check_id,batch_id,check_date,result,defect_count
QC-5847,BATCH-3136,02/02/2025,PASS,0
QC-5848,BATCH-7287,05/19/2024,Pass,0
QC-5849,BATCH-1837,09-02-2024,PASS,0
QC-5850,BATCH-2590,09/27/2026,pass,0
QC-5851,BATCH-3833,07/04/2026,pass,0
QC-5852,BATCH-3595,08/09/2024,PASS,0
QC-5853,BATCH-7354,2026-01-25,Pass,0
QC-5854,BATCH-3491,2026-12-07,Pass,0
QC-5855,BATCH-2376,01/16/2026,PASS,0
QC-5856,BATCH-441,12/13/2025,PASS,0
QC-5857,BATCH-2072,2024-07-02,pass,0
QC-5858,BATCH-6041,2024-01-09,PASS,0
QC-5859,BATCH-5590,2024-05-09,pass,0
QC-5860,BATCH-2236,2026-04-04,Pass,0
QC-5861,BATCH-658,09/24/2026,PASS,0
QC-5862,BATCH-1483,12/15/2025,pass,0
QC-5863,BATCH-7393,2026-02-11,pass,0
QC-5864,BATCH-2995,10/20/2025,pass,0
QC-5865,BATCH-6472,2026-08-16,Pass,0
QC-5866,BATCH-4918,2024-08-02,PASS,0
QC-5867,BATCH-677,2025-10-24,Pass,0
QC-5868,BATCH-2803,2025-10-15,PASS,0
QC-5869,BATCH-179,2024-01-03,pass,0
QC-5870,BATCH-3391,2026-08-19,PASS,0
QC-5871,BATCH-5077,05/28/2024,Pass,0
QC-5872,BATCH-4542,2025-09-27,Pass,0
QC-5873,BATCH-4459,2024-12-06,pass,0
QC-5874,BATCH-5284,08/09/2026,Pass,0
QC-5875,BATCH-5482,2025-10-08,Pass,0
QC-5876,BATCH-7208,2024-12-26,Pass,0
QC-5877,BATCH-396,18-05-2025,Pass,0
QC-5878,BATCH-5660,2025-07-07,pass,0
QC-5879,BATCH-5497,2026-10-09,PASS,0
QC-5880,BATCH-7424,06/04/2024,pass,0
QC-5881,BATCH-5288,2026-04-27,Pass,1
QC-5882,BATCH-3987,03/14/2024,PASS,0
QC-5883,BATCH-2887,2025-06-21,Pass,10
QC-5884,BATCH-1636,2026-06-13,PASS,0
QC-5885,BATCH-6576,06/15/2025,Pass,0
QC-5886,BATCH-980,03/21/2025,fail,0
QC-5887,BATCH-1635,04-06-2025,PASS,0
QC-5888,BATCH-5221,2025-08-25,pass,0
QC-5889,BATCH-2592,03/24/2024,PASS,0
QC-5890,BATCH-878,20-08-2026,PASS,7
QC-5891,BATCH-5784,2025-05-17,fail,16
QC-5892,BATCH-6657,2026-05-11,pass,0
QC-5893,BATCH-4655,05/24/2026,Pass,0
QC-5894,BATCH-1500,12/04/2025,pass,0
QC-5895,BATCH-5836,08/25/2026,PASS,0
QC-5896,BATCH-5362,2026-04-13,PASS,0
QC-5897,BATCH-5661,03/10/2024,Pass,0
QC-5898,BATCH-638,12/08/2024,pass,0
QC-5899,BATCH-2482,12/11/2025,pass,0
QC-5900,BATCH-5410,07/19/2026,Pass,0
QC-5901,BATCH-37,01/13/2025,Pass,0
QC-5902,BATCH-5415,14-06-2025,Pass,0
QC-5903,BATCH-6519,04/26/2024,PASS,0
QC-5904,BATCH-411,08/14/2024,Pass,0
QC-5905,BATCH-4055,16-09-2026,pass,0
QC-5906,BATCH-5400,2026-06-09,PASS,0
QC-5907,BATCH-4397,2024-11-15,fail,0
QC-5908,BATCH-7777,03/19/2026,pass,0
QC-5909,BATCH-4113,04/15/2024,PASS,0
QC-5910,BATCH-4527,20-04-2025,PASS,0
QC-5911,BATCH-4610,2025-07-21,fail,0
QC-5912,BATCH-4232,2026-12-02,Pass,0
QC-5913,BATCH-7847,04/02/2024,Pass,17
QC-5914,BATCH-7296,2026-06-13,Pass,0
QC-5915,BATCH-6741,04-07-2026,pass,0
QC-5916,BATCH-2782,06-12-2024,PASS,0
QC-5917,BATCH-2139,2025-02-07,Pass,0
QC-5918,BATCH-4112,12-09-2024,PASS,0
QC-5919,BATCH-4987,2025-07-14,PASS,0
QC-5920,BATCH-3062,2026-04-27,Pass,0
QC-5921,BATCH-3718,2024-12-17,Pass,0
QC-5922,BATCH-6588,11/14/2025,Pass,0
QC-5923,BATCH-85,08-09-2025,Pass,0
QC-5924,BATCH-1737,2026-04-24,Pass,0
QC-5925,BATCH-1354,2025-12-02,PASS,0
QC-5926,BATCH-1091,21-10-2024,PASS,0
QC-5927,BATCH-1434,04/15/2025,pass,0
QC-5928,BATCH-4745,2026-11-27,Pass,0
QC-5929,BATCH-5200,02/09/2026,pass,14
QC-5930,BATCH-777,2024-06-24,Pass,0
QC-5931,BATCH-2088,2024-03-03,pass,0
QC-5932,BATCH-6549,2026-04-26,PASS,0
QC-5933,BATCH-6197,2024-05-23,pass,0
QC-5934,BATCH-5506,08-07-2024,PASS,0
QC-5935,BATCH-1312,2026-05-09,Pass,0
QC-5936,BATCH-2963,2024-10-07,pass,0
QC-5937,BATCH-612,2026-04-19,PASS,0
QC-5938,BATCH-2105,02/22/2025,PASS,0
QC-5939,BATCH-4024,03-06-2025,Pass,0
QC-5940,BATCH-7769,02/27/2026,fail,4
QC-5941,BATCH-1382,2025-09-12,pass,0
QC-5942,BATCH-5904,2026-09-19,PASS,0
QC-5943,BATCH-2405,2024-04-24,fail,0
QC-5944,BATCH-5336,19-06-2025,Pass,0
QC-5945,BATCH-465,2025-02-18,fail,0
QC-5946,BATCH-3862,02-10-2025,Pass,0
QC-5947,BATCH-6642,2024-10-01,PASS,0
QC-5948,BATCH-5994,10-06-2025,PASS,0
QC-5949,BATCH-55,2024-12-21,pass,3
QC-5950,BATCH-6273,2024-01-14,Pass,1
QC-5951,BATCH-2029,2026-03-23,pass,0
QC-5952,BATCH-1255,12/01/2024,PASS,0
QC-5953,BATCH-6217,2025-11-03,PASS,0
QC-5954,BATCH-1657,11/22/2026,Pass,0
QC-5955,BATCH-174,2024-04-24,Pass,0
QC-5956,BATCH-1376,08/25/2026,pass,0
QC-5957,BATCH-4502,06/16/2024,pass,0
QC-5958,BATCH-3714,2026-11-25,pass,0
QC-5959,BATCH-6703,2025-03-19,PASS,0
QC-5960,BATCH-7305,2024-03-25,PASS,0
QC-5961,BATCH-4668,03/20/2025,Pass,0
QC-5962,BATCH-1688,02/07/2024,PASS,0
QC-5963,BATCH-3761,2026-11-18,pass,0
QC-5964,BATCH-2734,07/12/2025,fail,0
QC-5965,BATCH-4265,2026-12-08,PASS,0
QC-5966,BATCH-5217,06/06/2025,PASS,0
QC-5967,BATCH-6139,2024-08-13,PASS,0
QC-5968,BATCH-3549,13-10-2024,PASS,0
QC-5969,BATCH-891,23-04-2025,pass,0
QC-5970,BATCH-1287,2025-03-07,PASS,0
QC-5971,BATCH-5552,06/10/2024,PASS,0
QC-5972,BATCH-7144,12-03-2025,PASS,0
QC-5973,BATCH-5399,2025-04-14,pass,0
QC-5974,BATCH-329,2026-02-13,Pass,0
QC-5975,BATCH-5652,07/16/2024,PASS,0
QC-5976,BATCH-3482,2024-01-17,PASS,0
QC-5977,BATCH-164,2026-08-24,PASS,0
QC-5978,BATCH-7111,18-06-2025,Pass,0
QC-5979,BATCH-5567,2025-08-26,pass,0
QC-5980,BATCH-4278,2026-05-02,fail,0
QC-5981,BATCH-1008,11/23/2024,PASS,0
QC-5982,BATCH-6885,2025-10-13,PASS,4
QC-5983,BATCH-3162,2026-12-07,Pass,0
QC-5984,BATCH-3604,2024-01-01,PASS,0
QC-5985,BATCH-5090,01/06/2026,pass,0
QC-5986,BATCH-5633,2024-10-03,PASS,0
QC-5987,BATCH-7387,21-05-2024,fail,0
QC-5988,BATCH-5592,2025-09-20,pass,0
QC-5989,BATCH-5269,04-09-2024,Pass,0
QC-5990,BATCH-6476,24-05-2025,Pass,0
QC-5991,BATCH-2041,03/07/2026,pass,0
QC-5992,BATCH-7856,21-08-2025,PASS,0
QC-5993,BATCH-4231,2024-12-28,pass,2
QC-5994,BATCH-1836,2025-05-06,fail,0
QC-5995,BATCH-4513,09-09-2025,PASS,0
QC-5996,BATCH-2053,16-04-2026,Pass,0
QC-5997,BATCH-6287,2024-03-16,pass,0
QC-5998,BATCH-6132,2026-10-14,Pass,0
QC-5999,BATCH-2424,10/12/2024,fail,0
QC-6000,BATCH-5205,21-12-2026,pass,0
QC-6001,BATCH-3123,03/11/2024,Pass,0
QC-6002,BATCH-3881,05/23/2026,PASS,0
QC-6003,BATCH-4675,2026-09-02,Pass,0
QC-6004,BATCH-5570,2026-09-04,pass,9
QC-6005,BATCH-6762,21-04-2024,Pass,0
QC-6006,BATCH-1087,03/16/2024,Pass,0
QC-6007,BATCH-4287,2025-07-09,Pass,13
QC-6008,BATCH-1830,10/26/2024,pass,0
QC-6009,BATCH-3693,2026-11-15,Pass,0
QC-6010,BATCH-2151,03/14/2026,PASS,0
QC-6011,BATCH-6164,27-07-2024,PASS,0
QC-6012,BATCH-971,12/10/2024,fail,0
QC-6013,BATCH-1337,2026-04-24,pass,0
QC-6014,BATCH-2977,10/14/2026,PASS,0
QC-6015,BATCH-5573,2026-03-24,Pass,0
QC-6016,BATCH-6841,12/03/2024,PASS,0
QC-6017,BATCH-5272,16-10-2025,pass,0
QC-6018,BATCH-7001,21-08-2025,PASS,0
QC-6019,BATCH-4208,07/07/2026,PASS,14
QC-6020,BATCH-3066,20-10-2025,PASS,0
QC-6021,BATCH-5243,2024-05-14,PASS,18
QC-6022,BATCH-2535,01/10/2024,pass,0
QC-6023,BATCH-7856,2025-03-22,pass,0
QC-6024,BATCH-5007,2024-05-12,PASS,0
QC-6025,BATCH-5423,01/01/2026,pass,0
QC-6026,BATCH-1738,07/05/2024,Pass,0
QC-6027,BATCH-1343,2024-11-06,Pass,0
QC-6028,BATCH-1479,05/28/2024,pass,0
QC-6029,BATCH-2262,12/26/2025,Pass,0
QC-6030,BATCH-7841,02/02/2024,Pass,4
QC-6031,BATCH-5058,02-02-2026,Pass,0
QC-6032,BATCH-7660,07-02-2026,pass,0
QC-6033,BATCH-3514,2026-04-14,pass,0
QC-6034,BATCH-7952,02/12/2025,Pass,0
QC-6035,BATCH-6000,2026-07-06,Pass,0
QC-6036,BATCH-3102,11-01-2024,Pass,0
QC-6037,BATCH-4494,2024-11-12,fail,0
QC-6038,BATCH-7417,2026-08-22,pass,0
QC-6039,BATCH-7006,12/23/2025,PASS,0
QC-6040,BATCH-2391,2026-02-07,Pass,0
QC-6041,BATCH-7535,2026-08-20,pass,0
QC-6042,BATCH-5179,07/16/2025,PASS,0
QC-6043,BATCH-48,2026-04-10,Pass,0
QC-6044,BATCH-6867,12/08/2024,pass,0
QC-6045,BATCH-4547,2025-03-03,pass,0
QC-6046,BATCH-7592,2024-10-03,Pass,0
QC-6047,BATCH-2966,2026-06-11,fail,0
QC-6048,BATCH-4729,2025-10-18,pass,0
QC-6049,BATCH-3073,12/04/2026,PASS,0
QC-6050,BATCH-292,2026-12-09,pass,3
QC-6051,BATCH-7045,2025-08-14,Pass,0
QC-6052,BATCH-7661,08/04/2026,pass,0
QC-6053,BATCH-1906,01/02/2025,pass,0
QC-6054,BATCH-6639,2024-06-20,Pass,0
QC-6055,BATCH-5409,08-02-2026,PASS,0
QC-6056,BATCH-1277,2026-10-19,PASS,0
QC-6057,BATCH-1252,10-11-2025,PASS,0
QC-6058,BATCH-2720,20-06-2026,PASS,0
QC-6059,BATCH-7825,08/15/2026,pass,0
QC-6060,BATCH-4390,2026-01-07,pass,0
QC-6061,BATCH-7113,2024-02-23,Pass,0
QC-6062,BATCH-6824,2025-12-09,pass,0
QC-6063,BATCH-6252,09-03-2024,Pass,0
QC-6064,BATCH-84,2024-08-27,PASS,0
QC-6065,BATCH-5253,05/17/2025,PASS,0
QC-6066,BATCH-1727,2025-09-25,pass,0
QC-6067,BATCH-4999,2026-03-28,Pass,0
QC-6068,BATCH-3871,08/02/2025,pass,0
QC-6069,BATCH-7444,07/25/2026,Pass,0
QC-6070,BATCH-341,2025-09-11,PASS,0
QC-6071,BATCH-3783,06/15/2026,Pass,0
QC-6072,BATCH-1532,2024-04-03,Pass,0
QC-6073,BATCH-2842,2026-09-12,pass,0
QC-6074,BATCH-465,2025-06-19,PASS,0
QC-6075,BATCH-437,2025-02-02,Pass,0
QC-6076,BATCH-6918,2026-09-17,Pass,0
QC-6077,BATCH-1506,2024-02-15,Pass,0
QC-6078,BATCH-953,11/17/2026,pass,0
QC-6079,BATCH-929,2026-10-06,Pass,0
QC-6080,BATCH-1251,2024-01-22,Pass,0
QC-6081,BATCH-3512,07-04-2026,fail,0
QC-6082,BATCH-5245,2024-01-21,Pass,0
QC-6083,BATCH-5251,13-12-2025,PASS,0
QC-6084,BATCH-3028,07-02-2025,Pass,0
QC-6085,BATCH-1891,2025-01-22,Pass,0
QC-6086,BATCH-5505,01/12/2026,Pass,0
QC-6087,BATCH-5471,23-02-2024,pass,0
QC-6088,BATCH-5896,11/15/2026,pass,17
QC-6089,BATCH-2164,2026-03-04,PASS,18
QC-6090,BATCH-7001,05-04-2024,PASS,0
QC-6091,BATCH-4994,13-02-2026,Pass,0
QC-6092,BATCH-2814,27-12-2026,PASS,0
QC-6093,BATCH-6580,04/11/2024,pass,18
QC-6094,BATCH-4480,02/05/2026,pass,0
QC-6095,BATCH-5310,2024-05-02,pass,0
QC-6096,BATCH-7521,2025-08-05,PASS,0
QC-6097,BATCH-4209,2026-08-23,PASS,0
QC-6098,BATCH-3413,01/25/2026,pass,0
QC-6099,BATCH-163,2024-06-28,pass,0
QC-6100,BATCH-1597,01/03/2024,fail,0
QC-6101,BATCH-6707,08/26/2026,Pass,0
QC-6102,BATCH-6375,16-04-2026,pass,0
QC-6103,BATCH-487,2024-07-20,pass,0
QC-6104,BATCH-6097,2024-06-05,Pass,0
QC-6105,BATCH-6149,05/25/2024,fail,0
QC-6106,BATCH-7951,2024-09-26,pass,0
QC-6107,BATCH-4623,2024-11-08,Pass,0
QC-6108,BATCH-6358,06/24/2024,Pass,0
QC-6109,BATCH-849,2026-04-05,PASS,0
QC-6110,BATCH-651,14-07-2026,Pass,0
QC-6111,BATCH-7300,2024-07-04,PASS,0
QC-6112,BATCH-1022,10/02/2024,PASS,0
QC-6113,BATCH-1388,06/09/2024,Pass,0
QC-6114,BATCH-3773,15-05-2025,pass,17
QC-6115,BATCH-2486,2024-08-06,PASS,0
QC-6116,BATCH-5289,2025-06-17,pass,0
QC-6117,BATCH-7258,10/10/2025,Pass,0
QC-6118,BATCH-4385,16-06-2026,PASS,0
QC-6119,BATCH-6615,2025-04-22,Pass,0
QC-6120,BATCH-1649,11/28/2025,fail,0
QC-6121,BATCH-6736,12-12-2026,pass,0
QC-6122,BATCH-7971,2025-02-02,pass,0
QC-6123,BATCH-4612,12/04/2026,pass,0
QC-6124,BATCH-5018,07/19/2026,Pass,0
QC-6125,BATCH-5846,08-11-2025,PASS,0
QC-6126,BATCH-7928,09-03-2024,pass,16
QC-6127,BATCH-4916,2026-03-02,pass,0
QC-6128,BATCH-7909,05-03-2024,pass,0
QC-6129,BATCH-5633,02/20/2026,pass,19
QC-6130,BATCH-5268,2026-03-01,Pass,0
QC-6131,BATCH-5834,2026-05-16,pass,0
QC-6132,BATCH-2380,04/11/2024,PASS,0
QC-6133,BATCH-7784,12/04/2025,Pass,0
QC-6134,BATCH-6186,04/13/2025,Pass,10
QC-6135,BATCH-2573,2026-06-21,Pass,0
QC-6136,BATCH-6095,2026-02-08,PASS,0
QC-6137,BATCH-6898,2026-10-08,pass,0
QC-6138,BATCH-6715,10/12/2024,fail,0
QC-6139,BATCH-6855,06/01/2024,PASS,0
QC-6140,BATCH-2318,2026-07-03,pass,0
QC-6141,BATCH-849,09-10-2026,PASS,0
QC-6142,BATCH-3467,2024-07-10,pass,4
QC-6143,BATCH-6131,2026-09-10,Pass,0
QC-6144,BATCH-1342,2024-11-16,PASS,0
QC-6145,BATCH-1582,2025-10-15,pass,0
QC-6146,BATCH-1523,2025-08-01,PASS,0
QC-6147,BATCH-4201,18-01-2026,fail,0
QC-6148,BATCH-1892,08/14/2026,pass,0
QC-6149,BATCH-2050,17-09-2026,Pass,0
QC-6150,BATCH-5381,2026-12-19,PASS,0
QC-6151,BATCH-951,2026-03-05,Pass,0
QC-6152,BATCH-2839,2025-01-28,pass,8
QC-6153,BATCH-3244,2025-10-25,pass,0
QC-6154,BATCH-2295,09/16/2024,PASS,0
QC-6155,BATCH-3729,2024-01-07,PASS,0
QC-6156,BATCH-3199,2024-12-10,PASS,0
QC-6157,BATCH-3830,2026-03-03,PASS,0
QC-6158,BATCH-4307,2026-06-09,Pass,0
QC-6159,BATCH-7358,2025-10-10,Pass,0
QC-6160,BATCH-6673,2024-03-08,pass,0
QC-6161,BATCH-1268,2026-09-24,pass,0
QC-6162,BATCH-2758,2026-01-10,pass,0
QC-6163,BATCH-859,04/16/2025,PASS,0
QC-6164,BATCH-7026,10/26/2026,Pass,0
QC-6165,BATCH-5597,2026-08-25,PASS,0
QC-6166,BATCH-5537,2025-07-09,pass,0
QC-6167,BATCH-5697,08/01/2025,PASS,0
QC-6168,BATCH-6451,12-12-2025,pass,1
QC-6169,BATCH-2613,15-07-2025,pass,0
QC-6170,BATCH-6498,06/18/2026,Pass,0
QC-6171,BATCH-4455,2025-04-01,pass,0
QC-6172,BATCH-1155,2025-04-25,PASS,0
QC-6173,BATCH-5985,12/27/2024,PASS,0
QC-6174,BATCH-2342,18-10-2024,Pass,0
QC-6175,BATCH-5360,06/26/2026,Pass,0
QC-6176,BATCH-841,2024-08-16,pass,0
QC-6177,BATCH-6243,07/18/2026,PASS,0
QC-6178,BATCH-7119,2025-12-15,Pass,0
QC-6179,BATCH-6253,2026-10-27,Pass,0
QC-6180,BATCH-27,2026-10-14,PASS,0
QC-6181,BATCH-7984,2024-10-23,pass,0
QC-6182,BATCH-6881,2024-06-11,PASS,0
QC-6183,BATCH-7000,2026-07-14,pass,0
QC-6184,BATCH-14,02-12-2025,pass,13
QC-6185,BATCH-4378,2026-08-22,pass,0
QC-6186,BATCH-7090,2025-02-04,PASS,0
QC-6187,BATCH-4037,2026-11-11,Pass,0
QC-6188,BATCH-3255,2024-08-01,Pass,0
QC-6189,BATCH-5340,2024-01-09,pass,0
QC-6190,BATCH-5379,06/25/2025,Pass,0
QC-6191,BATCH-2129,2024-10-24,pass,0
QC-6192,BATCH-7829,2026-12-28,pass,0
QC-6193,BATCH-7742,26-09-2026,PASS,0
QC-6194,BATCH-7292,2024-09-10,PASS,0
QC-6195,BATCH-699,2025-06-24,pass,0
QC-6196,BATCH-1652,2026-08-14,PASS,0
QC-6197,BATCH-3721,2025-12-10,Pass,0
QC-6198,BATCH-6485,2024-08-04,pass,0
QC-6199,BATCH-246,2026-02-07,PASS,0
QC-6200,BATCH-4183,2025-09-15,Pass,0
QC-6201,BATCH-4961,2024-06-26,PASS,0
QC-6202,BATCH-2496,01-01-2026,PASS,0
QC-6203,BATCH-7130,03/21/2026,pass,0
QC-6204,BATCH-2243,25-06-2026,pass,0
QC-6205,BATCH-7361,04/13/2025,PASS,0
QC-6206,BATCH-6005,2026-01-20,pass,0
QC-6207,BATCH-1542,11/11/2024,Pass,0
QC-6208,BATCH-4943,2024-07-25,pass,0
QC-6209,BATCH-1321,13-01-2024,Pass,0
QC-6210,BATCH-5757,2026-10-11,PASS,0
QC-6211,BATCH-2603,2026-10-01,pass,0
QC-6212,BATCH-6146,2026-12-24,pass,0
QC-6213,BATCH-583,12/01/2024,pass,0
QC-6214,BATCH-1876,2024-04-24,PASS,0
QC-6215,BATCH-6215,09/11/2024,PASS,14
QC-6216,BATCH-3164,2024-12-06,PASS,0
QC-6217,BATCH-7492,12/20/2025,Pass,0
QC-6218,BATCH-689,11/15/2024,PASS,0
QC-6219,BATCH-5713,08/21/2026,Pass,0
QC-6220,BATCH-4021,08/26/2026,pass,0
QC-6221,BATCH-3138,2025-06-10,Pass,0
QC-6222,BATCH-6666,2026-02-15,pass,0
QC-6223,BATCH-6530,05/20/2024,PASS,0
QC-6224,BATCH-2732,05/14/2024,pass,0
QC-6225,BATCH-593,2026-06-27,Pass,0
QC-6226,BATCH-1752,03-03-2024,PASS,0
QC-6227,BATCH-909,2026-05-04,Pass,0
QC-6228,BATCH-3178,01/02/2026,pass,0
QC-6229,BATCH-589,08-02-2024,fail,0
QC-6230,BATCH-2477,2025-03-21,PASS,0
QC-6231,BATCH-4223,2024-01-09,pass,0
QC-6232,BATCH-739,2026-04-13,PASS,0
QC-6233,BATCH-6026,2025-10-20,pass,0
QC-6234,BATCH-7494,2025-10-17,pass,0
QC-6235,BATCH-1865,06-04-2025,pass,0
QC-6236,BATCH-4616,05/16/2025,pass,0
QC-6237,BATCH-6811,01/17/2026,pass,0
QC-6238,BATCH-435,04/10/2024,pass,0
QC-6239,BATCH-903,11/09/2026,PASS,16
QC-6240,BATCH-2723,04/09/2025,PASS,0
QC-6241,BATCH-1425,2026-06-06,pass,0
QC-6242,BATCH-90,19-07-2025,Pass,0
QC-6243,BATCH-56,02/22/2024,Pass,0
QC-6244,BATCH-3771,2026-04-28,Pass,0
QC-6245,BATCH-2699,01/21/2026,PASS,0
QC-6246,BATCH-211,2026-03-25,PASS,0
QC-6247,BATCH-6056,03/18/2024,pass,0
QC-6248,BATCH-6385,01/12/2026,Pass,0
QC-6249,BATCH-628,03/04/2025,Pass,0
QC-6250,BATCH-7188,2024-08-08,PASS,0
QC-6251,BATCH-470,2024-09-02,pass,0
QC-6252,BATCH-5028,14-01-2024,pass,0
QC-6253,BATCH-4021,19-11-2024,Pass,0
QC-6254,BATCH-5204,2024-01-13,PASS,0
QC-6255,BATCH-7220,04/20/2024,Pass,0
QC-6256,BATCH-7641,03-11-2025,Pass,0
QC-6257,BATCH-4396,12/24/2024,PASS,14
QC-6258,BATCH-80,2026-08-27,PASS,0
QC-6259,BATCH-2435,2026-01-18,Pass,0
QC-6260,BATCH-2633,21-10-2025,Pass,10
QC-6261,BATCH-1345,2025-02-18,PASS,0
QC-6262,BATCH-1806,2026-07-13,PASS,5
QC-6263,BATCH-4309,07/07/2024,PASS,0
QC-6264,BATCH-3372,2024-09-05,PASS,20
QC-6265,BATCH-6306,2024-05-18,pass,0
QC-6266,BATCH-6061,2024-10-24,Pass,0
QC-6267,BATCH-6812,2025-12-10,Pass,0
QC-6268,BATCH-1935,2024-07-25,Pass,0
QC-6269,BATCH-1252,20-09-2026,pass,0
QC-6270,BATCH-6386,04/22/2026,Pass,0
QC-6271,BATCH-797,2025-12-01,pass,6
QC-6272,BATCH-7468,19-11-2024,pass,0
QC-6273,BATCH-6846,2026-06-05,pass,0
QC-6274,BATCH-4847,2024-02-07,PASS,0
QC-6275,BATCH-2547,2024-01-25,pass,19
QC-6276,BATCH-1806,2024-09-14,Pass,16
QC-6277,BATCH-6292,19-10-2025,PASS,0
QC-6278,BATCH-540,2026-07-16,Pass,0
QC-6279,BATCH-4674,2024-03-07,PASS,0
QC-6280,BATCH-516,2024-05-25,Pass,0
QC-6281,BATCH-6863,2026-02-10,Pass,0
QC-6282,BATCH-2596,08/15/2025,pass,0
QC-6283,BATCH-5577,2024-07-13,Pass,0
QC-6284,BATCH-7901,2025-01-02,pass,0
QC-6285,BATCH-4048,2025-02-23,PASS,0
QC-6286,BATCH-1827,11/09/2024,Pass,0
QC-6287,BATCH-7986,08/01/2025,Pass,0
QC-6288,BATCH-7137,2026-03-14,PASS,0
QC-6289,BATCH-3730,2025-08-06,Pass,0
QC-6290,BATCH-791,09/13/2026,PASS,0
QC-6291,BATCH-7908,08-10-2024,PASS,0
QC-6292,BATCH-3552,2026-07-25,fail,0
QC-6293,BATCH-6109,13-07-2025,PASS,0
QC-6294,BATCH-3876,05/16/2026,fail,0
QC-6295,BATCH-5391,09-07-2025,pass,0
QC-6296,BATCH-73,25-04-2026,PASS,0
QC-6297,BATCH-5887,24-08-2026,Pass,0
QC-6298,BATCH-4728,2025-04-28,pass,0
QC-6299,BATCH-6966,2026-03-09,Pass,0
QC-6300,BATCH-6001,2024-01-24,pass,0
QC-6301,BATCH-728,2026-04-17,pass,0
QC-6302,BATCH-4453,07/27/2024,PASS,0
QC-6303,BATCH-7390,12/27/2024,PASS,0
QC-6304,BATCH-4376,2026-08-07,pass,18
QC-6305,BATCH-5017,18-04-2025,Pass,0
QC-6306,BATCH-702,02/14/2024,PASS,0
QC-6307,BATCH-7318,2024-05-14,pass,0
QC-6308,BATCH-795,13-06-2025,pass,0
QC-6309,BATCH-3113,2025-10-15,pass,0
QC-6310,BATCH-813,2026-02-14,PASS,0
QC-6311,BATCH-2712,02/06/2025,fail,0
QC-6312,BATCH-2103,19-07-2025,pass,0
QC-6313,BATCH-7255,2026-02-14,Pass,0
QC-6314,BATCH-3638,2024-12-26,pass,0
QC-6315,BATCH-3267,2024-01-17,Pass,0
QC-6316,BATCH-1764,2026-11-08,pass,0
QC-6317,BATCH-7583,17-07-2025,Pass,0
QC-6318,BATCH-4168,25-07-2025,Pass,0
QC-6319,BATCH-459,08/21/2024,PASS,0
QC-6320,BATCH-729,03/22/2026,PASS,0
QC-6321,BATCH-1954,2026-03-15,Pass,0
QC-6322,BATCH-4045,2026-12-09,PASS,0
QC-6323,BATCH-2299,28-03-2026,Pass,0
QC-6324,BATCH-3117,06-05-2024,pass,0
QC-6325,BATCH-741,2026-04-18,PASS,0
QC-6326,BATCH-4113,22-10-2025,Pass,0
QC-6327,BATCH-3189,24-04-2024,PASS,0
QC-6328,BATCH-4355,2025-04-19,PASS,0
QC-6329,BATCH-2106,2026-07-11,PASS,0
QC-6330,BATCH-698,07/01/2024,pass,0
QC-6331,BATCH-124,2024-10-06,pass,0
QC-6332,BATCH-476,07-10-2025,Pass,0
QC-6333,BATCH-4109,2024-09-18,pass,0
QC-6334,BATCH-4030,07/18/2025,Pass,0
QC-6335,BATCH-6987,2026-06-25,Pass,0
QC-6336,BATCH-1481,2024-10-01,pass,0
QC-6337,BATCH-3942,2025-10-24,PASS,0
QC-6338,BATCH-3729,2025-03-11,PASS,0
QC-6339,BATCH-2511,2026-10-08,pass,0
QC-6340,BATCH-3290,2025-12-07,pass,0
QC-6341,BATCH-4797,2026-10-21,PASS,0
QC-6342,BATCH-5560,2025-05-23,pass,0
QC-6343,BATCH-947,01/10/2024,pass,0
QC-6344,BATCH-6735,2026-10-28,Pass,0
QC-6345,BATCH-5719,2025-08-10,Pass,0
QC-6346,BATCH-2859,20-07-2024,fail,0
QC-6347,BATCH-4118,2025-02-19,PASS,0
QC-6348,BATCH-5588,2025-10-18,PASS,0
QC-6349,BATCH-766,2025-06-28,PASS,0
QC-6350,BATCH-3380,2026-12-27,Pass,1
QC-6351,BATCH-1387,09/20/2024,Pass,0
QC-6352,BATCH-3333,2025-08-23,fail,0
QC-6353,BATCH-7929,26-09-2025,Pass,0
QC-6354,BATCH-4122,2025-02-18,Pass,0
QC-6355,BATCH-4670,2026-03-14,Pass,0
QC-6356,BATCH-218,01/04/2025,Pass,0
QC-6357,BATCH-4953,2026-05-06,pass,0
QC-6358,BATCH-5784,2026-01-12,Pass,0
QC-6359,BATCH-5585,05/06/2024,Pass,0
QC-6360,BATCH-1175,05/17/2026,PASS,0
QC-6361,BATCH-1720,2026-09-27,pass,0
QC-6362,BATCH-3398,2024-12-20,PASS,0
QC-6363,BATCH-7786,07/10/2026,PASS,0
QC-6364,BATCH-6190,03/14/2024,PASS,0
QC-6365,BATCH-1008,07-10-2024,pass,0
QC-6366,BATCH-4159,11/26/2025,Pass,0
QC-6367,BATCH-658,2026-09-22,PASS,0
QC-6368,BATCH-5195,06/20/2026,Pass,7
QC-6369,BATCH-6873,21-10-2025,Pass,0
QC-6370,BATCH-1216,12-01-2026,PASS,3
QC-6371,BATCH-7101,08/16/2026,Pass,0
QC-6372,BATCH-2179,2024-09-01,PASS,0
QC-6373,BATCH-2703,2025-06-06,PASS,0
