customer_id,company_name,email,region,credit_limit,since
MC-1124,GLOBEX MFG#33,MFG923@FACTORY.ORG,北京,730392,08/16/2026
MC-1125,Tyrell Corp MFG#34,  mfg924@industry.com  ,苏州,4245187,2022-08-15
MC-1126,globex mfg#35,MFG925@INDUSTRY.COM,北京,"$4,386,885.00",2024-02-14
MC-1127,  Massive Dynamic MFG#36  ,  mfg926@factory.org  ,南京,"2 413 975,00",2021-05-15
MC-1128,Blue Sun MFG#37,mfg927@factory.org,南京,1924463,2016-10-22
MC-1129,WAYNE ENTERPRISES MFG#38,mfg928@plant.net,南京,1168599,09-07-2017
MC-1130,LexCorp MFG#39,  mfg929@factory.org  ,杭州,"3 180 448,00",05/27/2020
MC-1131,LexCorp MFG#40,mfg930@industry.com,苏州,"4 186 680,00",2015-01-16
MC-1132,  Massive Dynamic MFG#41  ,  mfg931@industry.com  ,苏州,3885493,19-09-2024
MC-1133,Stark Industries MFG#42,MFG932@PLANT.NET,南京,4578828,08/21/2021
MC-1134,Vandelay MFG#43,mfg933@industry.com,南京,2641410,2021-04-03
MC-1135,Hooli MFG#44,  mfg934@industry.com  ,上海,"$4,468,866.00",11/11/2017
MC-1136,  Massive Dynamic MFG#45  ,MFG935@FACTORY.ORG,深圳,246190,04/22/2017
MC-1137,Acme Corp MFG#46,mfg936@plant.net,成都,"$723,446.00",04/17/2017
MC-1138,tyrell corp mfg#47,mfg937@plant.net,西安,3423985,2017-08-24
MC-1139,APERTURE MFG#48,  mfg938@factory.org  ,上海,"$2,986,346.00",2023-04-13
MC-1140,WAYNE ENTERPRISES MFG#49,mfg939@industry.com,成都,"$3,185,162.00",2018-07-04
MC-1141,BLACK MESA MFG#50,mfg940@factory.org,广州,"$2,046,475.00",03/08/2017
MC-1142,Tyrell Corp MFG#51,mfg941@factory.org,武汉,4246358,2023-03-01
MC-1143,APERTURE MFG#52,mfg942@factory.org,苏州,2006612,10/19/2025
MC-1144,  Blue Sun MFG#53  ,mfg943@industry.com,广州,3 555 763,2020-07-23
MC-1145,VANDELAY MFG#54,  mfg944@plant.net  ,上海,"$3,748,203.00",2024-04-21
MC-1146,DUNDER MIFFLIN MFG#55,mfg945@industry.com,武汉,328529,2025-04-01
MC-1147,TYRELL CORP MFG#56,mfg946@industry.com,杭州,"2 626 827,00",04/09/2018
MC-1148,aperture mfg#57,mfg947@industry.com,深圳,1931884,04-11-2016
MC-1149,  Acme Corp MFG#58  ,  mfg948@factory.org  ,杭州,3856706,2023-10-19
MC-1150,Cyberdyne MFG#59,  mfg949@factory.org  ,成都,2402306,2023-06-12
MC-1151,Oscorp MFG#60,mfg950@factory.org,杭州,"1 324 983,00",05/02/2023
MC-1152,Wonka MFG#61,mfg951@factory.org,杭州,"$258,744.00",2017-09-03
MC-1153,LexCorp MFG#62,mfg952@factory.org,广州,"$1,848,888.00",10/19/2020
MC-1154,Black Mesa MFG#63,  mfg953@plant.net  ,武汉,4 666 736,11-10-2017
MC-1155,  Wayne Enterprises MFG#64  ,  mfg954@factory.org  ,杭州,"3 342 401,00",2025-11-28
MC-1156,LexCorp MFG#65,  mfg955@industry.com  ,西安,4971172,2024-04-20
MC-1157,Hooli MFG#66,mfg956@factory.org,深圳,"3 078 771,00",09/11/2018
MC-1158,LexCorp MFG#67,mfg957@industry.com,西安,"$2,609,446.00",05/21/2019
MC-1159,vandelay mfg#68,mfg958@factory.org,广州,"$776,460.00",2024-06-09
MC-1160,LexCorp MFG#69,mfg959@plant.net,杭州,"$4,335,515.00",2021-09-05
MC-1161,  Wonka MFG#70  ,mfg960@factory.org,南京,314280,07/08/2015
MC-1162,  Dunder Mifflin MFG#71  ,  mfg961@factory.org  ,南京,1917849,2021-05-15
MC-1163,Stark Industries MFG#72,MFG962@INDUSTRY.COM,西安,"397 929,00",09/28/2016
MC-1164,  Tyrell Corp MFG#73  ,mfg963@industry.com,苏州,"2 545 769,00",03/08/2023
MC-1165,lexcorp mfg#74,  mfg964@industry.com  ,深圳,872334,11/05/2022
MC-1166,  Umbrella Co MFG#75  ,mfg965@factory.org,深圳,"$3,060,690.00",2026-05-21
MC-1167,Initech MFG#76,mfg966@factory.org,杭州,1 759 380,2024-10-26
MC-1168,WAYNE ENTERPRISES MFG#77,MFG967@PLANT.NET,杭州,"$69,082.00",2016-03-12
MC-1169,OSCORP MFG#78,mfg968@industry.com,南京,3190148,2022-11-25
MC-1170,Wayne Enterprises MFG#79,mfg969@factory.org,苏州,3992902,2019-11-19
MC-1171,  Cyberdyne MFG#80  ,MFG970@INDUSTRY.COM,西安,4 694 752,2018-03-14
MC-1172,Stark Industries MFG#81,mfg971@plant.net,北京,4331690,07/17/2021
MC-1173,Dunder Mifflin MFG#82,mfg972@industry.com,苏州,3873074,12/27/2023
MC-1174,Vandelay MFG#83,MFG973@FACTORY.ORG,深圳,4802215,05-11-2019
MC-1175,UMBRELLA CO MFG#84,mfg974@plant.net,北京,4329039,19-10-2021
MC-1176,wonka mfg#85,  mfg975@factory.org  ,武汉,4998155,11/27/2024
MC-1177,  Black Mesa MFG#86  ,mfg976@plant.net,北京,3338680,2021-05-04
MC-1178,Globex MFG#87,mfg977@industry.com,深圳,3 619 356,10/24/2015
MC-1179,Pied Piper MFG#88,MFG978@FACTORY.ORG,杭州,4911767,21-02-2026
MC-1180,Weyland-Yutani MFG#0,mfg979@factory.org,西安,"$3,043,960.00",01/19/2022
MC-1181,Aperture MFG#1,mfg980@industry.com,广州,976 249,2023-07-18
MC-1182,Globex MFG#2,mfg981@industry.com,西安,"2 666 431,00",2017-08-03
MC-1183,BLUE SUN MFG#3,  mfg982@industry.com  ,深圳,"$684,897.00",01/21/2025
MC-1184,LexCorp MFG#4,MFG983@INDUSTRY.COM,杭州,"$1,802,714.00",2020-02-15
MC-1185,  Acme Corp MFG#5  ,  mfg984@industry.com  ,成都,3434683,2025-01-04
MC-1186,Oscorp MFG#6,MFG985@INDUSTRY.COM,杭州,"4 018 551,00",2020-05-05
MC-1187,Hooli MFG#7,  mfg986@industry.com  ,西安,2 282 904,2015-02-25
MC-1188,MASSIVE DYNAMIC MFG#8,  mfg987@factory.org  ,南京,1418413,10/20/2015
MC-1189,PIED PIPER MFG#9,  mfg988@plant.net  ,武汉,4983034,07-04-2020
MC-1190,Acme Corp MFG#10,MFG989@FACTORY.ORG,南京,"$4,419,174.00",2015-08-03
MC-1191,WONKA MFG#11,mfg990@factory.org,成都,4 583 686,05/04/2015
MC-1192,dunder mifflin mfg#12,mfg991@industry.com,北京,1561878,2018-12-26
MC-1193,  Cyberdyne MFG#13  ,mfg992@factory.org,成都,802704,06-05-2024
MC-1194,  Stark Industries MFG#14  ,mfg993@industry.com,上海,"$1,607,816.00",2020-11-06
MC-1195,  Vandelay MFG#15  ,  mfg994@factory.org  ,苏州,"$4,261,455.00",2022-02-20
MC-1196,ACME CORP MFG#16,  mfg995@industry.com  ,北京,102197,2015-06-02
MC-1197,  Hooli MFG#17  ,mfg996@plant.net,北京,"$2,040,564.00",2021-08-23
MC-1198,LexCorp MFG#18,mfg997@industry.com,上海,"1 574 644,00",2026-06-07
MC-1199,  Vandelay MFG#19  ,mfg998@plant.net,深圳,424339,02/02/2017
MC-1200,Wayne Enterprises MFG#20,  mfg999@plant.net  ,广州,1102320,2016-03-16
MC-1201,Wonka MFG#21,  mfg1000@factory.org  ,广州,"$1,639,408.00",2020-08-12
MC-1202,Stark Industries MFG#22,mfg1001@plant.net,成都,418974,03-07-2018
MC-1203,Globex MFG#23,  mfg1002@plant.net  ,杭州,4390290,2020-05-10
MC-1204,WAYNE ENTERPRISES MFG#24,  mfg1003@industry.com  ,广州,"$1,676,602.00",02-07-2023
MC-1205,Stark Industries MFG#25,mfg1004@industry.com,南京,525 903,2020-11-07
MC-1206,Black Mesa MFG#26,  mfg1005@factory.org  ,杭州,"$496,757.00",2017-07-01
MC-1207,Blue Sun MFG#27,mfg1006@plant.net,苏州,"$4,739,578.00",04/07/2025
MC-1208,Cyberdyne MFG#28,mfg1007@factory.org,广州,"1 537 272,00",2017-11-08
MC-1209,Aperture MFG#29,mfg1008@industry.com,苏州,4183468,2015-02-10
MC-1210,GLOBEX MFG#30,mfg1009@industry.com,北京,"$89,666.00",2023-11-18
MC-1211,  Dunder Mifflin MFG#31  ,MFG1010@PLANT.NET,武汉,"2 585 210,00",2018-05-17
MC-1212,  Initech MFG#32  ,mfg1011@factory.org,广州,4815958,2015-05-21
MC-1213,  Black Mesa MFG#33  ,MFG1012@INDUSTRY.COM,上海,3521744,2021-11-21
MC-1214,LexCorp MFG#34,mfg1013@factory.org,北京,4179139,2019-06-18
MC-1215,Tyrell Corp MFG#35,mfg1014@plant.net,杭州,4213139,2017-11-26
MC-1216,Weyland-Yutani MFG#36,mfg1015@industry.com,苏州,4 581 842,2017-03-18
MC-1217,Pied Piper MFG#37,MFG1016@INDUSTRY.COM,南京,526820,2020-01-07
MC-1218,weyland-yutani mfg#38,mfg1017@factory.org,成都,"$345,167.00",2022-02-25
MC-1219,  Weyland-Yutani MFG#39  ,mfg1018@plant.net,杭州,1 053 604,2026-06-04
MC-1220,UMBRELLA CO MFG#40,mfg1019@plant.net,武汉,1303815,03/15/2026
MC-1221,LexCorp MFG#41,MFG1020@FACTORY.ORG,南京,393699,17-02-2019
MC-1222,Oscorp MFG#42,mfg1021@factory.org,深圳,"$2,305,130.00",07-05-2026
MC-1223,BLACK MESA MFG#43,mfg1022@factory.org,北京,880740,2018-06-20
MC-1224,  Hooli MFG#44  ,MFG1023@PLANT.NET,成都,1197861,26-10-2020
MC-1225,Vandelay MFG#45,  mfg1024@plant.net  ,南京,2849126,17-02-2015
MC-1226,  Dunder Mifflin MFG#46  ,mfg1025@industry.com,西安,4977988,2026-09-19
MC-1227,  Black Mesa MFG#47  ,MFG1026@INDUSTRY.COM,苏州,1591073,03/18/2025
MC-1228,  Vandelay MFG#48  ,mfg1027@factory.org,南京,1827281,2026-07-05
MC-1229,Oscorp MFG#49,mfg1028@plant.net,成都,3 073 880,2021-03-11
MC-1230,Tyrell Corp MFG#50,  mfg1029@factory.org  ,成都,"4 240 452,00",2024-09-14
MC-1231,  Pied Piper MFG#51  ,mfg1030@plant.net,深圳,2162109,2017-11-19
MC-1232,Tyrell Corp MFG#52,MFG1031@INDUSTRY.COM,武汉,"$1,557,990.00",2023-01-02
MC-1233,Aperture MFG#53,  mfg1032@plant.net  ,北京,1822988,11/11/2017
MC-1234,wonka mfg#54,mfg1033@plant.net,广州,2561790,2021-07-11
MC-1235,Oscorp MFG#55,mfg1034@plant.net,苏州,4053232,2024-04-23
MC-1236,PIED PIPER MFG#56,mfg1035@plant.net,武汉,1222634,03/24/2017
MC-1237,  Globex MFG#57  ,  mfg1036@industry.com  ,深圳,"$2,325,290.00",2024-08-20
MC-1238,Dunder Mifflin MFG#58,  mfg1037@factory.org  ,北京,"$4,893,615.00",08/28/2021
MC-1239,UMBRELLA CO MFG#59,mfg1038@plant.net,上海,4410507,2022-01-23
MC-1240,WEYLAND-YUTANI MFG#60,mfg1039@industry.com,苏州,2850612,2019-05-22
MC-1241,Weyland-Yutani MFG#61,MFG1040@FACTORY.ORG,武汉,4 157 407,2024-06-16
MC-1242,UMBRELLA CO MFG#62,MFG1041@PLANT.NET,苏州,2452777,08-02-2020
MC-1243,Weyland-Yutani MFG#63,mfg1042@industry.com,南京,"$1,801,109.00",04/11/2026
MC-1244,VANDELAY MFG#64,mfg1043@plant.net,杭州,3790587,2026-03-08
MC-1245,  Initech MFG#65  ,mfg1044@plant.net,深圳,598248,09/24/2017
MC-1246,Weyland-Yutani MFG#66,MFG1045@FACTORY.ORG,深圳,"3 912 327,00",12/09/2022
MC-1247,Aperture MFG#67,MFG1046@PLANT.NET,南京,2288838,12/26/2015
MC-1248,VANDELAY MFG#68,mfg1047@plant.net,北京,"$3,975,759.00",2017-11-12
MC-1249,LexCorp MFG#69,mfg1048@industry.com,武汉,"$179,758.00",2024-11-28
MC-1250,PIED PIPER MFG#70,  mfg1049@plant.net  ,成都,"$4,901,710.00",2021-08-22
MC-1251,Hooli MFG#71,mfg1050@factory.org,广州,3526603,04/07/2021
MC-1252,Wayne Enterprises MFG#72,  mfg1051@factory.org  ,武汉,"$1,224,472.00",17-01-2020
MC-1253,CYBERDYNE MFG#73,mfg1052@industry.com,武汉,1 994 829,04/07/2022
MC-1254,Massive Dynamic MFG#74,mfg1053@factory.org,杭州,803384,2019-06-15
MC-1255,Aperture MFG#75,mfg1054@industry.com,西安,"$3,749,814.00",04/11/2018
MC-1256,  Hooli MFG#76  ,mfg1055@industry.com,武汉,2099157,2019-03-13
MC-1257,Massive Dynamic MFG#77,mfg1056@factory.org,南京,"$3,697,836.00",2025-10-04
MC-1258,Massive Dynamic MFG#78,mfg1057@factory.org,北京,4064293,2019-04-24
MC-1259,Pied Piper MFG#79,mfg1058@plant.net,苏州,"$1,152,164.00",10/15/2023
MC-1260,lexcorp mfg#80,mfg1059@factory.org,北京,4 810 263,02/03/2015
MC-1261,Acme Corp MFG#81,MFG1060@FACTORY.ORG,广州,1840041,01/15/2018
MC-1262,Aperture MFG#82,mfg1061@industry.com,南京,3295697,17-08-2018
MC-1263,vandelay mfg#83,mfg1062@industry.com,广州,735 878,09/05/2019
MC-1264,BLACK MESA MFG#84,mfg1063@factory.org,武汉,3336746,2024-08-27
MC-1265,Blue Sun MFG#85,mfg1064@plant.net,西安,2520115,2026-05-27
MC-1266,Stark Industries MFG#86,MFG1065@PLANT.NET,深圳,"$99,586.00",13-11-2015
MC-1267,  Umbrella Co MFG#87  ,MFG1066@FACTORY.ORG,苏州,"$2,223,287.00",2023-12-04
MC-1268,WEYLAND-YUTANI MFG#88,mfg1067@industry.com,杭州,"$4,378,878.00",19-07-2026
MC-1269,Tyrell Corp MFG#0,mfg1068@factory.org,广州,233839,2026-01-01
MC-1270,  Black Mesa MFG#1  ,mfg1069@plant.net,南京,2291896,04/20/2026
MC-1271,Globex MFG#2,MFG1070@INDUSTRY.COM,西安,3122073,2016-05-20
MC-1272,cyberdyne mfg#3,MFG1071@PLANT.NET,武汉,3132466,2026-04-03
MC-1273,PIED PIPER MFG#4,mfg1072@industry.com,西安,3118670,18-06-2021
MC-1274,wonka mfg#5,  mfg1073@factory.org  ,西安,"$907,080.00",04-12-2025
MC-1275,Initech MFG#6,MFG1074@PLANT.NET,北京,"$1,166,508.00",2024-10-07
MC-1276,  Umbrella Co MFG#7  ,mfg1075@factory.org,杭州,"$1,289,419.00",2021-11-16
MC-1277,Globex MFG#8,mfg1076@factory.org,西安,1 788 934,2024-04-04
MC-1278,  Weyland-Yutani MFG#9  ,mfg1077@factory.org,上海,"$3,969,744.00",05/03/2025
MC-1279,LexCorp MFG#10,MFG1078@FACTORY.ORG,西安,3213938,2021-06-07
MC-1280,Acme Corp MFG#11,mfg1079@plant.net,北京,"434 708,00",02/23/2017
MC-1281,Blue Sun MFG#12,  mfg1080@industry.com  ,上海,"$1,128,649.00",02/21/2018
MC-1282,massive dynamic mfg#13,  mfg1081@plant.net  ,广州,4842730,2020-06-04
MC-1283,LEXCORP MFG#14,mfg1082@factory.org,北京,"$4,758,064.00",2018-05-21
MC-1284,Vandelay MFG#15,mfg1083@factory.org,广州,1269328,2015-04-20
MC-1285,LEXCORP MFG#16,  mfg1084@factory.org  ,成都,785217,01/15/2018
MC-1286,BLUE SUN MFG#17,mfg1085@industry.com,南京,"$4,851,601.00",2025-07-20
MC-1287,LexCorp MFG#18,mfg1086@plant.net,西安,"$2,204,924.00",2016-03-21
MC-1288,APERTURE MFG#19,mfg1087@plant.net,武汉,4123856,2016-03-18
MC-1289,Aperture MFG#20,mfg1088@industry.com,苏州,4 200 513,2020-03-05
MC-1290,PIED PIPER MFG#21,mfg1089@plant.net,武汉,3544423,2024-02-05
MC-1291,Cyberdyne MFG#22,mfg1090@factory.org,杭州,2797644,28-01-2021
MC-1292,Cyberdyne MFG#23,mfg1091@plant.net,上海,"1 753 548,00",2021-01-17
MC-1293,Vandelay MFG#24,  mfg1092@industry.com  ,南京,1310629,2017-06-22
MC-1294,  Wayne Enterprises MFG#25  ,  mfg1093@factory.org  ,北京,170444,2023-10-22
MC-1295,Pied Piper MFG#26,mfg1094@factory.org,北京,"$4,995,944.00",07-07-2018
MC-1296,  Initech MFG#27  ,  mfg1095@industry.com  ,上海,1 670 638,12/13/2015
MC-1297,Wonka MFG#28,mfg1096@factory.org,武汉,"$248,831.00",18-04-2015
MC-1298,DUNDER MIFFLIN MFG#29,  mfg1097@factory.org  ,深圳,4210746,2025-12-19
MC-1299,  Umbrella Co MFG#30  ,mfg1098@factory.org,深圳,4760309,2015-11-13
MC-1300,Stark Industries MFG#31,  mfg1099@industry.com  ,苏州,1002166,01/08/2018
MC-1301,  Black Mesa MFG#32  ,mfg1100@plant.net,武汉,"989 044,00",2017-11-19
MC-1302,Vandelay MFG#33,mfg1101@industry.com,苏州,3058599,2026-12-15
MC-1303,Wayne Enterprises MFG#34,mfg1102@plant.net,深圳,3851461,03/19/2024
MC-1304,LexCorp MFG#35,MFG1103@PLANT.NET,武汉,1386285,2018-03-26
MC-1305,Wayne Enterprises MFG#36,MFG1104@INDUSTRY.COM,深圳,1582127,05/19/2015
MC-1306,Pied Piper MFG#37,mfg1105@plant.net,南京,3629190,2020-06-13
MC-1307,Black Mesa MFG#38,mfg1106@industry.com,南京,"$2,278,645.00",2024-06-15
MC-1308,Wonka MFG#39,mfg1107@plant.net,苏州,"$1,473,581.00",2021-12-16
MC-1309,Wonka MFG#40,mfg1108@plant.net,广州,4383108,27-06-2026
MC-1310,Oscorp MFG#41,mfg1109@plant.net,南京,"$2,354,130.00",2024-04-10
MC-1311,Initech MFG#42,  mfg1110@factory.org  ,北京,1166388,2021-09-26
MC-1312,Vandelay MFG#43,mfg1111@factory.org,苏州,2633870,2026-09-25
MC-1313,Massive Dynamic MFG#44,mfg1112@factory.org,武汉,"$3,288,355.00",2022-02-22
MC-1314,  Hooli MFG#45  ,MFG1113@FACTORY.ORG,苏州,"$4,126,026.00",2021-05-28
MC-1315,Initech MFG#46,mfg1114@factory.org,深圳,3464343,02/10/2020
MC-1316,  Initech MFG#47  ,  mfg1115@plant.net  ,武汉,4526869,04/17/2023
MC-1317,Initech MFG#48,mfg1116@factory.org,深圳,4044158,2016-01-07
MC-1318,Wonka MFG#49,mfg1117@plant.net,南京,"$3,206,585.00",07-02-2021
MC-1319,Hooli MFG#50,  mfg1118@plant.net  ,武汉,2 320 638,27-06-2025
MC-1320,  Black Mesa MFG#51  ,mfg1119@factory.org,成都,4 008 201,01/17/2026
MC-1321,LEXCORP MFG#52,mfg1120@plant.net,苏州,1 151 542,2025-09-18
MC-1322,Wayne Enterprises MFG#53,  mfg1121@industry.com  ,深圳,1256818,07-12-2026
MC-1323,Dunder Mifflin MFG#54,mfg1122@plant.net,成都,"$3,296,881.00",2020-10-16
MC-1324,Massive Dynamic MFG#55,mfg1123@plant.net,上海,"$2,428,225.00",24-05-2024
MC-1325,  Acme Corp MFG#56  ,MFG1124@PLANT.NET,北京,4467035,2024-04-16
MC-1326,  Cyberdyne MFG#57  ,  mfg1125@factory.org  ,上海,3057814,02/21/2020
MC-1327,Vandelay MFG#58,mfg1126@plant.net,北京,"$4,263,509.00",2015-11-25
MC-1328,  Stark Industries MFG#59  ,mfg1127@industry.com,苏州,2 001 359,07/05/2022
MC-1329,Umbrella Co MFG#60,mfg1128@plant.net,广州,"$2,018,162.00",2016-06-02
MC-1330,Globex MFG#61,mfg1129@plant.net,深圳,"$4,659,294.00",2026-07-27
MC-1331,Initech MFG#62,mfg1130@factory.org,苏州,2 460 388,22-06-2024
MC-1332,Globex MFG#63,mfg1131@industry.com,深圳,1271236,2018-11-22
MC-1333,  Umbrella Co MFG#64  ,mfg1132@industry.com,西安,108038,03/28/2021
MC-1334,  Wonka MFG#65  ,MFG1133@INDUSTRY.COM,西安,4936560,11/05/2015
MC-1335,Oscorp MFG#66,  mfg1134@plant.net  ,杭州,"$1,510,854.00",02/11/2017
MC-1336,Acme Corp MFG#67,mfg1135@plant.net,杭州,3913994,2025-08-19
MC-1337,STARK INDUSTRIES MFG#68,mfg1136@factory.org,深圳,"3 112 679,00",03/02/2025
MC-1338,Aperture MFG#69,mfg1137@industry.com,成都,"2 370 364,00",09/17/2017
MC-1339,ACME CORP MFG#70,mfg1138@plant.net,成都,4967479,2016-01-26
MC-1340,STARK INDUSTRIES MFG#71,  mfg1139@industry.com  ,苏州,3747494,09/11/2017
MC-1341,Oscorp MFG#72,mfg1140@plant.net,北京,"$806,330.00",2025-09-23
MC-1342,Hooli MFG#73,MFG1141@PLANT.NET,西安,3415847,03-11-2015
MC-1343,Acme Corp MFG#74,  mfg1142@factory.org  ,成都,"$3,774,848.00",2022-11-15
MC-1344,Vandelay MFG#75,mfg1143@industry.com,武汉,"$1,097,795.00",11-07-2021
MC-1345,Weyland-Yutani MFG#76,mfg1144@plant.net,北京,"$4,159,950.00",16-03-2026
MC-1346,OSCORP MFG#77,mfg1145@factory.org,苏州,2 934 545,21-06-2021
MC-1347,HOOLI MFG#78,mfg1146@plant.net,北京,2988571,05/05/2022
MC-1348,Wayne Enterprises MFG#79,mfg1147@industry.com,南京,1812170,04/23/2020
MC-1349,Globex MFG#80,  mfg1148@plant.net  ,西安,"$4,544,130.00",2021-12-21
MC-1350,Massive Dynamic MFG#81,mfg1149@plant.net,杭州,2837064,22-05-2017
MC-1351,wonka mfg#82,mfg1150@industry.com,深圳,"$4,861,728.00",2018-01-26
MC-1352,Acme Corp MFG#83,mfg1151@factory.org,北京,3 274 934,01/24/2023
MC-1353,Acme Corp MFG#84,MFG1152@INDUSTRY.COM,深圳,"1 718 131,00",08/10/2019
MC-1354,  Stark Industries MFG#85  ,  mfg1153@plant.net  ,广州,4369647,2020-04-22
MC-1355,  Initech MFG#86  ,mfg1154@factory.org,上海,68697,16-01-2021
MC-1356,  Stark Industries MFG#87  ,mfg1155@plant.net,苏州,"475 559,00",2019-10-18
MC-1357,Dunder Mifflin MFG#88,mfg1156@plant.net,成都,4807802,07/24/2015
MC-1358,Cyberdyne MFG#0,mfg1157@industry.com,杭州,"$1,079,961.00",01/22/2015
MC-1359,Hooli MFG#1,mfg1158@industry.com,成都,"$1,044,657.00",2026-07-08
MC-1360,Vandelay MFG#2,mfg1159@plant.net,杭州,"$147,844.00",2022-10-10
MC-1361,  Massive Dynamic MFG#3  ,mfg1160@factory.org,武汉,1318416,2020-05-16
MC-1362,Massive Dynamic MFG#4,  mfg1161@plant.net  ,苏州,"$3,881,095.00",14-01-2025
MC-1363,pied piper mfg#5,mfg1162@factory.org,南京,"$4,853,573.00",2015-09-01
MC-1364,Umbrella Co MFG#6,mfg1163@factory.org,南京,"$2,757,983.00",2026-04-16
MC-1365,Stark Industries MFG#7,mfg1164@industry.com,广州,4 396 802,2015-09-14
MC-1366,  Globex MFG#8  ,  mfg1165@factory.org  ,南京,"2 283 442,00",2019-04-23
MC-1367,OSCORP MFG#9,  mfg1166@plant.net  ,杭州,3006677,2016-07-17
MC-1368,WAYNE ENTERPRISES MFG#10,MFG1167@INDUSTRY.COM,武汉,2573836,2025-09-15
MC-1369,tyrell corp mfg#11,mfg1168@plant.net,西安,2316937,20-03-2023
MC-1370,Umbrella Co MFG#12,mfg1169@industry.com,成都,2454440,02-02-2022
MC-1371,INITECH MFG#13,mfg1170@plant.net,苏州,"$880,612.00",2023-04-22
MC-1372,Acme Corp MFG#14,  mfg1171@industry.com  ,成都,1379485,18-03-2018
MC-1373,wayne enterprises mfg#15,mfg1172@factory.org,成都,74783,18-07-2024
MC-1374,  Pied Piper MFG#16  ,mfg1173@plant.net,深圳,"$1,225,392.00",23-09-2026
MC-1375,APERTURE MFG#17,mfg1174@factory.org,上海,"$3,726,484.00",2023-11-19
MC-1376,vandelay mfg#18,mfg1175@industry.com,杭州,"$3,988,089.00",28-01-2022
MC-1377,Acme Corp MFG#19,mfg1176@industry.com,杭州,1324020,2015-06-15
MC-1378,OSCORP MFG#20,mfg1177@factory.org,西安,3251307,04-06-2019
MC-1379,Vandelay MFG#21,MFG1178@PLANT.NET,杭州,"$1,496,840.00",2026-02-19
MC-1380,  Cyberdyne MFG#22  ,  mfg1179@industry.com  ,成都,"$1,003,914.00",11/08/2018
MC-1381,Black Mesa MFG#23,mfg1180@industry.com,西安,"$1,082,510.00",2018-04-11
MC-1382,Blue Sun MFG#24,MFG1181@PLANT.NET,武汉,1685882,2023-10-10
MC-1383,Wonka MFG#25,mfg1182@industry.com,深圳,1397840,03/23/2024
MC-1384,Initech MFG#26,mfg1183@plant.net,苏州,887555,10/01/2019
MC-1385,Acme Corp MFG#27,MFG1184@INDUSTRY.COM,深圳,"$4,520,259.00",2018-06-02
MC-1386,Wayne Enterprises MFG#28,mfg1185@plant.net,杭州,"$2,005,727.00",2026-05-04
MC-1387,Aperture MFG#29,mfg1186@factory.org,南京,404030,01/25/2017
MC-1388,Hooli MFG#30,  mfg1187@factory.org  ,南京,4234311,07/03/2015
MC-1389,Wayne Enterprises MFG#31,mfg1188@industry.com,苏州,"$685,201.00",2022-06-21
MC-1390,APERTURE MFG#32,mfg1189@factory.org,苏州,4757499,2025-08-10
MC-1391,  Massive Dynamic MFG#33  ,MFG1190@PLANT.NET,武汉,3 176 624,2015-08-19
MC-1392,WONKA MFG#34,  mfg1191@plant.net  ,深圳,3463057,2021-09-27
MC-1393,Cyberdyne MFG#35,MFG1192@PLANT.NET,广州,721818,25-10-2023
MC-1394,LEXCORP MFG#36,mfg1193@plant.net,南京,3848753,02/09/2020
MC-1395,Weyland-Yutani MFG#37,mfg1194@factory.org,上海,510742,10/16/2017
MC-1396,  Acme Corp MFG#38  ,mfg1195@plant.net,南京,1384756,05/15/2023
MC-1397,HOOLI MFG#39,mfg1196@plant.net,西安,"$2,274,551.00",10/22/2017
MC-1398,  Aperture MFG#40  ,MFG1197@INDUSTRY.COM,苏州,"1 214 696,00",2020-09-03
MC-1399,WAYNE ENTERPRISES MFG#41,mfg1198@industry.com,南京,2783607,02/27/2025
MC-1400,Tyrell Corp MFG#42,mfg1199@factory.org,上海,2419763,2018-11-27
