employee_id,date,hours,overtime,status
E-3504,23-06-2026,9,0,CLOSED
E-2545,2026-04-11,10,0,pending
E-2748,22-06-2025,9,0,CLOSED
E-1248,2025-02-13,9,0,closed
E-1798,05/23/2025,9,0,pending
E-1226,2025-06-15,12,0, Active 
E-1864,2025-07-02,5,0,PENDING
E-3505,06/21/2026,12,2,pending
E-2311,2025-11-19,8,3,pending
E-3330,02/20/2025,8,0,pending
E-2344,2025-11-28,9,0, Active 
E-2318,2025-07-13,4,0, Active 
E-1010,2026-05-21,7,0,active
E-2224,09/09/2025,12,0,ACTIVE
E-1510,2026-08-23,11,0,PENDING
E-1090,2026-11-01,7,0,CLOSED
E-1011,24-10-2026,6,0,CLOSED
E-2071,2026-01-21,5,0,closed
E-3169,18-06-2025,6,0,active
E-2098,2026-11-16,10,0,ACTIVE
E-2250,2026-12-26,6,0,active
E-3439,2025-02-10,5,0,closed
E-3308,24-08-2026,7,0,PENDING
E-2016,04-07-2026,10,0,pending
E-2888,01/10/2025,12,0,ACTIVE
E-2509,06/25/2025,11,0, Active 
E-2902,12/16/2026,9,0,active
E-1565,11/19/2025,8,0,active
E-2831,18-06-2025,10,0, Active 
E-1087,01-07-2025,4,0,closed
E-1774,02/19/2025,10,0,closed
E-3205,03/10/2025,12,1,active
E-2677,2026-08-09,5,0,closed
E-3377,2026-09-05,7,0,CLOSED
E-3225,2026-12-17,11,0, Active 
E-1273,06/21/2025,5,0,CLOSED
E-1365,03/23/2025,6,2,closed
E-1250,2025-11-06,7,0,pending
E-3290,05/24/2026,7,0,active
E-2933,2026-08-03,7,0,PENDING
E-2166,08/23/2026,7,0,CLOSED
E-1357,2025-01-04,6,0,pending
E-2708,2025-06-18,4,0,pending
E-1260,2026-01-05,10,1,active
E-2507,09/28/2026,11,0,closed
E-2948,10/19/2026,7,0, Active 
E-1003,01-05-2025,12,2,pending
E-1621,05-10-2026,11,0,ACTIVE
E-2188,2026-08-28,8,0,ACTIVE
E-1171,2026-09-03,8,0,pending
E-2950,05/10/2025,7,0,PENDING
E-1217,2025-12-15,4,0,ACTIVE
E-2531,02/09/2025,11,0,CLOSED
E-1966,06/10/2026,6,0,PENDING
E-2914,2026-03-21,5,1,pending
E-1693,12-05-2025,10,0,active
E-2079,2025-08-02,10,0,PENDING
E-1993,06/25/2026,8,0,active
E-1825,2026-11-04,10,0,CLOSED
E-3210,2025-10-08,8,0,active
E-3522,2025-05-03,9,0,ACTIVE
E-3378,2025-07-13,12,0,CLOSED
E-2754,13-03-2025,5,0,CLOSED
E-3569,2025-03-25,7,0,PENDING
E-2381,05/08/2026,12,0,PENDING
E-1759,14-02-2026,12,0,active
E-1097,09-08-2025,10,0,PENDING
E-3550,08/27/2026,10,0,CLOSED
E-1577,2025-06-03,9,0,PENDING
E-2766,04/17/2025,5,0,closed
E-1438,03/15/2026,12,0, Active 
E-1633,01-09-2026,10,0,CLOSED
E-1240,21-03-2026,12,0,ACTIVE
E-2157,09/16/2025,5,0,PENDING
E-1851,2026-07-25,8,0,active
E-2605,23-11-2025,5,4,CLOSED
E-3205,10/18/2025,11,0,CLOSED
E-1142,2026-12-26,7,2,CLOSED
E-2266,2026-12-24,10,0,PENDING
E-1284,2025-07-02,12,2, Active 
E-2095,16-09-2025,8,0,closed
E-2922,2025-12-24,6,0, Active 
E-2072,11/14/2026,10,0,closed
E-3595,04/24/2026,6,1, Active 
E-3176,10/12/2026,6,0,closed
E-2357,26-12-2025,7,0,pending
E-3306,2025-01-16,6,1,CLOSED
E-2793,2026-09-20,11,1,CLOSED
E-1458,08/11/2026,9,0,active
E-3543,2026-04-20,6,0, Active 
E-1447,2025-07-14,5,0,ACTIVE
E-1929,07-03-2026,4,0,closed
E-2740,23-07-2026,7,0,closed
E-2570,04/07/2026,9,0,active
E-1903,01/02/2026,4,1, Active 
E-2394,02/18/2025,5,0,active
E-2301,04/22/2025,6,0,CLOSED
E-1792,07/19/2026,4,0,pending
E-2125,2025-02-14,12,0,pending
E-3158,16-08-2026,10,1,pending
E-1600,2025-12-26,6,0,active
E-1761,2025-04-08,10,0,closed
E-1585,2026-10-10,6,0,pending
E-2571,06/22/2026,8,0, Active 
E-3550,2026-01-17,9,0,CLOSED
E-2473,08/06/2026,8,0,ACTIVE
E-3348,07-11-2025,11,0, Active 
E-1161,2025-05-17,11,0,closed
E-2620,05/08/2025,7,0,closed
E-1688,06-04-2025,11,0,CLOSED
E-3191,09-10-2026,11,0,PENDING
E-2853,03/02/2026,4,0, Active 
E-3577,05/02/2026,5,2,PENDING
E-2820,2025-10-22,9,4,closed
E-1049,06/26/2026,12,0,active
E-2922,24-07-2025,7,0, Active 
E-1516,12/10/2025,5,0,closed
E-2233,03/08/2025,8,0,CLOSED
E-1484,01/24/2026,9,0,ACTIVE
E-2802,11/07/2025,8,0,active
E-3412,19-01-2026,7,0, Active 
E-3374,03/11/2025,4,0,pending
E-3102,01/07/2026,12,1,active
E-2657,08/20/2026,4,4,active
E-2440,2026-01-24,5,0,ACTIVE
E-1869,11/26/2026,11,0,active
E-1083,2026-10-06,4,0,closed
E-1376,2025-09-10,9,4,pending
E-1916,12/23/2026,10,0,ACTIVE
E-3537,2026-08-19,4,2,pending
E-2757,09/03/2026,7,0,ACTIVE
E-2729,07/10/2026,9,0,pending
E-1470,2026-09-07,11,1,closed
E-3224,2026-10-05,5,0, Active 
E-2091,2026-03-02,11,0,PENDING
E-2779,2025-07-05,6,1,CLOSED
E-1154,12/18/2025,8,0,ACTIVE
E-2459,2025-03-15,9,0,ACTIVE
E-1458,03/26/2026,5,0, Active 
E-3415,2026-12-11,8,0,ACTIVE
E-1227,11/27/2025,11,0, Active 
E-3576,06/28/2026,7,0,pending
E-1745,02-10-2025,11,0,PENDING
E-2438,12/22/2026,8,0,ACTIVE
E-3333,02/14/2025,11,0,PENDING
E-3066,2026-03-08,10,1,CLOSED
E-2640,18-02-2025,12,0,active
E-1758,02/27/2026,8,0,PENDING
E-1660,2025-12-18,9,2,PENDING
E-2304,2026-12-20,9,3,ACTIVE
E-3564,2026-03-03,8,0,CLOSED
E-1278,13-08-2025,9,2, Active 
E-3525,07/05/2025,11,0, Active 
E-2356,2025-07-15,12,0, Active 
E-2965,2026-02-22,12,0, Active 
E-1142,2026-08-05,6,0,pending
E-2519,15-07-2026,8,0, Active 
E-2018,07/20/2025,4,0,CLOSED
E-1415,2026-05-13,12,3,ACTIVE
E-1213,2025-01-10,10,1,CLOSED
E-1662,03-05-2025,8,0,PENDING
E-3511,2025-09-11,4,0,active
E-1117,03/21/2025,4,0,active
E-2502,15-03-2026,9,0,ACTIVE
E-1272,08/05/2026,9,0,active
E-1274,04/26/2025,12,0,active
E-1827,2026-09-11,8,0,PENDING
E-1962,2026-05-17,7,0, Active 
E-3559,20-01-2025,10,0, Active 
E-1047,11/09/2025,5,3,active
E-1061,2025-04-11,11,0,active
E-1602,2025-02-10,10,4,PENDING
E-1221,17-06-2025,10,4,closed
E-2237,2025-02-02,4,0,closed
E-2727,2025-01-11,5,0,pending
E-1067,2026-04-20,9,0,PENDING
E-2343,04/13/2025,11,3, Active 
E-2395,2025-05-19,6,0,CLOSED
E-3553,01-11-2026,8,2,ACTIVE
E-2738,2026-01-27,8,4,ACTIVE
E-1429,2026-04-24,9,0,CLOSED
E-1546,27-08-2026,6,0,PENDING
E-1512,12-02-2025,6,0,ACTIVE
E-2995,2025-02-28,11,0,CLOSED
E-2756,2025-08-12,8,0,ACTIVE
E-2167,2025-07-28,11,0,CLOSED
E-3346,08-08-2025,8,0, Active 
E-1761,01/16/2026,7,0,active
E-3192,03/19/2026,11,0,CLOSED
E-2041,2025-08-20,7,0,active
E-1588,2026-09-07,6,0,ACTIVE
E-1806,27-10-2025,7,0,pending
E-1327,28-05-2025,12,0,pending
E-3585,2026-04-13,8,0,ACTIVE
E-1707,2025-12-28,10,0,pending
E-3416,06/15/2026,8,3,closed
E-2134,2025-05-05,6,0,CLOSED
E-3052,2026-11-07,4,0,pending
E-2986,2025-02-19,11,0,pending
E-2330,12-06-2025,10,0,ACTIVE
E-2995,01/05/2025,5,0,ACTIVE
E-3233,18-11-2026,6,0,CLOSED
E-3499,05-02-2025,9,0,ACTIVE
E-2345,2026-07-09,9,2,PENDING
E-1454,2026-07-19,8,0,CLOSED
E-2435,18-08-2025,6,0,PENDING
E-1362,2026-06-13,7,0, Active 
E-1482,2026-10-15,6,0,pending
E-1884,2026-02-15,10,0, Active 
E-2382,07-12-2026,10,0,ACTIVE
E-3154,2025-05-19,10,0,ACTIVE
E-1459,08-11-2025,4,0,closed
E-1179,2025-10-09,8,1,active
E-1625,26-06-2026,5,0,pending
E-1648,27-07-2025,12,0,ACTIVE
E-1679,2026-08-08,4,0,PENDING
E-1466,05/15/2026,9,0,PENDING
E-2344,08-01-2025,6,0,closed
E-3250,2026-05-10,11,0,active
E-2701,2026-09-18,9,1,CLOSED
E-3424,03/23/2026,9,0,pending
E-2460,01-01-2026,11,0, Active 
E-1190,2026-02-06,5,0,pending
E-1297,25-11-2026,12,0,active
E-2180,2026-08-21,11,0,CLOSED
E-2164,2026-01-18,7,0,CLOSED
E-1666,2025-02-21,8,0,CLOSED
E-3534,07-12-2026,11,0,active
E-3583,28-09-2026,4,0,pending
E-2011,08-07-2026,4,0,closed
E-1388,2026-06-17,12,0,pending
E-2995,11/05/2025,9,0, Active 
E-1895,09/10/2026,4,0,active
E-2992,27-08-2025,12,4,active
E-3398,2025-09-04,6,0,pending
E-2804,2025-09-15,11,0, Active 
E-1964,2026-11-03,7,0, Active 
E-1296,16-09-2026,5,0,CLOSED
E-1253,2026-05-27,7,0,pending
E-2930,2026-11-14,10,0,closed
E-2091,09-12-2026,7,0,active
E-3419,2026-09-23,9,3,active
E-2998,06/20/2025,10,0,CLOSED
E-3218,2025-03-17,9,0, Active 
E-2344,2026-09-22,12,4,closed
E-2179,2025-11-12,12,1,active
E-1170,2025-08-15,8,0,CLOSED
E-2689,2025-10-05,5,0,closed
E-1105,2026-07-11,10,0,closed
E-3499,04-05-2026,7,1,pending
E-1738,2026-05-21,5,1, Active 
E-2954,2025-02-01,6,0,active
E-1641,2025-06-23,12,3,PENDING
E-1358,09/19/2025,12,0,active
E-2930,09/16/2025,11,0,closed
E-2506,2025-11-25,7,4,CLOSED
E-3334,01-08-2025,9,0, Active 
E-2452,2026-02-05,11,0,CLOSED
E-1200,02/03/2026,12,1, Active 
E-2083,2026-06-05,7,0,active
E-2509,04/19/2026,8,0,active
E-2839,2026-08-01,9,0,PENDING
E-2221,2025-07-13,11,0, Active 
E-2038,2026-01-24,8,0, Active 
E-1851,17-02-2025,5,0,ACTIVE
E-1422,10/15/2025,11,0,pending
E-2986,2025-06-04,9,1,ACTIVE
E-3222,13-08-2026,6,2,pending
E-1244,2025-08-01,8,0,PENDING
E-2080,05/16/2025,5,4,PENDING
E-2351,2025-02-25,7,0,PENDING
E-2747,2025-11-24,9,0,pending
E-2576,2026-05-17,12,0,ACTIVE
E-3417,2025-11-01,6,4, Active 
E-1977,02/08/2026,8,0,closed
E-2131,2026-02-28,11,0,active
E-3134,2025-12-22,11,0,PENDING
E-2862,2025-03-19,7,0,PENDING
E-1464,2025-03-10,7,0,ACTIVE
E-2928,2026-10-25,4,0,PENDING
E-1294,01/24/2025,6,3,active
E-1383,2025-05-14,10,2,PENDING
E-2232,06-10-2026,12,0,CLOSED
E-1006,2025-10-27,12,4,CLOSED
E-2233,19-09-2026,5,0,ACTIVE
E-1260,2025-02-02,10,3, Active 
E-3307,13-07-2025,11,0,active
E-2313,2026-11-26,11,0,pending
E-1769,22-07-2026,7,0,ACTIVE
E-2286,12/20/2026,9,0,active
E-2816,15-12-2025,7,0,closed
E-1567,03/04/2026,7,0,PENDING
E-1518,26-07-2025,5,0,CLOSED
E-2460,2026-05-25,5,0,active
E-2038,2025-06-06,9,0,closed
E-2106,2025-03-19,5,3,CLOSED
E-1873,2026-04-25,10,0,pending
E-1703,01/02/2025,6,0,active
E-1979,08-05-2026,10,2,closed
E-2910,2026-06-22,4,0,CLOSED
E-1383,2026-05-16,12,0,pending
E-1068,2026-09-24,5,0,CLOSED
E-2013,08-08-2025,11,0,pending
E-2230,2026-09-07,9,0,active
E-1436,2026-03-22,7,0,ACTIVE
E-1977,23-10-2025,12,0,CLOSED
E-2074,01/08/2025,10,0,pending
E-1728,10/04/2025,12,0,pending
E-2366,2025-06-14,7,0,CLOSED
E-2952,2025-11-13,5,4,closed
E-2619,2025-04-15,8,2,active
E-1440,2025-10-13,6,0,active
E-3334,19-04-2026,5,3,closed
E-2182,2026-06-15,9,0,PENDING
E-2928,2026-01-03,5,0, Active 
E-2390,25-04-2026,8,0,pending
E-2266,21-10-2025,12,0,closed
E-1123,08/27/2026,5,4,ACTIVE
E-3409,05/06/2026,12,0,closed
E-3421,2026-01-07,4,1,active
E-3373,21-08-2026,12,0,CLOSED
E-2396,2026-01-17,11,0,active
E-2794,2026-10-20,11,4,CLOSED
E-1182,2025-04-20,5,0, Active 
E-1414,2025-10-16,5,2,pending
E-2623,2025-01-16,5,0,pending
E-1601,02/21/2025,11,0,active
E-1693,2025-09-11,6,4,closed
E-1562,2025-12-23,8,0,ACTIVE
E-1175,2026-03-21,4,0, Active 
E-1336,28-04-2026,7,0,ACTIVE
E-1349,07/25/2025,7,0,closed
E-1649,2026-03-04,11,0,PENDING
E-2415,04/06/2026,4,0, Active 
E-2969,2025-10-22,7,0,ACTIVE
E-1935,2026-03-20,11,0,ACTIVE
E-2807,2025-10-10,11,0,active
E-1803,18-12-2025,5,0,active
E-2419,2025-11-18,8,0,CLOSED
E-1318,18-02-2025,5,0,PENDING
E-1529,2026-12-04,6,0, Active 
E-3320,2025-09-13,7,0,active
E-3064,2025-01-23,12,4, Active 
E-3372,2026-05-24,8,0, Active 
E-3127,2025-03-23,8,0,closed
E-2214,2025-01-22,12,4, Active 
E-2936,04/11/2026,9,0,closed
E-2965,22-04-2026,9,0,pending
E-1168,2025-03-15,11,0,closed
E-1214,2025-10-16,11,0,pending
E-1047,2025-07-20,7,4,pending
E-2016,02/04/2026,9,4,active
E-2208,03/16/2026,11,0,active
E-1448,03-11-2025,6,4,pending
E-1196,10/10/2025,10,0,pending
E-2382,2025-09-04,5,0, Active 
E-2849,2025-05-10,12,1,PENDING
E-1960,2026-09-06,10,0,CLOSED
E-2238,2026-03-02,7,0,pending
E-2377,04-12-2026,10,0,pending
E-3137,02/15/2026,7,0,ACTIVE
E-3008,03/02/2025,10,0,ACTIVE
E-1703,2026-06-11,10,0,pending
E-1428,2026-10-22,12,4, Active 
E-1822,10-12-2025,6,0,closed
E-1937,03/09/2026,8,0,active
E-3499,2026-08-10,5,0,CLOSED
E-2516,2026-11-16,5,0,CLOSED
E-2376,06-06-2026,8,0,PENDING
E-2133,11/05/2025,9,0,ACTIVE
E-1496,08/04/2026,4,0,PENDING
E-2383,2026-10-23,10,0,CLOSED
E-1693,16-03-2025,12,1,CLOSED
E-3509,2026-02-25,5,1,PENDING
E-2755,20-06-2026,6,0,ACTIVE
E-1273,05/25/2026,6,0,PENDING
E-1246,03/09/2026,5,0,CLOSED
E-3003,25-03-2025,4,1,CLOSED
E-3178,11/26/2026,7,0,closed
E-1742,2026-07-10,9,0,pending
E-1354,10/19/2025,5,0,CLOSED
E-2941,2025-11-02,11,0,closed
E-1757,04/19/2025,5,0,CLOSED
E-2117,2025-07-04,9,0,PENDING
E-2132,2025-04-19,8,0, Active 
E-2979,13-03-2025,8,0,PENDING
E-2220,2025-01-23,4,4, Active 
E-1486,02/18/2025,12,0,active
E-3148,01/26/2025,6,0, Active 
E-1021,2026-09-16,8,0,PENDING
E-2494,2026-08-19,4,0,closed
E-1324,2025-01-15,7,0, Active 
E-3015,05/20/2026,5,0,active
E-2455,2025-08-19,8,0,pending
E-1237,2025-10-03,5,0,active
E-3092,08-09-2025,8,0,active
E-1381,2025-07-20,4,0,PENDING
E-1918,2025-06-17,9,0,PENDING
E-1675,2025-10-07,5,0,ACTIVE
E-3098,15-02-2026,6,0,closed
E-1902,07/28/2026,8,0,PENDING
E-3325,02-08-2025,8,0,closed
E-2480,2026-07-05,8,4,PENDING
E-1795,01/17/2025,11,0,PENDING
E-1227,04-10-2026,7,3,PENDING
E-2241,2025-01-22,8,0,pending
E-1485,2025-06-26,12,0,active
E-1852,11/22/2026,9,0,PENDING
E-1275,2025-04-11,7,0,ACTIVE
E-3305,2025-07-26,4,3,closed
E-3579,2025-06-08,9,0,ACTIVE
E-1670,2026-11-13,4,1,pending
E-2818,23-10-2026,6,1,CLOSED
E-1381,19-07-2026,7,0, Active 
E-3507,2025-12-19,10,0, Active 
E-2168,09/16/2025,5,0,PENDING
E-2057,2025-10-27,5,0,active
E-1892,17-07-2025,12,4,PENDING
E-1363,20-11-2025,5,3,active
E-2329,2026-12-14,8,0,CLOSED
E-1067,2026-03-02,6,0,pending
E-3277,20-12-2025,9,0, Active 
E-1853,2026-06-28,4,0,PENDING
E-1868,04/26/2026,8,0,CLOSED
E-1343,04/22/2025,7,0,ACTIVE
E-1811,08/23/2025,11,0,closed
E-1844,2026-06-27,9,0,closed
E-1183,2025-10-20,6,0,ACTIVE
E-2032,06/05/2026,7,0,CLOSED
E-1251,07/21/2025,10,1, Active 
E-2569,2025-10-13,12,0,PENDING
E-1237,02/21/2026,8,0,pending
E-2969,2026-10-05,4,0,ACTIVE
E-1042,06-10-2026,9,0, Active 
E-3488,2026-05-16,9,0,closed
E-2208,2026-03-11,9,2,ACTIVE
E-2918,2026-08-06,4,1,active
E-1655,17-10-2025,8,0,ACTIVE
E-2480,2026-04-13,12,0,ACTIVE
E-1416,2026-07-11,8,0,closed
E-1297,2025-05-10,4,0,closed
E-1599,09/28/2026,4,0,pending
E-1669,2026-11-02,7,1, Active 
E-2722,16-01-2026,9,0,ACTIVE
E-1253,2025-05-14,9,3,PENDING
E-1329,09-07-2025,9,0,CLOSED
E-1028,2025-01-16,5,0, Active 
E-1464,02-01-2026,4,0,closed
E-2220,24-07-2025,5,0,ACTIVE
E-1462,12/08/2026,4,0, Active 
E-3220,05/17/2026,4,0,ACTIVE
E-3348,2025-02-21,8,0,PENDING
E-2130,2026-05-22,4,0,CLOSED
E-1327,04/22/2026,10,0, Active 
E-1676,2025-10-11,11,0,CLOSED
E-1856,14-04-2026,8,0,ACTIVE
E-2371,2025-07-22,5,0,closed
E-1853,2026-09-05,9,0,PENDING
E-2484,07/27/2026,11,0,active
E-3175,2026-10-22,11,1,PENDING
E-2537,2026-01-14,6,0,CLOSED
E-2605,2025-01-10,10,0,pending
E-3365,12/08/2026,11,0,active
E-2968,27-01-2025,9,1,CLOSED
E-3442,02/13/2025,4,0,pending
E-1574,2026-01-23,5,2,active
E-2933,19-02-2025,6,0, Active 
E-1489,28-09-2026,9,0,active
E-2590,2026-02-05,9,4,ACTIVE
E-2727,2026-05-13,12,0,PENDING
E-2285,2026-08-26,6,3,ACTIVE
E-2179,2026-01-12,11,2,ACTIVE
E-2659,03/01/2025,9,0,pending
E-2309,12/27/2026,6,0,active
E-1621,2026-03-16,9,0,PENDING
E-3346,2025-02-13,6,0,closed
E-1187,2025-03-18,7,3,pending
E-2775,2025-09-09,7,0, Active 
E-1563,04/05/2025,9,0,CLOSED
E-1676,12/08/2025,9,0,pending
E-2486,11/14/2025,5,0,pending
E-1646,01/14/2026,5,0,CLOSED
E-3391,01/06/2026,9,0,ACTIVE
E-1458,08/09/2025,10,0,PENDING
E-3252,06/22/2026,6,0, Active 
E-1049,05/17/2026,11,0,ACTIVE
E-3002,2026-06-13,4,0,active
E-2763,08/25/2025,5,3,pending
E-3513,10-03-2026,6,2,PENDING
E-1514,2025-02-25,5,0,active
E-3137,09-02-2026,12,0,pending
E-3600,12/11/2025,5,0,closed
E-1981,2026-11-14,7,0,ACTIVE
E-2113,2025-05-27,9,0, Active 
E-1038,27-03-2026,10,1,PENDING
E-2898,05/23/2026,11,0, Active 
E-2168,05-09-2025,8,0,active
E-1404,13-11-2025,8,3,pending
E-2239,11/26/2025,5,0,active
E-1149,09/17/2026,5,0,CLOSED
E-3242,2026-07-21,5,0,closed
E-2908,16-04-2025,7,4,ACTIVE
E-1616,2026-06-01,6,0,active
E-2422,2026-05-12,6,0,pending
E-3449,11/05/2025,9,0,ACTIVE
E-3386,2026-10-17,6,0,CLOSED
E-1645,2025-05-03,9,2,ACTIVE
E-3172,2025-12-04,10,2,pending
E-1942,21-09-2026,7,0,closed
E-2949,12/03/2026,7,0, Active 
E-3574,03/26/2025,7,1,CLOSED
E-3540,07/05/2026,4,0,PENDING
E-1027,2025-09-08,4,0, Active 
E-3246,2025-12-15,6,0, Active 
E-1121,2025-03-07,11,2,pending
E-1832,2026-04-11,4,0,closed
E-2618,06/12/2026,8,0,PENDING
E-2565,27-08-2025,12,0,closed
E-1552,08/18/2025,9,0,ACTIVE
E-3014,28-02-2025,8,0,ACTIVE
E-2407,2026-08-04,9,3,ACTIVE
E-1559,2026-02-14,10,4,closed
E-2985,10-03-2026,7,0, Active 
E-1558,11/28/2026,5,0,pending
E-1156,2026-06-08,12,0,CLOSED
E-1328,14-03-2026,12,0,PENDING
E-1876,01/11/2025,5,0,ACTIVE
E-2387,10/17/2025,5,0,closed
E-3313,10/28/2026,8,0,active
E-2966,2026-03-02,7,0,ACTIVE
E-2502,2025-07-20,12,0,PENDING
E-3146,08/20/2025,9,0, Active 
E-1713,13-05-2025,6,0,CLOSED
E-2924,12/05/2026,6,0,closed
E-3095,04/21/2025,10,2, Active 
E-2165,05-04-2026,11,0,CLOSED
E-2410,11/09/2026,12,0,PENDING
E-1091,12/15/2025,4,0,PENDING
E-3072,2025-12-20,12,0,CLOSED
E-2274,07/22/2026,12,0, Active 
E-3371,2025-06-13,5,4,pending
E-2281,08/11/2026,4,0, Active 
E-3098,2025-08-05,7,0,ACTIVE
E-3025,09/14/2025,5,0,PENDING
E-3055,25-05-2025,11,0,ACTIVE
E-2998,2025-05-27,5,0,closed
E-2425,2025-02-26,5,1,closed
E-2491,09-12-2025,11,0,PENDING
E-2476,2026-04-23,5,2, Active 
E-2877,2025-03-16,11,0, Active 
E-2557,12/27/2025,10,0,active
E-2640,05/28/2026,5,0,CLOSED
E-2052,06-08-2026,12,0,ACTIVE
E-1919,07/01/2025,5,4,pending
E-2738,2026-11-19,5,0,active
E-2154,09/17/2026,12,0, Active 
E-3518,2025-02-18,9,0,CLOSED
E-2796,11/11/2025,12,0, Active 
E-2372,28-03-2026,5,0,PENDING
E-3095,2026-09-17,10,0,active
E-2851,2025-06-21,4,0,pending
E-2214,20-09-2025,6,0,active
E-2141,2025-06-27,4,0,pending
E-3457,2026-11-15,4,0,pending
E-2955,03/06/2026,6,0,CLOSED
E-1538,2025-12-12,9,0,ACTIVE
E-1403,05/22/2025,10,0,pending
E-2899,2025-10-26,8,0,PENDING
E-2265,2025-08-09,7,0, Active 
E-2430,16-01-2025,7,3,CLOSED
E-3073,09/11/2026,12,0,CLOSED
E-3566,10/06/2026,6,0,PENDING
E-3463,2025-06-16,7,2,CLOSED
E-1277,19-06-2026,10,0,CLOSED
E-2903,2025-11-09,6,0,ACTIVE
E-1247,2026-11-12,7,0,ACTIVE
E-1459,2026-01-02,9,0, Active 
E-1170,07/14/2026,4,0,active
E-3199,2026-08-07,12,0,CLOSED
E-1667,06/27/2025,11,0, Active 
E-3126,06-01-2025,9,0,active
E-2323,12/23/2025,12,0,active
E-2631,2025-03-27,10,3, Active 
E-1545,03/12/2025,7,0,active
E-2447,2025-08-18,9,1,closed
E-2294,24-12-2025,7,2,closed
E-1479,02/26/2025,6,4,CLOSED
E-3272,2025-09-06,5,0,closed
E-3334,2026-02-15,11,0,PENDING
E-3422,2025-03-24,12,0,closed
E-3548,14-09-2025,7,0,ACTIVE
E-3340,01/22/2025,10,0, Active 
E-1594,2026-11-02,9,0,closed
E-2362,05/11/2025,5,0,ACTIVE
E-1459,16-03-2026,7,0,closed
E-1496,2025-12-14,4,0,closed
E-1369,2026-04-17,10,3,pending
E-3574,07/14/2025,7,0,active
E-1416,09/12/2025,11,1,pending
E-1215,02/21/2025,9,0,closed
E-2685,05/20/2025,10,3,active
E-1580,2026-08-24,12,3,closed
E-2857,2026-08-08,6,0,closed
E-1871,2026-03-28,5,0,pending
E-1922,03/25/2025,5,1,ACTIVE
E-3343,2026-01-05,12,0,active
E-2311,2025-01-09,10,0,closed
E-2271,24-12-2026,12,0,ACTIVE
E-3411,01/18/2025,11,0,ACTIVE
E-1582,14-04-2026,7,0,ACTIVE
E-1045,2026-01-28,6,2, Active 
E-2710,2025-08-28,7,0,ACTIVE
E-3547,03-08-2025,5,0,closed
E-1135,2025-09-11,12,0,CLOSED
E-1919,02/13/2026,10,1,active
E-2323,05/05/2026,6,0, Active 
E-3281,2026-01-19,12,0,closed
E-3381,02-04-2025,7,3,PENDING
E-2519,2026-12-17,10,0,ACTIVE
E-2682,03/09/2025,12,0,closed
E-1844,2025-10-24,5,0,closed
E-1735,04/17/2026,9,0,active
E-2277,11/09/2025,6,0,closed
E-1548,02/25/2025,4,4,ACTIVE
E-2632,02/09/2026,5,1,ACTIVE
E-2824,2026-03-12,9,0,closed
E-3192,07/28/2025,4,3,closed
E-1879,2025-05-22,6,0,closed
E-1162,15-08-2025,12,3,closed
E-1287,04/12/2025,10,0,closed
E-1730,28-05-2025,10,4, Active 
E-1586,2026-10-22,4,3,active
E-1827,09-12-2026,8,0,pending
E-2790,06-03-2026,9,0,pending
E-3155,05/28/2026,9,0,ACTIVE
E-1944,04/09/2026,12,0,ACTIVE
E-2548,14-04-2025,8,0,pending
E-1092,2025-07-01,11,0,active
E-1103,02/26/2026,10,4,pending
E-3532,2025-10-07,6,0,CLOSED
E-1608,2026-06-25,4,0, Active 
E-3420,08/05/2025,5,0,PENDING
E-2723,2026-07-06,7,0,pending
E-3089,2026-09-21,8,0,ACTIVE
E-2986,26-03-2025,11,0, Active 
E-2886,2026-01-19,11,0, Active 
E-3155,2026-08-17,5,4,closed
E-3164,05/17/2025,11,0, Active 
E-3210,07/15/2026,5,1,ACTIVE
E-1977,2026-04-05,7,0,PENDING
E-1642,2025-07-02,11,0,PENDING
E-2074,10/07/2026,10,0,ACTIVE
E-3125,2025-10-18,12,1,PENDING
E-2969,17-07-2025,11,0,closed
E-3453,2026-02-10,9,1,CLOSED
E-1461,07/24/2026,9,2,closed
E-2328,02/08/2025,11,0,CLOSED
E-1041,14-02-2026,8,0,ACTIVE
E-1591,06/11/2026,5,0,ACTIVE
E-2897,25-02-2026,11,0,active
E-1387,2026-05-05,6,0, Active 
E-2383,2025-06-02,9,0,PENDING
E-1985,10/22/2025,4,0,CLOSED
E-2206,2026-02-02,10,0,active
E-1088,02/26/2025,8,0, Active 
E-2155,2025-02-05,6,1,active
E-1507,2025-03-25,5,0,closed
E-2633,2026-04-23,7,0,closed
E-1089,10-09-2025,12,0,ACTIVE
E-2687,01-05-2026,9,0,active
E-1241,2025-02-02,4,0,pending
E-2171,12/23/2025,8,4,CLOSED
E-1403,2026-10-06,12,0,CLOSED
E-2652,07/10/2025,12,0,CLOSED
E-2827,2025-07-05,8,0,closed
E-3327,2026-08-01,5,0,active
E-1932,2026-02-27,5,0,closed
E-2495,19-04-2026,4,0,active
E-3440,14-11-2026,6,0,pending
E-1098,2025-10-19,8,1, Active 
E-2325,2026-05-21,12,0,ACTIVE
E-1603,2025-12-07,7,0,PENDING
E-3598,04/02/2025,9,0,closed
E-1039,2026-05-28,6,0,ACTIVE
E-1387,11/02/2026,5,0,CLOSED
E-1714,2026-03-22,6,0,closed
E-2778,2025-07-02,5,0,CLOSED
E-1874,2026-08-27,11,2,ACTIVE
E-3260,09/08/2025,6,0,closed
