order_id,customer_id,store_id,coupon_id,order_date,status,total_amount
ORD-12132,CUST-4519,ST-2,,09/08/2024,ACTIVE,3957
ORD-12133,CUST-4452,ST-20,,08/10/2026,ACTIVE,16462
ORD-12134,CUST-2598,ST-24,CP-70,2025-08-05,pending,"$14,367.00"
ORD-12135,CUST-2167,ST-2,,23-05-2024, Active ,"$5,734.00"
ORD-12136,CUST-2066,ST-2,,03/09/2025,closed,15006
ORD-12137,CUST-4485,ST-20,,2025-08-08,closed,12364
ORD-12138,CUST-4466,ST-24,CP-111,04-08-2024,CLOSED,5976
ORD-12139,CUST-3015,ST-8,,06-06-2025,PENDING,8361
ORD-12140,CUST-1256,ST-13,,10/19/2024,active,3094
ORD-12141,CUST-3727,ST-8,CP-124,02/13/2025,active,"$7,895.00"
ORD-12142,CUST-882,ST-7,,2025-06-24, Active ,7699
ORD-12143,CUST-4699,ST-12,,13-03-2024,PENDING,"$18,489.00"
ORD-12144,CUST-4411,ST-9,,01/06/2024,pending,17231
ORD-12145,CUST-2840,ST-4,,2025-03-03,pending,"$17,223.00"
ORD-12146,CUST-4850,ST-9,CP-122,2024-09-16,CLOSED,12394
ORD-12147,CUST-198,ST-11,,18-01-2026,closed,"$12,825.00"
ORD-12148,CUST-2164,ST-8,,06-10-2026,pending,2120
ORD-12149,CUST-4999,ST-1,,2025-03-23,active,"$4,895.00"
ORD-12150,CUST-3883,ST-23,,12/11/2025,PENDING,16361
ORD-12151,CUST-858,ST-1,CP-59,01/24/2025,active,"$12,757.00"
ORD-12152,CUST-466,ST-12,,09-07-2025,PENDING,12 034
ORD-12153,CUST-567,ST-10,CP-199,08/06/2025,CLOSED,2 888
ORD-12154,CUST-1923,ST-17,,08/01/2024,CLOSED,"$8,340.00"
ORD-12155,CUST-4153,ST-6,,2024-08-09,closed,17 945
ORD-12156,CUST-3591,ST-20,CP-110,2025-10-23,active,"$4,884.00"
ORD-12157,CUST-661,ST-19,,2025-12-26,closed,$442.00
ORD-12158,CUST-2078,ST-16,CP-4,04/15/2025,CLOSED,1309
ORD-12159,CUST-2394,ST-22,CP-85,02-10-2026, Active ,7357
ORD-12160,CUST-492,ST-12,,04/08/2024,CLOSED,7234
ORD-12161,CUST-3487,ST-2,,12/09/2024,pending,375
ORD-12162,CUST-71,ST-11,,04/24/2025,pending,320
ORD-12163,CUST-2660,ST-14,CP-107,2024-03-12,CLOSED,"13 239,00"
ORD-12164,CUST-4989,ST-21,,2025-12-04,PENDING,"9 435,00"
ORD-12165,CUST-2947,ST-14,,2026-03-03,PENDING,11913
ORD-12166,CUST-1678,ST-3,,10/14/2025, Active ,"$14,458.00"
ORD-12167,CUST-2758,ST-13,CP-123,19-11-2024,ACTIVE,13800
ORD-12168,CUST-3271,ST-15,,2026-04-07,ACTIVE,"$14,220.00"
ORD-12169,CUST-1794,ST-7,,10/26/2025,closed,"6 179,00"
ORD-12170,CUST-1225,ST-3,,07/03/2024,closed,"$3,315.00"
ORD-12171,CUST-1806,ST-3,,2026-09-08, Active ,10680
ORD-12172,CUST-3658,ST-14,,01-02-2024,ACTIVE,17 457
ORD-12173,CUST-2071,ST-15,,20-02-2024,CLOSED,"$5,243.00"
ORD-12174,CUST-986,ST-22,,08/04/2025,CLOSED,"11 292,00"
ORD-12175,CUST-4117,ST-16,,2026-07-13,closed,"$4,011.00"
ORD-12176,CUST-1970,ST-9,,2024-02-25,PENDING,11749
ORD-12177,CUST-3726,ST-18,CP-175,2026-12-10,CLOSED,"$11,679.00"
ORD-12178,CUST-1328,ST-25,CP-100,2024-06-24,PENDING,"2 320,00"
ORD-12179,CUST-3329,ST-25,CP-179,2025-08-16, Active ,19168
ORD-12180,CUST-940,ST-17,CP-149,23-08-2024,pending,12033
ORD-12181,CUST-4746,ST-10,CP-46,02/19/2026,ACTIVE,"$15,940.00"
ORD-12182,CUST-3823,ST-6,,06/02/2024,PENDING,"$18,019.00"
ORD-12183,CUST-3375,ST-7,,10/23/2025,PENDING,8 186
ORD-12184,CUST-69,ST-23,,2026-11-16,ACTIVE,11251
ORD-12185,CUST-2730,ST-1,,02/23/2024,active,7680
ORD-12186,CUST-978,ST-22,,12/21/2025,active,"$8,382.00"
ORD-12187,CUST-1457,ST-19,,20-05-2024,CLOSED,15360
ORD-12188,CUST-2227,ST-22,,05/27/2026,ACTIVE,2161
ORD-12189,CUST-1201,ST-24,CP-168,2025-04-01,closed,"1 579,00"
ORD-12190,CUST-3097,ST-1,CP-184,08/18/2026,pending,12396
ORD-12191,CUST-196,ST-12,,2024-06-24,PENDING,17445
ORD-12192,CUST-2671,ST-13,,2026-02-12,active,399
ORD-12193,CUST-3983,ST-13,,2026-06-08,PENDING,15752
ORD-12194,CUST-326,ST-23,,01/26/2025,CLOSED,18429
ORD-12195,CUST-4235,ST-9,,2024-03-27,active,7083
ORD-12196,CUST-2432,ST-24,,2026-08-10,PENDING,"$15,511.00"
ORD-12197,CUST-1468,ST-18,,02/27/2025,closed,9296
ORD-12198,CUST-2118,ST-20,CP-73,2025-04-14,ACTIVE,16985
ORD-12199,CUST-4209,ST-25,CP-99,2024-03-22,ACTIVE,300
ORD-12200,CUST-493,ST-17,,14-01-2025,ACTIVE,"11 241,00"
ORD-12201,CUST-1560,ST-17,CP-60,2026-09-01,pending,15574
ORD-12202,CUST-208,ST-24,CP-9,2024-01-05,closed,5275
ORD-12203,CUST-436,ST-6,,07-12-2026,ACTIVE,1644
ORD-12204,CUST-1126,ST-21,,11/10/2026,CLOSED,"7 152,00"
ORD-12205,CUST-3196,ST-17,,05/09/2025,PENDING,"$13,211.00"
ORD-12206,CUST-1273,ST-15,,2024-12-09,CLOSED,"$14,084.00"
ORD-12207,CUST-4181,ST-11,CP-88,23-06-2026,PENDING,"1 234,00"
ORD-12208,CUST-2511,ST-19,,24-09-2025,closed,"$10,578.00"
ORD-12209,CUST-425,ST-22,,15-01-2026,CLOSED,"$4,341.00"
ORD-12210,CUST-2119,ST-8,,05/10/2025,active,"2 173,00"
ORD-12211,CUST-2261,ST-13,,2026-07-26,pending,"$15,358.00"
ORD-12212,CUST-3207,ST-1,,08-05-2024,ACTIVE,2043
ORD-12213,CUST-1838,ST-20,CP-16,2026-05-09,pending,10511
ORD-12214,CUST-127,ST-12,,11/28/2025, Active ,19937
ORD-12215,CUST-3895,ST-5,,11-05-2026,closed,"$13,465.00"
ORD-12216,CUST-976,ST-1,CP-143,2025-12-16,ACTIVE,19316
ORD-12217,CUST-3,ST-22,,2025-01-06,active,14856
ORD-12218,CUST-1481,ST-5,,11-04-2025,CLOSED,162
ORD-12219,CUST-41,ST-7,CP-92,07/04/2025,closed,7 475
ORD-12220,CUST-4984,ST-18,CP-184,25-11-2024,pending,4138
ORD-12221,CUST-1986,ST-25,,2024-12-15,closed,11428
ORD-12222,CUST-3950,ST-2,,24-05-2025,PENDING,4700
ORD-12223,CUST-359,ST-23,,2026-12-28,ACTIVE,11201
ORD-12224,CUST-3272,ST-13,CP-51,12/19/2024, Active ,"$14,012.00"
ORD-12225,CUST-3424,ST-14,,24-05-2026,pending,10 426
ORD-12226,CUST-2457,ST-23,,04/17/2026,PENDING,"$6,907.00"
ORD-12227,CUST-4154,ST-15,,08-11-2024,ACTIVE,12785
ORD-12228,CUST-4913,ST-1,,2024-12-26,CLOSED,"$16,603.00"
ORD-12229,CUST-1263,ST-7,,14-01-2024, Active ,"17 969,00"
ORD-12230,CUST-640,ST-1,,2024-09-12,CLOSED,5412
ORD-12231,CUST-826,ST-23,CP-23,08/08/2026,CLOSED,11 886
ORD-12232,CUST-1172,ST-7,,05/17/2025, Active ,$388.00
ORD-12233,CUST-4231,ST-10,,2025-03-18,ACTIVE,"$13,345.00"
ORD-12234,CUST-1247,ST-17,,2025-02-03,pending,57
ORD-12235,CUST-1612,ST-14,,2025-06-26, Active ,8 114
ORD-12236,CUST-4093,ST-21,,2024-01-22,CLOSED,18672
ORD-12237,CUST-1133,ST-15,CP-123,03-08-2025, Active ,9748
ORD-12238,CUST-3839,ST-14,,06/25/2024,closed,9255
ORD-12239,CUST-2871,ST-19,CP-31,01/07/2024,CLOSED,"$16,204.00"
ORD-12240,CUST-2477,ST-17,CP-162,24-05-2024,active,3143
ORD-12241,CUST-1876,ST-23,,2024-07-03,PENDING,4 933
ORD-12242,CUST-921,ST-8,,01/28/2025,active,15143
ORD-12243,CUST-3753,ST-6,CP-37,01/15/2025,pending,12904
ORD-12244,CUST-1888,ST-24,,09-04-2025,pending,4593
ORD-12245,CUST-3861,ST-15,,2024-03-09, Active ,13 178
ORD-12246,CUST-2346,ST-23,,2024-08-01,pending,15521
ORD-12247,CUST-3872,ST-17,,12-04-2025,pending,16112
ORD-12248,CUST-840,ST-4,,23-01-2026,active,9226
ORD-12249,CUST-1826,ST-15,CP-111,2026-05-26,CLOSED,"6 531,00"
ORD-12250,CUST-2347,ST-10,,2025-10-19,CLOSED,698
ORD-12251,CUST-1042,ST-19,CP-172,2026-03-09,PENDING,15781
ORD-12252,CUST-637,ST-25,,2025-08-04,closed,8 714
ORD-12253,CUST-4640,ST-23,CP-50,06/07/2025,pending,5868
ORD-12254,CUST-2887,ST-15,,25-03-2025,CLOSED,12 029
ORD-12255,CUST-684,ST-5,,2026-01-01,CLOSED,19730
ORD-12256,CUST-1675,ST-6,,21-01-2026,PENDING,11537
ORD-12257,CUST-4731,ST-12,,08/07/2024,active,3667
ORD-12258,CUST-4684,ST-3,,08/12/2026,pending,"$1,151.00"
ORD-12259,CUST-1271,ST-18,,11/19/2026,active,"18 110,00"
ORD-12260,CUST-246,ST-13,CP-49,07/10/2024,ACTIVE,5788
ORD-12261,CUST-4238,ST-22,CP-87,2025-01-20,active,"$13,779.00"
ORD-12262,CUST-1386,ST-25,CP-42,2025-01-22,ACTIVE,"$5,276.00"
ORD-12263,CUST-2858,ST-1,CP-80,2025-12-16, Active ,11 969
ORD-12264,CUST-1059,ST-5,CP-3,2024-01-27,PENDING,"$2,482.00"
ORD-12265,CUST-4635,ST-13,CP-44,02/24/2024,closed,"$13,265.00"
ORD-12266,CUST-4461,ST-4,CP-118,27-07-2024,active,"1 272,00"
ORD-12267,CUST-3352,ST-9,,2025-05-27,pending,16439
ORD-12268,CUST-4210,ST-10,CP-155,2026-10-23,pending,"14 010,00"
ORD-12269,CUST-1973,ST-1,,2024-08-22,active,13942
ORD-12270,CUST-3906,ST-10,,2024-02-28,closed,3422
ORD-12271,CUST-4358,ST-7,CP-14,04/10/2024,CLOSED,"$2,753.00"
ORD-12272,CUST-4936,ST-20,,05-04-2024,closed,"$2,441.00"
ORD-12273,CUST-4635,ST-3,,05-09-2026,ACTIVE,6735
ORD-12274,CUST-4741,ST-18,CP-93,02/21/2026,pending,18016
ORD-12275,CUST-3983,ST-24,,2026-07-12,CLOSED,"$18,098.00"
ORD-12276,CUST-1051,ST-15,CP-154,10/26/2024,pending,"$6,136.00"
ORD-12277,CUST-1798,ST-8,,2026-03-16,active,3705
ORD-12278,CUST-1691,ST-20,,06/24/2024,active,11978
ORD-12279,CUST-2883,ST-24,,07/06/2025,active,"13 783,00"
ORD-12280,CUST-3424,ST-8,,2024-02-13,pending,17744
ORD-12281,CUST-3089,ST-16,CP-103,2026-07-12,ACTIVE,750
ORD-12282,CUST-2850,ST-3,,2024-10-02,ACTIVE,16761
ORD-12283,CUST-44,ST-10,,10/20/2024,CLOSED,"8 048,00"
ORD-12284,CUST-4435,ST-7,,2026-07-02,ACTIVE,7322
ORD-12285,CUST-3972,ST-11,,05/18/2025,ACTIVE,19 279
ORD-12286,CUST-1319,ST-25,,10/16/2025,ACTIVE,"$12,055.00"
ORD-12287,CUST-494,ST-9,,04/03/2024,ACTIVE,11126
ORD-12288,CUST-3492,ST-24,CP-146,2024-10-06, Active ,"$1,629.00"
ORD-12289,CUST-4789,ST-7,,09-08-2025,CLOSED,3842
ORD-12290,CUST-3537,ST-9,,06/06/2025,pending,16228
ORD-12291,CUST-2837,ST-17,,01/23/2024,ACTIVE,"$12,113.00"
ORD-12292,CUST-132,ST-7,CP-150,2025-04-22,pending,8859
ORD-12293,CUST-3117,ST-3,,2026-01-17,ACTIVE,"18 764,00"
ORD-12294,CUST-2422,ST-22,CP-127,08/03/2025,pending,"3 721,00"
ORD-12295,CUST-2623,ST-25,,2026-04-13,pending,"16 544,00"
ORD-12296,CUST-1445,ST-20,,2024-03-17,ACTIVE,"13 494,00"
ORD-12297,CUST-905,ST-9,CP-155,2026-10-26,PENDING,11257
ORD-12298,CUST-310,ST-18,,09/07/2026,active,18028
ORD-12299,CUST-2911,ST-12,,2024-08-21,pending,7244
ORD-12300,CUST-3735,ST-14,CP-26,2026-03-27,active,9342
ORD-12301,CUST-925,ST-16,CP-96,2024-04-28, Active ,16094
ORD-12302,CUST-3424,ST-20,,2024-08-26,CLOSED,"12 982,00"
ORD-12303,CUST-2598,ST-22,,2025-03-09,active,18400
ORD-12304,CUST-3768,ST-17,,2026-09-10,PENDING,18593
ORD-12305,CUST-3503,ST-13,,2026-06-04,active,2761
ORD-12306,CUST-2206,ST-21,,2026-05-10,PENDING,14591
ORD-12307,CUST-2631,ST-5,,09/11/2025,PENDING,4 024
ORD-12308,CUST-2692,ST-15,CP-39,2024-03-10,PENDING,19092
ORD-12309,CUST-2937,ST-13,,2025-12-24, Active ,12171
ORD-12310,CUST-833,ST-1,,12/23/2024,active,17541
ORD-12311,CUST-3628,ST-2,,09/12/2024,active,"$7,621.00"
ORD-12312,CUST-663,ST-8,,02/16/2025,ACTIVE,16789
ORD-12313,CUST-4311,ST-13,CP-140,04/26/2024,pending,"$2,510.00"
ORD-12314,CUST-635,ST-13,,10-06-2024,ACTIVE,"$6,491.00"
ORD-12315,CUST-3759,ST-15,CP-140,2026-06-02,ACTIVE,4092
ORD-12316,CUST-101,ST-14,CP-85,03/19/2025, Active ,"$18,369.00"
ORD-12317,CUST-3549,ST-18,,17-11-2025, Active ,11243
ORD-12318,CUST-1914,ST-10,,12-04-2025,ACTIVE,"$19,443.00"
ORD-12319,CUST-2439,ST-1,,09/06/2024,pending,9238
ORD-12320,CUST-3552,ST-14,,2026-09-12,closed,"$10,759.00"
ORD-12321,CUST-1211,ST-2,CP-24,12/25/2024,PENDING,"$14,032.00"
ORD-12322,CUST-4752,ST-17,,2025-12-08,active,"18 584,00"
ORD-12323,CUST-1401,ST-10,,2026-07-25,CLOSED,8968
ORD-12324,CUST-1078,ST-2,,2025-09-20,ACTIVE,600
ORD-12325,CUST-4135,ST-25,CP-56,2025-03-17,ACTIVE,"$1,198.00"
ORD-12326,CUST-2254,ST-4,,01/16/2026,closed,9960
ORD-12327,CUST-236,ST-25,CP-114,13-01-2026,PENDING,12199
ORD-12328,CUST-4769,ST-8,,11/26/2026,ACTIVE,3153
ORD-12329,CUST-1021,ST-24,CP-113,2025-04-09,active,13087
ORD-12330,CUST-3895,ST-2,CP-82,2024-12-22, Active ,"7 919,00"
ORD-12331,CUST-2293,ST-20,,26-01-2026,pending,"$14,450.00"
ORD-12332,CUST-222,ST-20,,14-05-2026,pending,10889
ORD-12333,CUST-2946,ST-25,CP-73,11/12/2025, Active ,8702
ORD-12334,CUST-2507,ST-8,,04/03/2026,pending,"$10,662.00"
ORD-12335,CUST-26,ST-13,,10/17/2026,closed,"$6,487.00"
ORD-12336,CUST-4132,ST-17,,2026-07-09,CLOSED,17754
ORD-12337,CUST-4874,ST-9,,2025-11-20,active,"10 714,00"
ORD-12338,CUST-639,ST-13,CP-116,22-06-2026,CLOSED,16002
ORD-12339,CUST-2027,ST-11,,02-03-2025,PENDING,3040
ORD-12340,CUST-2511,ST-14,,2024-09-06,PENDING,8203
ORD-12341,CUST-4562,ST-21,,2024-04-02,CLOSED,$999.00
ORD-12342,CUST-3666,ST-23,,12/11/2025,closed,10286
ORD-12343,CUST-4740,ST-16,,2026-05-20,CLOSED,3 719
ORD-12344,CUST-1571,ST-9,,05/13/2024,PENDING,"$5,469.00"
ORD-12345,CUST-1123,ST-13,CP-198,2025-05-12, Active ,"$18,863.00"
ORD-12346,CUST-3270,ST-17,,07/08/2024,active,"$13,745.00"
ORD-12347,CUST-3450,ST-5,,04/16/2024,pending,11450
ORD-12348,CUST-4607,ST-11,,2026-06-04,PENDING,"$14,593.00"
ORD-12349,CUST-342,ST-20,,08/25/2026,PENDING,"2 525,00"
ORD-12350,CUST-771,ST-6,,2026-01-17, Active ,"$7,587.00"
ORD-12351,CUST-4909,ST-5,,2024-06-20,active,16370
ORD-12352,CUST-412,ST-19,CP-29,2024-04-20,CLOSED,19951
ORD-12353,CUST-846,ST-2,CP-7,2026-04-01,PENDING,9646
ORD-12354,CUST-1918,ST-19,,2026-08-20,active,10 478
ORD-12355,CUST-1210,ST-13,,2025-04-09,active,"$15,682.00"
ORD-12356,CUST-4562,ST-17,CP-71,14-02-2025, Active ,5945
ORD-12357,CUST-4886,ST-15,,27-02-2025, Active ,"17 413,00"
ORD-12358,CUST-1273,ST-13,,26-08-2026, Active ,"15 773,00"
ORD-12359,CUST-3892,ST-4,,2024-10-28,active,"$14,430.00"
ORD-12360,CUST-1982,ST-2,CP-132,2024-07-25, Active ,973
ORD-12361,CUST-4483,ST-5,,2024-06-28,ACTIVE,4751
ORD-12362,CUST-4938,ST-11,,28-10-2026,pending,"19 314,00"
ORD-12363,CUST-348,ST-9,,2026-11-25,active,15810
ORD-12364,CUST-3800,ST-22,CP-88,2024-11-15,active,"$9,037.00"
ORD-12365,CUST-3632,ST-5,,02-08-2024,CLOSED,9128
ORD-12366,CUST-1194,ST-14,,07/27/2024, Active ,"589,00"
ORD-12367,CUST-2190,ST-19,CP-22,2026-02-13, Active ,"$3,133.00"
ORD-12368,CUST-2411,ST-22,,10-06-2026,active,5894
ORD-12369,CUST-3855,ST-19,,2026-09-06,active,19839
ORD-12370,CUST-1339,ST-16,,2026-08-08,pending,"$5,061.00"
ORD-12371,CUST-2088,ST-10,,2026-07-16, Active ,"6 733,00"
ORD-12372,CUST-1557,ST-13,,2025-11-06,pending,4967
ORD-12373,CUST-4893,ST-2,CP-12,03-06-2025,CLOSED,14898
ORD-12374,CUST-3793,ST-19,,2025-01-15, Active ,335
ORD-12375,CUST-912,ST-24,CP-9,08-07-2025,closed,"$17,899.00"
ORD-12376,CUST-3605,ST-4,CP-176,03-08-2024, Active ,"$3,353.00"
ORD-12377,CUST-2644,ST-6,,2024-11-13,active,15603
ORD-12378,CUST-1886,ST-23,,2025-09-20,PENDING,"8 076,00"
ORD-12379,CUST-3655,ST-20,,2024-08-12,active,16009
ORD-12380,CUST-3606,ST-19,CP-84,2025-06-13,pending,2657
ORD-12381,CUST-3661,ST-22,,07/18/2025,CLOSED,1964
ORD-12382,CUST-4687,ST-20,,24-02-2025,ACTIVE,"$16,022.00"
ORD-12383,CUST-3488,ST-21,,2026-11-08,closed,10 774
ORD-12384,CUST-757,ST-2,,2025-07-17,active,"$8,360.00"
ORD-12385,CUST-481,ST-18,CP-80,2026-03-08, Active ,18667
ORD-12386,CUST-3023,ST-8,CP-116,2025-01-04,pending,18 431
ORD-12387,CUST-4949,ST-14,,03/26/2026,closed,14099
ORD-12388,CUST-4188,ST-22,,12/04/2025,active,"19 336,00"
ORD-12389,CUST-4398,ST-4,,03/25/2026,ACTIVE,2035
ORD-12390,CUST-1538,ST-1,CP-33,11/28/2026,CLOSED,$356.00
ORD-12391,CUST-1337,ST-7,,09/22/2025,PENDING,15 579
ORD-12392,CUST-2189,ST-17,,2026-05-15,closed,"$5,604.00"
ORD-12393,CUST-912,ST-2,,2025-03-08,closed,14 822
ORD-12394,CUST-2557,ST-23,,16-03-2025, Active ,"$7,855.00"
ORD-12395,CUST-4776,ST-3,CP-70,04/22/2025,ACTIVE,1556
ORD-12396,CUST-4499,ST-21,,06-02-2025, Active ,18032
ORD-12397,CUST-4204,ST-22,,17-03-2024,PENDING,1411
ORD-12398,CUST-4166,ST-17,,2026-10-16,PENDING,16065
ORD-12399,CUST-4273,ST-16,,2025-01-25, Active ,7332
ORD-12400,CUST-1611,ST-11,,2024-05-03,ACTIVE,"$6,691.00"
ORD-12401,CUST-4087,ST-9,,2024-02-23,PENDING,"$14,483.00"
ORD-12402,CUST-3892,ST-9,CP-21,2024-08-19,PENDING,10934
ORD-12403,CUST-2764,ST-22,,10/13/2024,CLOSED,2431
ORD-12404,CUST-803,ST-14,,2024-11-20,ACTIVE,4390
ORD-12405,CUST-1724,ST-11,CP-33,10/13/2024,closed,"$2,897.00"
ORD-12406,CUST-3225,ST-17,,18-02-2024,ACTIVE,"2 266,00"
ORD-12407,CUST-3752,ST-16,,04/02/2026, Active ,"$1,782.00"
ORD-12408,CUST-4884,ST-23,,04/06/2025,closed,2239
ORD-12409,CUST-3170,ST-10,,2026-04-24,ACTIVE,2047
ORD-12410,CUST-311,ST-17,,09-08-2025,pending,14767
ORD-12411,CUST-560,ST-7,,2024-05-27,CLOSED,"14 183,00"
ORD-12412,CUST-432,ST-9,CP-166,2026-06-05,PENDING,16784
ORD-12413,CUST-3246,ST-18,,2024-03-04,pending,19768
ORD-12414,CUST-715,ST-7,,2026-06-05,active,9 423
ORD-12415,CUST-993,ST-8,CP-23,2025-03-24,ACTIVE,"14 431,00"
ORD-12416,CUST-535,ST-21,CP-52,11/15/2025,active,18 824
ORD-12417,CUST-1388,ST-3,CP-61,2025-02-17,CLOSED,10665
ORD-12418,CUST-655,ST-5,CP-163,2026-12-12,ACTIVE,"$7,201.00"
ORD-12419,CUST-1045,ST-12,,09-04-2024, Active ,10585
ORD-12420,CUST-1055,ST-3,,06/01/2024,PENDING,11572
ORD-12421,CUST-3136,ST-14,,04-02-2024,CLOSED,10797
ORD-12422,CUST-3583,ST-17,,05-06-2026,active,13442
ORD-12423,CUST-433,ST-13,CP-117,07-05-2026,closed,7674
ORD-12424,CUST-1639,ST-16,,2025-11-14,CLOSED,12 274
ORD-12425,CUST-62,ST-10,CP-45,14-05-2024,closed,"11 156,00"
ORD-12426,CUST-4297,ST-17,,07-05-2025,active,19054
ORD-12427,CUST-4934,ST-21,,2024-12-19, Active ,869
ORD-12428,CUST-4869,ST-18,,05-07-2026, Active ,16763
ORD-12429,CUST-3521,ST-7,,06/25/2025,pending,$561.00
ORD-12430,CUST-3338,ST-21,,07/12/2025,closed,10519
ORD-12431,CUST-2013,ST-1,,10/25/2024,ACTIVE,12346
ORD-12432,CUST-1801,ST-7,,2025-01-23,closed,10 892
ORD-12433,CUST-190,ST-7,CP-3,12/15/2025,pending,"$17,528.00"
ORD-12434,CUST-4691,ST-25,,17-03-2026,ACTIVE,19466
ORD-12435,CUST-1493,ST-6,,2025-05-10, Active ,2118
ORD-12436,CUST-186,ST-7,,2025-11-09,closed,5584
ORD-12437,CUST-4059,ST-25,CP-27,2026-03-21,PENDING,"$18,117.00"
ORD-12438,CUST-2594,ST-24,CP-14,2026-05-10,CLOSED,19573
ORD-12439,CUST-1080,ST-1,,2025-10-01,PENDING,19142
ORD-12440,CUST-3737,ST-4,,2026-08-10,pending,12576
ORD-12441,CUST-591,ST-9,CP-84,2026-02-18,pending,17769
ORD-12442,CUST-3161,ST-19,,01/14/2026,closed,6565
ORD-12443,CUST-3393,ST-8,CP-53,04-01-2025,closed,4993
ORD-12444,CUST-4177,ST-12,CP-119,17-07-2024,pending,4313
ORD-12445,CUST-1116,ST-9,CP-37,2024-10-01,closed,14309
ORD-12446,CUST-1204,ST-24,,2025-05-25,closed,10239
ORD-12447,CUST-2944,ST-17,CP-11,2026-01-23,CLOSED,1579
ORD-12448,CUST-4080,ST-17,CP-46,13-11-2024,pending,15617
ORD-12449,CUST-1665,ST-16,CP-41,08/14/2026,active,8951
ORD-12450,CUST-1977,ST-13,,2024-03-03,CLOSED,16255
ORD-12451,CUST-4869,ST-14,,2025-01-13,pending,2253
ORD-12452,CUST-2923,ST-5,,11-08-2026,CLOSED,"$16,000.00"
ORD-12453,CUST-3330,ST-23,,01/16/2025,pending,19896
ORD-12454,CUST-603,ST-1,,2025-10-15,closed,"6 985,00"
ORD-12455,CUST-3305,ST-7,,2025-03-22,pending,9 476
ORD-12456,CUST-3502,ST-18,CP-108,2025-06-18,PENDING,5779
ORD-12457,CUST-636,ST-22,CP-96,18-05-2024,CLOSED,"10 919,00"
ORD-12458,CUST-24,ST-19,,2025-01-22,PENDING,"6 335,00"
ORD-12459,CUST-1888,ST-14,CP-5,06/24/2025,pending,11426
ORD-12460,CUST-4448,ST-22,,11/17/2025,active,13000
ORD-12461,CUST-722,ST-15,,2024-01-10,PENDING,11 014
ORD-12462,CUST-1986,ST-1,,08/16/2026,CLOSED,"$12,243.00"
ORD-12463,CUST-2020,ST-1,,26-02-2024,closed,"$10,695.00"
ORD-12464,CUST-4606,ST-2,CP-44,06/08/2024,closed,"15 869,00"
ORD-12465,CUST-164,ST-24,,2026-01-18,PENDING,"$4,227.00"
ORD-12466,CUST-3382,ST-5,CP-49,2026-06-26,active,8759
ORD-12467,CUST-4058,ST-16,CP-75,18-07-2024,active,17735
ORD-12468,CUST-995,ST-6,,12-05-2025,pending,7193
ORD-12469,CUST-3782,ST-14,,05/13/2024,pending,2670
ORD-12470,CUST-2100,ST-19,,2026-07-09,CLOSED,11434
ORD-12471,CUST-2169,ST-20,,20-03-2026,pending,"$11,743.00"
ORD-12472,CUST-3424,ST-15,,28-09-2024,closed,"$6,875.00"
ORD-12473,CUST-351,ST-19,,05-11-2026,pending,"$7,794.00"
ORD-12474,CUST-3001,ST-16,,12/11/2026,PENDING,"17 855,00"
ORD-12475,CUST-2976,ST-12,,10/15/2026,ACTIVE,5507
ORD-12476,CUST-3639,ST-21,,07/28/2025,pending,"1 219,00"
ORD-12477,CUST-1681,ST-23,,17-03-2025,CLOSED,$619.00
ORD-12478,CUST-2166,ST-15,,2026-03-11,pending,1 373
ORD-12479,CUST-2807,ST-12,,2025-03-01,PENDING,"$16,488.00"
ORD-12480,CUST-2231,ST-9,CP-131,10/06/2025, Active ,15885
ORD-12481,CUST-3914,ST-19,,2024-10-22, Active ,13271
ORD-12482,CUST-2094,ST-23,CP-9,2025-11-22,ACTIVE,18924
ORD-12483,CUST-2406,ST-1,,04/22/2026, Active ,"$2,318.00"
ORD-12484,CUST-246,ST-14,,2025-02-18,PENDING,"$9,090.00"
ORD-12485,CUST-927,ST-8,,2025-09-22,active,"$2,680.00"
ORD-12486,CUST-4556,ST-6,,2024-02-14, Active ,"$1,707.00"
ORD-12487,CUST-1896,ST-3,,2026-07-04, Active ,852
ORD-12488,CUST-1924,ST-18,CP-20,2024-09-11,pending,"$11,812.00"
ORD-12489,CUST-2122,ST-9,,11-03-2024,pending,3781
ORD-12490,CUST-2054,ST-8,,2024-01-18,CLOSED,5478
ORD-12491,CUST-1101,ST-18,,2026-07-24,active,"8 633,00"
ORD-12492,CUST-2010,ST-20,CP-157,2025-07-23,pending,9776
ORD-12493,CUST-839,ST-4,,2024-04-10,closed,12736
ORD-12494,CUST-3652,ST-14,CP-33,2025-01-09,CLOSED,19550
ORD-12495,CUST-1126,ST-14,,14-05-2024,ACTIVE,"4 271,00"
ORD-12496,CUST-2581,ST-7,,01/01/2024, Active ,"3 647,00"
ORD-12497,CUST-453,ST-9,,2024-08-22, Active ,"$8,254.00"
ORD-12498,CUST-1743,ST-1,,28-01-2025, Active ,"$14,444.00"
ORD-12499,CUST-4181,ST-10,,26-06-2025, Active ,9 965
ORD-12500,CUST-4096,ST-13,,2025-03-24,closed,17454
ORD-12501,CUST-564,ST-8,,07-06-2025,active,"$17,933.00"
ORD-12502,CUST-3710,ST-7,,19-10-2025, Active ,"$16,247.00"
ORD-12503,CUST-2867,ST-16,CP-121,2026-05-15, Active ,864
ORD-12504,CUST-3597,ST-21,,02/18/2024,PENDING,2672
