price_id,product_id,effective_date,price
PR-1808,REF-1400,2025-04-03,5091
PR-1809,MD-1679,2024-08-15,"$3,171.00"
PR-1810,SKU1069,2024-07-03,1940
PR-1811,REF-1067,07/14/2024,3 877
PR-1812,REF-1777,01-11-2024,"$1,017.00"
PR-1813,REF-1075,2024-04-15,935
PR-1814,SKU1335,2025-09-18,"$3,770.00"
PR-1815,MD-1107,03-05-2026,2370
PR-1816,SKU1242,09/09/2026,4074
PR-1817,MD-1558,09-01-2026,"926,00"
PR-1818,SKU1620,2026-11-10,"$1,091.00"
PR-1819,MD-1210,2024-08-24,1173
PR-1820,REF-1185,12-02-2025,2423
PR-1821,R-1130,16-02-2025,"$1,151.00"
PR-1822,SKU1318,05/20/2024,2970
PR-1823,MD-1197,11/09/2025,"479,00"
PR-1824,MD-1151,03/03/2026,"270,00"
PR-1825,REF-1788,04/17/2026,"3 701,00"
PR-1826,SKU1470,2024-06-18,627
PR-1827,REF-1378,2025-08-09,"$3,606.00"
PR-1828,MD-1753,12/25/2025,"$2,628.00"
PR-1829,R-1631,10-07-2024,$808.00
PR-1830,REF-1457,08/02/2025,"$2,524.00"
PR-1831,REF-1195,2025-04-18,"$4,427.00"
PR-1832,MD-1366,2026-11-16,"$1,402.00"
PR-1833,R-1274,2025-10-14,1050
PR-1834,MD-1772,04/18/2026,"$5,108.00"
PR-1835,REF-1605,2025-07-16,2411
PR-1836,SKU1406,2025-05-27,"$4,068.00"
PR-1837,SKU1649,02/25/2024,510
PR-1838,R-1018,2026-05-07,370
PR-1839,MD-1358,10-06-2026,1 338
PR-1840,REF-1560,2026-08-19,3 361
PR-1841,MD-1240,08/11/2026,2 385
PR-1842,R-1105,2026-06-20,1669
PR-1843,REF-1672,2025-11-25,"837,00"
PR-1844,REF-1531,07/06/2024,$548.00
PR-1845,REF-1354,2026-10-01,2205
PR-1846,REF-1257,2026-12-25,4787
PR-1847,MD-1410,07/05/2024,2541
PR-1848,REF-1268,10-05-2024,2875
PR-1849,REF-1699,2024-04-23,634
PR-1850,REF-1126,05/10/2025,4137
PR-1851,MD-1250,21-06-2024,1979
PR-1852,SKU1582,13-06-2025,"$4,985.00"
PR-1853,R-1175,06/07/2024,$792.00
PR-1854,R-1295,12-07-2026,496
PR-1855,MD-1782,03/25/2025,486
PR-1856,REF-1604,04/14/2026,$94.00
PR-1857,MD-1628,10/22/2026,"3 779,00"
PR-1858,R-1337,2026-09-23,"$1,206.00"
PR-1859,MD-1004,2026-08-26,4285
PR-1860,REF-1345,2024-05-08,"2 704,00"
PR-1861,MD-1006,2026-01-02,5071
PR-1862,MD-1131,2025-10-06,2633
PR-1863,R-1578,24-03-2025,4585
PR-1864,R-1678,2025-05-23,"$3,277.00"
PR-1865,R-1317,27-03-2026,1 885
PR-1866,R-1312,2025-06-20,"$1,669.00"
PR-1867,REF-1790,09-02-2026,3795
PR-1868,MD-1681,07-10-2025,$384.00
PR-1869,R-1680,2024-11-06,5122
PR-1870,R-1039,2025-07-06,3823
PR-1871,R-1293,27-09-2024,4146
PR-1872,MD-1501,2025-12-19,4 571
PR-1873,R-1157,03/21/2025,115
PR-1874,MD-1558,01/18/2024,1 356
PR-1875,MD-1628,09-11-2026,"$4,401.00"
PR-1876,MD-1724,01/18/2024,2 511
PR-1877,MD-1421,2025-11-23,"2 524,00"
PR-1878,R-1543,10/18/2025,3997
PR-1879,REF-1799,2025-12-09,"4 606,00"
PR-1880,REF-1263,22-08-2024,"$1,449.00"
PR-1881,SKU1462,01/22/2025,"2 625,00"
PR-1882,MD-1230,2025-06-28,4618
PR-1883,REF-1363,18-01-2024,5 188
PR-1884,SKU1506,2024-05-19,4997
PR-1885,R-1791,06/10/2024,"$1,090.00"
PR-1886,SKU1020,2025-03-02,"$3,899.00"
PR-1887,REF-1136,06/10/2024,"$1,449.00"
PR-1888,SKU1774,2024-12-18,1 806
PR-1889,REF-1661,23-11-2026,$750.00
PR-1890,MD-1625,12/23/2025,2878
PR-1891,MD-1174,11/22/2026,1578
PR-1892,R-1721,03/16/2025,986
PR-1893,R-1631,12/14/2026,1884
PR-1894,SKU1100,22-03-2024,2 717
PR-1895,REF-1011,2025-09-24,4412
PR-1896,R-1157,02/21/2024,"$3,184.00"
PR-1897,SKU1594,04/07/2026,4453
PR-1898,MD-1061,11-06-2026,"$2,407.00"
PR-1899,MD-1647,08-10-2025,"$3,390.00"
PR-1900,REF-1221,2024-02-23,2362
PR-1901,MD-1041,08/09/2025,1702
PR-1902,REF-1684,25-07-2024,"3 238,00"
PR-1903,MD-1561,2024-09-20,"$4,799.00"
PR-1904,MD-1150,11/27/2025,119
PR-1905,REF-1238,07/21/2025,"$2,577.00"
PR-1906,R-1646,17-02-2025,1608
PR-1907,MD-1305,2024-08-02,"$2,123.00"
PR-1908,R-1013,12/28/2024,3085
PR-1909,SKU1763,2025-01-24,"$1,719.00"
PR-1910,MD-1087,2025-03-04,2536
PR-1911,MD-1225,2024-03-14,1124
PR-1912,REF-1694,28-11-2025,"4 791,00"
PR-1913,REF-1074,11/14/2026,1835
PR-1914,SKU1280,02-09-2024,"601,00"
PR-1915,MD-1526,02/20/2025,2460
PR-1916,MD-1030,2024-07-13,4927
PR-1917,R-1736,14-08-2024,2 073
PR-1918,REF-1530,09-12-2026,2093
PR-1919,REF-1403,24-09-2025,4863
PR-1920,MD-1065,2026-05-06,1378
PR-1921,SKU1456,14-11-2025,3034
PR-1922,R-1771,2026-04-11,1 563
PR-1923,REF-1137,2025-08-11,863
PR-1924,SKU1513,02/18/2026,2934
PR-1925,MD-1379,2026-08-25,3 491
PR-1926,REF-1344,2024-02-11,"2 221,00"
PR-1927,R-1759,2025-12-05,4342
PR-1928,R-1700,2024-03-12,"$2,553.00"
PR-1929,R-1293,2026-08-24,3958
PR-1930,MD-1150,2025-03-19,"$2,093.00"
PR-1931,REF-1173,2024-09-04,"$3,515.00"
PR-1932,MD-1505,2024-09-19,1 686
PR-1933,REF-1546,2024-02-14,"$3,160.00"
PR-1934,MD-1080,07-06-2024,"$4,672.00"
PR-1935,MD-1202,2025-09-14,1544
PR-1936,REF-1005,04-12-2026,1612
PR-1937,REF-1140,09/05/2024,4380
PR-1938,R-1637,2024-01-14,"$4,400.00"
PR-1939,SKU1201,14-07-2025,3 325
PR-1940,MD-1549,2026-07-19,2883
PR-1941,REF-1719,2026-03-05,"$1,043.00"
PR-1942,REF-1079,2025-12-08,3 133
PR-1943,SKU1368,07-03-2025,"3 571,00"
PR-1944,R-1267,2024-04-02,3740
PR-1945,MD-1716,2026-08-19,"$1,345.00"
PR-1946,SKU1762,2025-01-26,"$2,812.00"
PR-1947,SKU1642,04/17/2025,3 078
PR-1948,SKU1462,10/15/2025,1976
PR-1949,REF-1554,2024-08-22,3425
PR-1950,R-1503,2024-01-01,"$3,926.00"
PR-1951,REF-1669,2026-09-17,"155,00"
PR-1952,REF-1400,2025-04-04,3829
PR-1953,R-1448,11/10/2024,4176
PR-1954,REF-1790,2026-08-21,4137
PR-1955,MD-1107,2024-03-09,"$2,764.00"
PR-1956,SKU1675,2024-06-10,"$4,201.00"
PR-1957,SKU1271,2025-01-22,"$2,383.00"
PR-1958,SKU1456,2026-07-16,"$1,202.00"
PR-1959,MD-1471,2024-01-09,"$3,565.00"
PR-1960,R-1419,2025-08-26,$891.00
PR-1961,SKU1095,13-03-2024,1569
PR-1962,R-1646,12/25/2025,"$3,576.00"
PR-1963,R-1710,03-02-2026,"4 690,00"
PR-1964,REF-1155,17-12-2025,492
PR-1965,SKU1178,06/12/2025,1681
PR-1966,SKU1038,20-05-2024,"2 233,00"
PR-1967,REF-1216,17-05-2025,2162
PR-1968,MD-1374,2024-10-23,3623
PR-1969,R-1460,2024-10-01,535
PR-1970,R-1523,2025-04-17,3040
PR-1971,MD-1597,11/21/2026,"$4,993.00"
PR-1972,SKU1575,2024-04-21,"$4,867.00"
PR-1973,MD-1107,2024-09-02,2131
PR-1974,SKU1072,2024-10-09,4179
PR-1975,REF-1081,01/16/2026,3008
PR-1976,SKU1589,08/24/2024,4815
PR-1977,MD-1517,18-09-2025,"$2,378.00"
PR-1978,R-1648,2024-05-09,"$5,064.00"
PR-1979,SKU1623,2025-03-07,1626
PR-1980,REF-1185,04-07-2026,2078
PR-1981,SKU1651,2026-09-28,$431.00
PR-1982,R-1600,2025-07-25,737
PR-1983,MD-1504,10/01/2026,3160
PR-1984,R-1631,2026-12-13,3919
PR-1985,R-1705,06/09/2026,"$4,270.00"
PR-1986,MD-1427,19-12-2026,2566
PR-1987,MD-1542,04/27/2025,"$1,344.00"
PR-1988,MD-1549,2025-07-16,$841.00
PR-1989,SKU1134,11-01-2025,"$2,725.00"
PR-1990,REF-1322,2024-08-06,"$5,146.00"
PR-1991,R-1512,04/05/2026,1222
PR-1992,SKU1469,2025-06-14,"$3,083.00"
PR-1993,SKU1525,23-08-2025,"$3,508.00"
PR-1994,REF-1709,2024-04-20,"$3,821.00"
PR-1995,REF-1604,03/20/2026,786
PR-1996,MD-1387,16-01-2026,2050
PR-1997,R-1473,03-10-2024,448
PR-1998,REF-1186,2026-08-03,86
PR-1999,SKU1343,03/25/2026,3892
PR-2000,MD-1729,2026-07-11,3643
PR-2001,REF-1045,07/03/2025,1008
PR-2002,MD-1200,25-04-2025,3815
PR-2003,SKU1251,2024-12-03,4492
PR-2004,MD-1410,2026-09-18,"1 830,00"
PR-2005,SKU1474,2026-11-16,"2 121,00"
PR-2006,SKU1172,05/01/2026,"3 327,00"
PR-2007,MD-1375,08-05-2024,4 386
PR-2008,MD-1007,06/16/2025,"3 494,00"
PR-2009,REF-1195,2025-11-27,"$3,585.00"
PR-2010,R-1512,06-07-2025,1154
PR-2011,SKU1623,11/02/2024,1 153
PR-2012,R-1228,03/22/2024,"$1,076.00"
PR-2013,SKU1585,2025-10-27,168
PR-2014,R-1770,2025-11-16,"$2,960.00"
PR-2015,SKU1620,2025-08-19,"$5,065.00"
PR-2016,R-1663,06/09/2026,1922
PR-2017,R-1188,2026-05-21,2854
PR-2018,R-1117,2024-08-15,2296
PR-2019,SKU1784,11/28/2024,2 345
PR-2020,REF-1665,2024-10-05,1157
PR-2021,R-1297,2026-12-01,3007
PR-2022,SKU1253,2026-06-18,"1 721,00"
PR-2023,REF-1650,02-08-2025,"$4,222.00"
PR-2024,REF-1478,05/01/2025,1501
PR-2025,MD-1517,17-08-2026,1369
PR-2026,R-1711,2024-01-24,2824
PR-2027,R-1760,02/07/2026,1579
PR-2028,MD-1509,06/13/2026,185
PR-2029,R-1077,14-04-2025,"2 950,00"
PR-2030,REF-1102,14-02-2024,3603
PR-2031,REF-1074,05/18/2026,2571
PR-2032,MD-1792,2025-10-16,1 049
PR-2033,REF-1137,2025-06-14,3 224
PR-2034,MD-1428,2025-12-09,900
PR-2035,R-1573,05/28/2024,1226
PR-2036,SKU1718,08/27/2026,655
PR-2037,MD-1410,09-10-2024,"2 494,00"
PR-2038,R-1348,10/17/2025,2687
PR-2039,REF-1431,2024-09-26,"356,00"
PR-2040,REF-1009,2026-03-07,"$2,349.00"
PR-2041,MD-1528,2024-11-04,"$2,731.00"
PR-2042,REF-1786,28-02-2026,1646
PR-2043,MD-1204,2025-10-03,286
PR-2044,REF-1786,06/28/2025,2753
PR-2045,SKU1318,2025-09-09,2566
PR-2046,SKU1658,05/20/2024,651
PR-2047,SKU1742,2024-04-10,2723
PR-2048,MD-1464,10-08-2026,"2 479,00"
PR-2049,REF-1450,01/20/2024,3584
PR-2050,SKU1002,2025-09-02,3534
PR-2051,MD-1458,07/28/2025,2592
PR-2052,REF-1364,18-10-2024,3453
PR-2053,SKU1367,10/18/2026,3624
PR-2054,REF-1795,2026-12-06,1776
PR-2055,REF-1400,2024-10-09,$928.00
PR-2056,MD-1369,2024-08-26,2611
PR-2057,REF-1529,2025-01-07,2 733
PR-2058,MD-1647,04/23/2024,"$2,330.00"
PR-2059,R-1641,11/25/2024,"2 443,00"
PR-2060,R-1703,12-05-2026,"$4,004.00"
PR-2061,REF-1684,09-11-2025,148
PR-2062,R-1588,02-09-2025,"$3,426.00"
PR-2063,SKU1454,2024-06-03,4 100
PR-2064,MD-1613,2026-02-16,"$1,687.00"
PR-2065,SKU1574,05/06/2026,"$2,425.00"
PR-2066,R-1598,2026-06-08,2354
PR-2067,REF-1300,10/12/2026,"$1,262.00"
PR-2068,REF-1173,07-01-2025,"$1,857.00"
PR-2069,REF-1037,2026-06-09,4921
PR-2070,R-1657,2026-03-08,$858.00
PR-2071,MD-1726,2025-05-04,"$2,914.00"
PR-2072,SKU1100,2024-10-19,"$2,933.00"
PR-2073,REF-1546,2024-08-02,637
PR-2074,REF-1378,2025-01-11,"$4,681.00"
PR-2075,R-1564,2026-10-07,"4 190,00"
PR-2076,SKU1570,2024-02-16,2983
PR-2077,SKU1640,2026-02-01,1906
PR-2078,SKU1623,08/14/2024,"713,00"
PR-2079,MD-1467,2026-06-10,"3 424,00"
PR-2080,REF-1257,2026-10-20,1 203
PR-2081,SKU1668,2025-06-04,1177
PR-2082,MD-1410,05/18/2026,$441.00
PR-2083,MD-1052,2025-05-03,"$3,741.00"
PR-2084,R-1025,01-06-2024,"$1,570.00"
PR-2085,SKU1342,04/10/2024,"$3,446.00"
PR-2086,REF-1685,2024-07-08,$361.00
PR-2087,SKU1756,2026-04-22,1974
PR-2088,SKU1247,02-09-2024,3 012
PR-2089,R-1739,03/17/2025,4476
PR-2090,SKU1572,2026-12-25,"$1,040.00"
PR-2091,R-1565,2025-01-28,3 828
PR-2092,R-1262,04-02-2024,"$1,538.00"
PR-2093,MD-1250,2024-10-26,"$3,063.00"
PR-2094,REF-1075,2026-09-10,957
PR-2095,R-1771,2026-11-10,4902
PR-2096,R-1237,22-03-2025,2812
PR-2097,REF-1694,2024-01-03,1 043
PR-2098,R-1614,2025-09-04,1881
PR-2099,R-1259,2024-12-23,"$2,174.00"
PR-2100,REF-1071,12/15/2024,1 963
PR-2101,SKU1677,2024-09-12,"$3,056.00"
PR-2102,REF-1391,2024-06-07,715
PR-2103,REF-1775,2024-09-18,"3 350,00"
PR-2104,MD-1548,04-01-2025,4632
PR-2105,SKU1367,2024-02-01,$740.00
PR-2106,REF-1094,2026-03-27,$93.00
PR-2107,R-1422,05/27/2025,$544.00
PR-2108,R-1158,2024-06-20,2695
PR-2109,SKU1395,2024-08-23,"3 811,00"
PR-2110,SKU1298,2024-05-08,1 003
PR-2111,MD-1497,2026-03-23,"$4,524.00"
PR-2112,R-1476,09/24/2024,"$4,547.00"
PR-2113,R-1340,04/02/2026,2199
PR-2114,MD-1049,07-04-2026,$215.00
PR-2115,REF-1665,2026-04-10,2030
PR-2116,MD-1165,2025-06-21,"$3,311.00"
PR-2117,SKU1298,09/18/2025,"$1,772.00"
PR-2118,REF-1793,12-12-2025,5134
PR-2119,REF-1081,12/26/2025,879
PR-2120,SKU1231,03/18/2026,"$2,044.00"
PR-2121,SKU1396,2025-10-23,"$4,743.00"
PR-2122,MD-1724,04/02/2025,"$1,724.00"
PR-2123,R-1602,2024-08-12,2304
PR-2124,R-1637,2025-12-23,"$1,836.00"
PR-2125,REF-1176,2026-03-06,"2 259,00"
PR-2126,R-1573,03/24/2025,2485
PR-2127,REF-1008,2025-10-06,4656
PR-2128,REF-1170,07/03/2026,774
PR-2129,REF-1071,06/21/2025,"$3,840.00"
PR-2130,MD-1227,02/25/2025,3730
PR-2131,SKU1395,2026-03-15,4689
PR-2132,MD-1466,03-12-2026,2384
PR-2133,REF-1141,06-06-2024,4 912
PR-2134,REF-1550,06/07/2024,"$4,217.00"
PR-2135,SKU1744,2025-11-12,106
PR-2136,REF-1216,2024-12-26,750
PR-2137,R-1385,16-05-2025,4592
PR-2138,REF-1244,2025-11-23,3877
PR-2139,REF-1359,2024-04-24,575
PR-2140,REF-1096,07-05-2025,220
PR-2141,REF-1263,2025-09-28,1 276
PR-2142,MD-1485,2026-03-25,$823.00
PR-2143,R-1119,04/07/2026,"$5,081.00"
PR-2144,REF-1243,05/09/2024,995
PR-2145,MD-1006,2024-12-28,"$2,039.00"
PR-2146,R-1584,18-10-2026,"$4,569.00"
PR-2147,REF-1566,03/14/2024,"$1,491.00"
PR-2148,SKU1114,2024-11-19,3147
PR-2149,R-1614,2026-08-27,1019
PR-2150,MD-1613,2026-03-17,2603
PR-2151,REF-1779,14-02-2024,"2 115,00"
PR-2152,SKU1335,04/14/2025,4844
PR-2153,REF-1292,09-07-2025,"1 624,00"
PR-2154,REF-1279,11-06-2025,1136
PR-2155,MD-1208,2024-01-20,"$1,461.00"
PR-2156,SKU1406,2026-03-18,4443
PR-2157,SKU1742,11/13/2025,"$3,444.00"
PR-2158,SKU1589,2024-07-04,"$4,098.00"
PR-2159,MD-1447,27-03-2025,$66.00
PR-2160,R-1708,2026-01-16,$953.00
PR-2161,MD-1497,08/14/2026,"$3,509.00"
PR-2162,REF-1779,2024-03-21,4334
PR-2163,R-1388,2026-04-20,991
PR-2164,R-1104,2025-12-02,2 930
PR-2165,REF-1313,04-07-2025,4 066
PR-2166,SKU1218,2026-01-23,4399
PR-2167,REF-1734,28-05-2024,4200
PR-2168,REF-1541,06/13/2025,4019
PR-2169,R-1108,02/27/2024,3322
PR-2170,REF-1530,2026-07-18,3330
PR-2171,MD-1204,2026-12-14,2900
PR-2172,MD-1030,06-04-2024,3254
PR-2173,REF-1074,2026-01-22,1034
PR-2174,R-1476,2024-12-25,4262
PR-2175,R-1295,07/18/2026,4760
PR-2176,R-1336,05/23/2026,4142
PR-2177,SKU1784,2024-06-10,1134
PR-2178,R-1385,04/20/2025,3889
PR-2179,SKU1072,02/09/2024,4705
PR-2180,R-1736,2024-12-16,4167
PR-2181,MD-1471,28-11-2025,"1 554,00"
PR-2182,SKU1768,06/19/2024,"$4,312.00"
PR-2183,R-1019,2025-09-27,1906
PR-2184,R-1001,01-07-2025,"$2,470.00"
PR-2185,MD-1659,05/15/2024,"$4,864.00"
PR-2186,R-1595,12/05/2024,2654
PR-2187,REF-1403,06/18/2025,$258.00
PR-2188,REF-1083,06/23/2026,"$2,676.00"
PR-2189,SKU1381,11/11/2026,2 167
PR-2190,SKU1612,2024-04-11,3932
PR-2191,R-1520,2024-09-24,1687
PR-2192,SKU1153,03/20/2024,4117
PR-2193,MD-1375,2025-03-10,"$4,054.00"
PR-2194,REF-1316,10-02-2026,4426
PR-2195,MD-1465,2026-11-06,"3 558,00"
PR-2196,SKU1396,2024-03-25,"$2,300.00"
PR-2197,REF-1783,25-12-2026,"$3,943.00"
PR-2198,MD-1305,04/05/2025,87
PR-2199,SKU1472,2025-04-09,"$4,846.00"
PR-2200,REF-1217,04/03/2024,"$3,039.00"
PR-2201,MD-1466,10-05-2025,1435
PR-2202,R-1385,2026-12-09,4786
PR-2203,REF-1190,2026-03-03,516
PR-2204,SKU1653,11-06-2024,$21.00
PR-2205,R-1435,09/09/2024,"2 602,00"
PR-2206,REF-1266,2026-11-25,1953
PR-2207,R-1386,03/27/2024,1 165
PR-2208,MD-1638,03-08-2026,"2 060,00"
PR-2209,SKU1691,2025-01-23,"$4,879.00"
PR-2210,MD-1086,2024-06-10,"$4,428.00"
PR-2211,MD-1558,19-09-2026,"593,00"
PR-2212,SKU1144,11/17/2024,"2 853,00"
PR-2213,R-1498,2026-07-28,"$3,540.00"
PR-2214,MD-1387,09/01/2024,"$3,920.00"
PR-2215,R-1184,2025-09-20,$365.00
PR-2216,R-1481,2025-09-16,"$3,050.00"
PR-2217,MD-1127,07-03-2026,2761
PR-2218,MD-1538,12-10-2025,1646
PR-2219,REF-1283,2025-09-18,"$4,811.00"
PR-2220,MD-1539,01/01/2024,3486
PR-2221,REF-1170,2025-01-27,37
PR-2222,R-1129,20-06-2024,"$2,863.00"
PR-2223,SKU1426,2024-05-01,3047
PR-2224,R-1586,08/02/2024,2741
PR-2225,REF-1099,12/11/2025,4139
PR-2226,R-1003,07/01/2025,3539
PR-2227,MD-1417,2025-05-09,2421
PR-2228,SKU1072,11/27/2025,2789
PR-2229,MD-1497,12-03-2025,4968
PR-2230,REF-1011,05/13/2024,1151
PR-2231,REF-1734,2025-12-19,2680
PR-2232,MD-1497,04/21/2026,4254
PR-2233,MD-1561,2026-12-05,445
PR-2234,R-1229,05/09/2026,"$3,401.00"
PR-2235,MD-1181,10/18/2025,"$5,115.00"
PR-2236,R-1132,07-05-2025,894
PR-2237,SKU1677,22-01-2026,4921
PR-2238,SKU1756,07/04/2024,2445
PR-2239,REF-1529,11/09/2025,4076
PR-2240,R-1419,2025-01-16,"733,00"
PR-2241,SKU1582,2024-07-23,3620
PR-2242,SKU1192,2024-02-25,"$4,957.00"
PR-2243,SKU1398,2026-10-22,"$3,126.00"
PR-2244,REF-1099,03/27/2024,1108
PR-2245,R-1228,09/09/2026,3386
PR-2246,R-1130,01/02/2024,2704
PR-2247,SKU1231,2024-04-28,2339
PR-2248,REF-1166,28-02-2024,3780
PR-2249,MD-1465,2026-06-10,2450
PR-2250,SKU1676,07/11/2024,"$4,418.00"
PR-2251,R-1337,27-10-2025,"$4,714.00"
PR-2252,MD-1724,09-07-2025,"$1,527.00"
PR-2253,R-1678,2025-02-14,4774
PR-2254,SKU1095,2026-10-07,"$2,173.00"
PR-2255,R-1422,27-11-2024,$559.00
PR-2256,R-1666,12-01-2024,808
PR-2257,MD-1210,13-05-2026,987
PR-2258,REF-1285,14-01-2025,3908
PR-2259,REF-1694,06/05/2024,"$4,038.00"
PR-2260,REF-1214,11-05-2024,1824
PR-2261,SKU1612,10/23/2025,1 708
PR-2262,MD-1062,2026-03-27,1 427
PR-2263,R-1498,2024-10-08,3730
PR-2264,REF-1287,02/16/2025,3476
PR-2265,MD-1007,2024-01-01,338
PR-2266,REF-1313,20-10-2026,"$3,696.00"
PR-2267,REF-1360,01-12-2026,"$2,505.00"
PR-2268,R-1663,07/17/2024,"$1,085.00"
PR-2269,SKU1310,06/25/2025,708
PR-2270,R-1301,2024-12-19,2185
PR-2271,MD-1534,2025-05-04,"$3,513.00"
PR-2272,REF-1697,2024-02-18,"$4,348.00"
PR-2273,REF-1536,11/16/2024,3862
PR-2274,REF-1622,04/14/2025,4779
PR-2275,MD-1427,17-05-2026,2726
PR-2276,MD-1683,2025-02-28,$814.00
PR-2277,SKU1177,2025-02-13,"$3,706.00"
PR-2278,REF-1345,19-02-2024,"3 084,00"
PR-2279,SKU1201,26-02-2025,2335
PR-2280,MD-1064,2025-07-18,2640
PR-2281,MD-1150,12/11/2026,1506
PR-2282,REF-1325,2025-02-24,1420
PR-2283,MD-1433,2025-11-09,"$1,264.00"
PR-2284,SKU1445,02-06-2025,3521
PR-2285,SKU1381,10/24/2025,"$4,904.00"
PR-2286,SKU1134,2026-02-20,$534.00
PR-2287,MD-1625,10-09-2024,1242
PR-2288,REF-1537,2025-08-01,"$5,186.00"
PR-2289,R-1521,08/12/2025,1276
PR-2290,SKU1589,2026-07-01,3975
PR-2291,SKU1038,17-01-2024,2482
PR-2292,R-1132,02/05/2026,"623,00"
PR-2293,REF-1028,2025-06-24,"$4,831.00"
PR-2294,MD-1464,2026-04-04,3244
PR-2295,R-1119,2024-08-14,767
PR-2296,REF-1537,2024-09-26,1671
PR-2297,SKU1484,02/05/2026,19
PR-2298,MD-1374,2025-10-05,314
PR-2299,SKU1649,21-06-2026,"1 438,00"
PR-2300,MD-1131,24-01-2024,"$3,448.00"
PR-2301,MD-1464,2024-05-27,"2 083,00"
PR-2302,MD-1702,10/18/2025,"3 929,00"
PR-2303,R-1239,01/19/2026,"$4,888.00"
PR-2304,R-1159,2025-05-21,"$1,984.00"
PR-2305,SKU1134,2025-05-28,2 713
PR-2306,MD-1064,11/18/2026,2194
PR-2307,MD-1528,2024-01-21,$539.00
PR-2308,MD-1427,05-10-2024,"$4,576.00"
PR-2309,REF-1045,03/20/2026,"595,00"
PR-2310,MD-1197,11/22/2024,"$3,285.00"
PR-2311,REF-1611,2025-04-13,4721
PR-2312,REF-1741,2026-12-08,"$1,814.00"
PR-2313,SKU1029,26-09-2026,1296
PR-2314,R-1014,2025-04-18,1391
PR-2315,SKU1046,28-01-2024,961
PR-2316,SKU1662,22-12-2025,$474.00
PR-2317,REF-1319,2025-06-20,3927
PR-2318,R-1278,12-02-2026,462
PR-2319,R-1146,2025-05-26,"$2,429.00"
PR-2320,SKU1397,23-07-2024,1364
PR-2321,REF-1287,04/27/2026,222
PR-2322,REF-1684,07/06/2024,3264
PR-2323,R-1796,04-01-2025,"$3,253.00"
PR-2324,MD-1143,01-12-2025,"$2,851.00"
PR-2325,REF-1211,2026-05-28,525
PR-2326,SKU1114,2026-10-23,3659
PR-2327,R-1663,2026-01-11,"2 977,00"
PR-2328,MD-1636,2025-06-06,"$2,331.00"
PR-2329,R-1791,2026-08-21,"$1,763.00"
PR-2330,SKU1085,05/08/2024,1595
PR-2331,R-1752,2026-07-10,"$4,849.00"
PR-2332,SKU1744,2025-07-04,"$2,105.00"
PR-2333,R-1488,2024-03-19,559
PR-2334,MD-1464,2024-07-06,$924.00
PR-2335,REF-1266,2025-08-24,$151.00
PR-2336,R-1386,2024-01-20,"$2,356.00"
PR-2337,REF-1550,08/21/2025,2 228
PR-2338,R-1532,27-02-2026,3843
PR-2339,REF-1706,07/02/2025,3513
PR-2340,R-1700,12/18/2024,"$4,227.00"
PR-2341,R-1520,2025-04-28,$37.00
PR-2342,REF-1244,12-01-2025,1 724
PR-2343,REF-1391,2026-02-28,2577
PR-2344,REF-1173,2025-07-05,"$2,070.00"
PR-2345,R-1109,10-11-2026,"3 200,00"
PR-2346,R-1606,2026-06-08,591
PR-2347,MD-1065,11-11-2025,1113
PR-2348,REF-1135,06/16/2026,"$3,455.00"
PR-2349,REF-1777,02/15/2025,"4 102,00"
PR-2350,REF-1769,22-10-2025,"1 267,00"
PR-2351,SKU1486,2024-07-03,3257
PR-2352,SKU1459,07/07/2026,4394
PR-2353,REF-1793,2026-12-28,"3 116,00"
PR-2354,MD-1501,2025-05-22,1395
PR-2355,R-1473,18-04-2026,"410,00"
PR-2356,REF-1697,05/14/2026,1 803
PR-2357,MD-1007,2026-07-07,"$4,895.00"
PR-2358,SKU1247,14-02-2025,"$3,894.00"
PR-2359,R-1437,2026-06-09,2571
PR-2360,MD-1089,2026-12-09,3502
PR-2361,SKU1477,2024-05-24,3570
PR-2362,R-1584,04/22/2024,723
PR-2363,SKU1010,06/25/2024,"$4,648.00"
PR-2364,SKU1704,02/17/2026,4617
PR-2365,SKU1569,09/12/2026,558
PR-2366,R-1123,03-11-2025,1497
PR-2367,REF-1405,10/22/2026,4736
PR-2368,R-1748,2024-05-21,1681
PR-2369,REF-1391,2026-05-21,"$4,256.00"
PR-2370,MD-1131,2026-03-08,1810
PR-2371,REF-1311,2025-11-01,"$3,781.00"
PR-2372,SKU1459,03/01/2026,$471.00
PR-2373,REF-1344,03/04/2026,"3 202,00"
PR-2374,MD-1502,11/27/2024,2380
PR-2375,R-1337,22-03-2025,"$5,096.00"
PR-2376,SKU1281,13-10-2024,1575
PR-2377,R-1278,2025-04-22,"$1,011.00"
PR-2378,REF-1781,05-10-2026,"$4,542.00"
PR-2379,R-1565,26-12-2024,3981
PR-2380,REF-1669,04-12-2026,2 635
PR-2381,REF-1094,2024-02-23,4822
PR-2382,REF-1450,2024-12-14,2524
PR-2383,SKU1245,2026-03-14,4672
PR-2384,REF-1074,2026-02-22,$604.00
PR-2385,R-1791,18-01-2026,2878
PR-2386,MD-1551,2025-02-16,4 003
PR-2387,SKU1767,2024-08-09,"$2,853.00"
PR-2388,REF-1101,2026-10-03,2492
PR-2389,REF-1137,07/16/2024,4671
PR-2390,R-1584,2025-08-20,"$1,971.00"
PR-2391,R-1014,2026-12-13,"$1,983.00"
