customer_id,company_name,email,phone,region,signup_date
CUST-4024,MASSIVE DYNAMIC #46,buyer4023@corp.net,138-2427-2631,上海,02/05/2025
CUST-4025,  Globex #47  ,buyer4024@biz.org,138-6801-6068,深圳,05/12/2020
CUST-4026,INITECH #48,buyer4025@corp.net,138-1497-4928,深圳,2022-08-09
CUST-4027,Hooli #49,buyer4026@biz.org,138-5175-2598,武汉,2020-09-13
CUST-4028,Oscorp #50,buyer4027@corp.net,138-8137-3816,深圳,2022-12-01
CUST-4029,Hooli #51,BUYER4028@BIZ.ORG,138-3130-5457,成都,03/01/2021
CUST-4030,CYBERDYNE #52,buyer4029@mail.com,138-3115-6402,苏州,2022-08-05
CUST-4031,Initech #53,buyer4030@mail.com,138-8268-4652,南京,2021-06-18
CUST-4032,Initech #54,buyer4031@biz.org,138-4250-7327,成都,13-02-2023
CUST-4033,Black Mesa #55,buyer4032@biz.org,138-1136-3329,广州,11/04/2025
CUST-4034,PIED PIPER #56,BUYER4033@BIZ.ORG,138-9221-6989,深圳,10-10-2025
CUST-4035,oscorp #57,buyer4034@biz.org,138-8299-5842,苏州,12/04/2020
CUST-4036,Vandelay #58,BUYER4035@EXAMPLE.COM,138-5066-6227,广州,2020-04-14
CUST-4037,black mesa #59,buyer4036@biz.org,138-9074-3131,苏州,2025-06-05
CUST-4038,Wonka #60,buyer4037@mail.com,138-4516-8089,苏州,2025-01-01
CUST-4039,  Weyland-Yutani #61  ,  buyer4038@biz.org  ,138-8220-8588,北京,2022-09-02
CUST-4040,Initech #62,buyer4039@biz.org,138-6595-8495,南京,06-02-2021
CUST-4041,  Acme Corp #63  ,buyer4040@corp.net,138-4181-2623,苏州,2021-03-14
CUST-4042,Aperture #64,buyer4041@example.com,138-2532-8488,北京,2022-01-14
CUST-4043,  Umbrella Co #65  ,buyer4042@mail.com,138-3659-7025,南京,2026-05-19
CUST-4044,  Pied Piper #66  ,buyer4043@corp.net,138-3293-5209,杭州,2024-07-06
CUST-4045,  Wayne Enterprises #67  ,BUYER4044@EXAMPLE.COM,138-2006-4609,北京,2026-10-22
CUST-4046,  Pied Piper #68  ,buyer4045@corp.net,138-8987-3160,上海,2020-02-11
CUST-4047,hooli #69,buyer4046@corp.net,138-4814-5876,杭州,11/24/2026
CUST-4048,Oscorp #70,BUYER4047@BIZ.ORG,138-9893-6188,上海,07/21/2020
CUST-4049,  Wayne Enterprises #71  ,buyer4048@corp.net,138-7145-4710,北京,05/17/2021
CUST-4050,Umbrella Co #72,buyer4049@biz.org,138-3240-1109,广州,2022-06-19
CUST-4051,Hooli #73,  buyer4050@mail.com  ,138-4037-1836,南京,2020-10-22
CUST-4052,Hooli #74,BUYER4051@MAIL.COM,138-4955-8337,深圳,27-12-2023
CUST-4053,Black Mesa #75,BUYER4052@BIZ.ORG,138-3193-9908,武汉,07/05/2026
CUST-4054,BLUE SUN #76,buyer4053@example.com,138-7023-3945,苏州,15-07-2025
CUST-4055,TYRELL CORP #77,buyer4054@mail.com,138-9337-4311,广州,2021-09-18
CUST-4056,CYBERDYNE #78,buyer4055@biz.org,138-1833-6088,广州,2026-11-20
CUST-4057,GLOBEX #79,  buyer4056@mail.com  ,138-1322-3634,上海,2021-02-25
CUST-4058,  Wayne Enterprises #80  ,BUYER4057@EXAMPLE.COM,138-5972-6448,北京,03/03/2025
CUST-4059,  Massive Dynamic #81  ,BUYER4058@EXAMPLE.COM,138-3785-7019,成都,02/14/2023
CUST-4060,Oscorp #82,buyer4059@example.com,138-9728-9648,深圳,01/23/2020
CUST-4061,  Initech #83  ,buyer4060@corp.net,138-1687-6103,广州,15-12-2025
CUST-4062,Pied Piper #84,buyer4061@biz.org,138-3678-3780,深圳,22-03-2025
CUST-4063,  Vandelay #85  ,buyer4062@corp.net,138-4387-4154,苏州,2023-10-04
CUST-4064,Wayne Enterprises #86,buyer4063@corp.net,138-8354-8154,广州,05/27/2023
CUST-4065,  Stark Industries #87  ,BUYER4064@MAIL.COM,138-1684-9404,西安,2023-01-03
CUST-4066,Oscorp #88,BUYER4065@BIZ.ORG,138-4814-6819,杭州,03/02/2025
CUST-4067,Oscorp #89,  buyer4066@biz.org  ,138-3456-3184,南京,2022-06-14
CUST-4068,Wayne Enterprises #90,buyer4067@corp.net,138-6218-8224,广州,2020-01-26
CUST-4069,Pied Piper #91,  buyer4068@mail.com  ,138-8676-5011,西安,03/15/2024
CUST-4070,Acme Corp #92,  buyer4069@biz.org  ,138-4790-7931,武汉,2020-03-27
CUST-4071,TYRELL CORP #93,BUYER4070@CORP.NET,138-8399-1816,苏州,24-01-2024
CUST-4072,Initech #94,buyer4071@example.com,138-6735-4636,苏州,02/17/2023
CUST-4073,stark industries #95,buyer4072@mail.com,138-2397-3454,上海,2023-12-21
CUST-4074,  Aperture #96  ,buyer4073@corp.net,138-5816-3772,成都,2022-06-16
CUST-4075,  Pied Piper #0  ,BUYER4074@EXAMPLE.COM,138-3206-7750,武汉,12-01-2026
CUST-4076,Massive Dynamic #1,  buyer4075@biz.org  ,138-8226-4244,广州,01/19/2021
CUST-4077,Tyrell Corp #2,buyer4076@mail.com,138-4916-3213,上海,04-11-2020
CUST-4078,Aperture #3,buyer4077@corp.net,138-2392-9169,北京,24-01-2024
CUST-4079,aperture #4,buyer4078@example.com,138-2845-6560,武汉,04/27/2021
CUST-4080,Weyland-Yutani #5,  buyer4079@example.com  ,138-5204-4150,成都,2020-08-28
CUST-4081,Blue Sun #6,buyer4080@corp.net,138-7594-6080,武汉,24-12-2020
CUST-4082,VANDELAY #7,BUYER4081@MAIL.COM,138-5387-5801,武汉,04/08/2023
CUST-4083,DUNDER MIFFLIN #8,buyer4082@corp.net,138-7151-8052,南京,10/12/2023
CUST-4084,Black Mesa #9,buyer4083@example.com,138-1425-5896,苏州,10/27/2024
CUST-4085,  Globex #10  ,buyer4084@biz.org,138-5971-4675,南京,2025-05-16
CUST-4086,Pied Piper #11,buyer4085@mail.com,138-4346-2582,南京,16-08-2020
CUST-4087,INITECH #12,buyer4086@example.com,138-1856-5239,苏州,2020-04-27
CUST-4088,  Umbrella Co #13  ,  buyer4087@corp.net  ,138-5757-8525,上海,13-03-2022
CUST-4089,Wayne Enterprises #14,buyer4088@corp.net,138-4312-2391,武汉,2026-11-20
CUST-4090,  Black Mesa #15  ,BUYER4089@EXAMPLE.COM,138-8521-5727,北京,11-07-2026
CUST-4091,Wayne Enterprises #16,BUYER4090@MAIL.COM,138-1588-4049,广州,11/12/2022
CUST-4092,LexCorp #17,buyer4091@example.com,138-3864-3040,苏州,2026-09-19
CUST-4093,  Wayne Enterprises #18  ,BUYER4092@BIZ.ORG,138-8806-7272,北京,2025-02-12
CUST-4094,Dunder Mifflin #19,  buyer4093@biz.org  ,138-6068-6160,广州,09/20/2026
CUST-4095,oscorp #20,buyer4094@corp.net,138-5402-3500,上海,2020-11-01
CUST-4096,umbrella co #21,  buyer4095@corp.net  ,138-2969-7645,苏州,2022-04-06
CUST-4097,Acme Corp #22,buyer4096@mail.com,138-2262-8414,杭州,14-05-2023
CUST-4098,DUNDER MIFFLIN #23,  buyer4097@example.com  ,138-1643-4206,上海,06-05-2023
CUST-4099,  Massive Dynamic #24  ,buyer4098@example.com,138-4222-9645,广州,2022-08-11
CUST-4100,Weyland-Yutani #25,  buyer4099@corp.net  ,138-8686-6938,上海,12/15/2024
CUST-4101,  Cyberdyne #26  ,BUYER4100@EXAMPLE.COM,138-3220-7674,苏州,2023-07-23
CUST-4102,  Cyberdyne #27  ,buyer4101@corp.net,138-2185-7206,杭州,2026-04-16
CUST-4103,Wayne Enterprises #28,buyer4102@example.com,138-2265-2475,杭州,2021-05-28
CUST-4104,LEXCORP #29,BUYER4103@CORP.NET,138-7651-2992,北京,2024-07-14
CUST-4105,  Tyrell Corp #30  ,buyer4104@corp.net,138-3398-5130,广州,08/14/2024
CUST-4106,Stark Industries #31,  buyer4105@mail.com  ,138-3282-6289,武汉,15-01-2026
CUST-4107,APERTURE #32,buyer4106@corp.net,138-5193-6836,武汉,2021-01-12
CUST-4108,Tyrell Corp #33,buyer4107@biz.org,138-5501-2005,苏州,01/18/2025
CUST-4109,  Massive Dynamic #34  ,buyer4108@corp.net,138-2544-4627,西安,2024-07-16
CUST-4110,Black Mesa #35,BUYER4109@CORP.NET,138-7877-2815,上海,2021-05-12
CUST-4111,aperture #36,BUYER4110@CORP.NET,138-4853-4208,西安,2020-10-24
CUST-4112,Wonka #37,buyer4111@mail.com,138-8780-1552,广州,01/04/2023
CUST-4113,Dunder Mifflin #38,buyer4112@biz.org,138-7345-8191,南京,11/01/2024
CUST-4114,Cyberdyne #39,BUYER4113@BIZ.ORG,138-6638-8004,成都,2021-11-26
CUST-4115,STARK INDUSTRIES #40,buyer4114@example.com,138-9318-8186,北京,11/20/2026
CUST-4116,  Oscorp #41  ,BUYER4115@CORP.NET,138-9921-9116,深圳,28-10-2021
CUST-4117,  Massive Dynamic #42  ,buyer4116@mail.com,138-1896-5808,武汉,2025-01-14
CUST-4118,APERTURE #43,buyer4117@biz.org,138-5333-1711,深圳,05/25/2025
CUST-4119,acme corp #44,buyer4118@biz.org,138-6215-4005,成都,01/17/2022
CUST-4120,Initech #45,BUYER4119@CORP.NET,138-7065-9634,武汉,2023-07-26
CUST-4121,Initech #46,buyer4120@mail.com,138-5274-9893,北京,2022-06-12
CUST-4122,WAYNE ENTERPRISES #47,buyer4121@example.com,138-7352-1445,成都,10/22/2023
CUST-4123,WAYNE ENTERPRISES #48,buyer4122@corp.net,138-9276-1951,南京,2020-02-08
CUST-4124,weyland-yutani #49,  buyer4123@mail.com  ,138-1883-3441,武汉,2024-03-18
CUST-4125,Oscorp #50,buyer4124@mail.com,138-8892-7551,苏州,2025-09-18
CUST-4126,LexCorp #51,  buyer4125@biz.org  ,138-1826-4516,南京,2026-02-18
CUST-4127,aperture #52,buyer4126@corp.net,138-9432-8692,北京,01/18/2025
CUST-4128,  Umbrella Co #53  ,BUYER4127@CORP.NET,138-3669-9798,西安,11/26/2024
CUST-4129,Vandelay #54,buyer4128@example.com,138-3600-1785,苏州,22-07-2020
CUST-4130,Black Mesa #55,buyer4129@biz.org,138-7935-9002,西安,2021-07-21
CUST-4131,Globex #56,buyer4130@mail.com,138-5399-9668,上海,19-10-2021
CUST-4132,BLACK MESA #57,  buyer4131@biz.org  ,138-5770-1535,广州,03/22/2022
CUST-4133,PIED PIPER #58,  buyer4132@biz.org  ,138-3559-7519,广州,2022-03-10
CUST-4134,Oscorp #59,BUYER4133@CORP.NET,138-7496-8525,北京,02/10/2022
CUST-4135,  Stark Industries #60  ,buyer4134@biz.org,138-7383-9290,西安,2023-04-08
CUST-4136,Black Mesa #61,buyer4135@example.com,138-8277-8520,广州,07-09-2021
CUST-4137,Wayne Enterprises #62,buyer4136@corp.net,138-4412-2278,深圳,2024-02-24
CUST-4138,  Vandelay #63  ,buyer4137@example.com,138-6170-6073,苏州,2026-05-22
CUST-4139,  Vandelay #64  ,buyer4138@biz.org,138-6614-5654,南京,2022-06-20
CUST-4140,  Blue Sun #65  ,buyer4139@mail.com,138-5540-8983,广州,13-05-2023
CUST-4141,  Cyberdyne #66  ,buyer4140@corp.net,138-1732-6599,西安,2022-09-18
CUST-4142,Umbrella Co #67,BUYER4141@MAIL.COM,138-9715-1107,西安,22-10-2021
CUST-4143,WONKA #68,  buyer4142@corp.net  ,138-7873-6324,南京,24-09-2025
CUST-4144,Hooli #69,buyer4143@mail.com,138-4539-1544,北京,2022-06-14
CUST-4145,  Umbrella Co #70  ,buyer4144@mail.com,138-1099-6529,上海,2025-11-15
CUST-4146,  Oscorp #71  ,  buyer4145@biz.org  ,138-3292-2924,武汉,2024-01-17
CUST-4147,Wonka #72,buyer4146@biz.org,138-2264-9428,广州,2021-10-18
CUST-4148,ACME CORP #73,  buyer4147@biz.org  ,138-6761-5980,深圳,2021-06-13
CUST-4149,cyberdyne #74,buyer4148@corp.net,138-9799-6238,西安,26-12-2020
CUST-4150,WEYLAND-YUTANI #75,  buyer4149@corp.net  ,138-9210-5306,杭州,05-02-2026
CUST-4151,Initech #76,buyer4150@biz.org,138-7824-7527,成都,11/10/2026
CUST-4152,Oscorp #77,  buyer4151@example.com  ,138-3575-9660,杭州,15-07-2024
CUST-4153,Stark Industries #78,buyer4152@mail.com,138-3193-4321,杭州,2021-04-22
CUST-4154,Oscorp #79,  buyer4153@example.com  ,138-9230-7045,西安,02/27/2022
CUST-4155,dunder mifflin #80,  buyer4154@example.com  ,138-9192-1606,西安,04-07-2020
CUST-4156,  Pied Piper #81  ,BUYER4155@MAIL.COM,138-4830-6649,武汉,2024-08-20
CUST-4157,  Oscorp #82  ,  buyer4156@example.com  ,138-1727-3673,南京,12/01/2020
CUST-4158,  Cyberdyne #83  ,  buyer4157@mail.com  ,138-8140-1324,北京,2022-05-11
CUST-4159,  Massive Dynamic #84  ,buyer4158@mail.com,138-8879-3611,上海,19-10-2021
CUST-4160,OSCORP #85,BUYER4159@EXAMPLE.COM,138-7034-8406,深圳,2020-01-18
CUST-4161,Stark Industries #86,buyer4160@biz.org,138-4503-7738,成都,2024-07-12
CUST-4162,Aperture #87,buyer4161@example.com,138-4442-3555,广州,06/23/2025
CUST-4163,GLOBEX #88,buyer4162@corp.net,138-6643-5945,武汉,2021-05-11
CUST-4164,initech #89,buyer4163@example.com,138-6241-7671,成都,10/03/2022
CUST-4165,UMBRELLA CO #90,buyer4164@corp.net,138-9448-7557,深圳,2025-02-16
CUST-4166,TYRELL CORP #91,buyer4165@biz.org,138-6056-2358,深圳,12/23/2022
CUST-4167,Dunder Mifflin #92,buyer4166@mail.com,138-9571-4251,北京,16-09-2026
CUST-4168,  Dunder Mifflin #93  ,BUYER4167@MAIL.COM,138-4061-9460,武汉,2023-08-13
CUST-4169,VANDELAY #94,BUYER4168@MAIL.COM,138-4386-2715,南京,2026-02-01
CUST-4170,Massive Dynamic #95,buyer4169@example.com,138-6010-5916,苏州,2026-02-04
CUST-4171,  Aperture #96  ,buyer4170@corp.net,138-3039-8760,苏州,2024-11-20
CUST-4172,Acme Corp #0,buyer4171@corp.net,138-4341-6076,杭州,03-01-2024
CUST-4173,  Initech #1  ,  buyer4172@mail.com  ,138-8463-1977,北京,12/12/2024
CUST-4174,BLACK MESA #2,  buyer4173@corp.net  ,138-6175-4555,苏州,11-10-2023
CUST-4175,STARK INDUSTRIES #3,buyer4174@example.com,138-8415-1739,苏州,2023-07-24
CUST-4176,Umbrella Co #4,buyer4175@biz.org,138-8557-7252,西安,2020-04-10
CUST-4177,  Acme Corp #5  ,  buyer4176@mail.com  ,138-2648-4914,西安,2022-07-22
CUST-4178,Pied Piper #6,BUYER4177@BIZ.ORG,138-4472-9247,南京,05/23/2022
CUST-4179,WEYLAND-YUTANI #7,buyer4178@biz.org,138-5768-5060,西安,2024-05-07
CUST-4180,Acme Corp #8,buyer4179@biz.org,138-4005-5747,上海,05-06-2023
CUST-4181,Vandelay #9,buyer4180@corp.net,138-7642-7631,杭州,2021-08-02
CUST-4182,Stark Industries #10,buyer4181@corp.net,138-5731-5503,广州,2023-09-01
CUST-4183,vandelay #11,buyer4182@example.com,138-9510-8932,武汉,03/19/2022
CUST-4184,WAYNE ENTERPRISES #12,  buyer4183@corp.net  ,138-8514-1517,南京,2023-12-22
CUST-4185,Initech #13,buyer4184@corp.net,138-8611-8673,西安,15-02-2025
CUST-4186,PIED PIPER #14,  buyer4185@corp.net  ,138-3560-4773,北京,08-09-2025
CUST-4187,WONKA #15,buyer4186@corp.net,138-5315-1342,广州,04/23/2020
CUST-4188,Weyland-Yutani #16,buyer4187@corp.net,138-3425-5094,北京,2022-07-10
CUST-4189,Blue Sun #17,BUYER4188@EXAMPLE.COM,138-4309-4343,深圳,26-08-2024
CUST-4190,Acme Corp #18,buyer4189@biz.org,138-7231-6254,南京,2020-05-20
CUST-4191,  Massive Dynamic #19  ,buyer4190@corp.net,138-5497-6284,北京,05/13/2025
CUST-4192,LexCorp #20,buyer4191@corp.net,138-8194-1711,广州,06-05-2024
CUST-4193,black mesa #21,buyer4192@example.com,138-3336-4418,深圳,01/24/2022
CUST-4194,Vandelay #22,buyer4193@biz.org,138-2798-4611,北京,08/02/2026
CUST-4195,PIED PIPER #23,buyer4194@biz.org,138-8522-6510,南京,10-07-2023
CUST-4196,CYBERDYNE #24,buyer4195@biz.org,138-5591-9245,广州,07/22/2026
CUST-4197,  Massive Dynamic #25  ,BUYER4196@BIZ.ORG,138-5238-3186,武汉,03/15/2024
CUST-4198,Initech #26,buyer4197@biz.org,138-3947-1984,杭州,09/02/2020
CUST-4199,weyland-yutani #27,buyer4198@example.com,138-7739-8168,西安,06/25/2024
CUST-4200,Cyberdyne #28,buyer4199@biz.org,138-1557-4422,杭州,02/26/2024
CUST-4201,Cyberdyne #29,buyer4200@mail.com,138-8153-1463,南京,15-07-2022
CUST-4202,INITECH #30,buyer4201@example.com,138-7244-5926,上海,2023-05-11
CUST-4203,Aperture #31,buyer4202@example.com,138-1207-1601,西安,2024-09-12
CUST-4204,HOOLI #32,buyer4203@example.com,138-9359-5394,上海,11/03/2022
CUST-4205,BLACK MESA #33,buyer4204@mail.com,138-3579-8308,上海,2026-11-19
CUST-4206,Initech #34,buyer4205@corp.net,138-7888-6951,西安,05/05/2021
CUST-4207,Oscorp #35,buyer4206@mail.com,138-2200-7054,武汉,2024-03-09
CUST-4208,Stark Industries #36,  buyer4207@mail.com  ,138-3257-4239,成都,2024-10-04
CUST-4209,LEXCORP #37,  buyer4208@biz.org  ,138-3575-1283,武汉,2026-06-06
CUST-4210,  Aperture #38  ,BUYER4209@BIZ.ORG,138-1126-7236,北京,10-09-2020
CUST-4211,cyberdyne #39,buyer4210@biz.org,138-3414-8018,成都,2025-04-26
CUST-4212,  LexCorp #40  ,  buyer4211@example.com  ,138-3007-7546,广州,06/22/2020
CUST-4213,Vandelay #41,BUYER4212@CORP.NET,138-8161-6472,上海,12/12/2023
CUST-4214,Pied Piper #42,buyer4213@corp.net,138-8466-5198,深圳,21-04-2021
CUST-4215,oscorp #43,buyer4214@biz.org,138-5534-5992,深圳,2021-03-07
CUST-4216,STARK INDUSTRIES #44,  buyer4215@biz.org  ,138-9813-1789,西安,12/27/2024
CUST-4217,  Globex #45  ,buyer4216@corp.net,138-4280-8731,上海,05/27/2022
CUST-4218,Globex #46,  buyer4217@mail.com  ,138-9009-1480,深圳,03/21/2025
CUST-4219,LexCorp #47,BUYER4218@CORP.NET,138-3669-5851,广州,2024-12-20
CUST-4220,INITECH #48,  buyer4219@corp.net  ,138-1793-8695,南京,2023-11-13
CUST-4221,LexCorp #49,  buyer4220@mail.com  ,138-7439-7960,成都,06/12/2022
CUST-4222,Oscorp #50,buyer4221@example.com,138-8001-3176,西安,01/20/2021
CUST-4223,Weyland-Yutani #51,buyer4222@biz.org,138-2118-8789,成都,02-08-2022
CUST-4224,acme corp #52,BUYER4223@EXAMPLE.COM,138-3431-7015,西安,02/01/2020
CUST-4225,Weyland-Yutani #53,  buyer4224@corp.net  ,138-1951-5353,西安,13-11-2020
CUST-4226,  Oscorp #54  ,buyer4225@mail.com,138-2541-6111,成都,01-03-2021
CUST-4227,Wayne Enterprises #55,  buyer4226@example.com  ,138-1222-2327,南京,08/07/2026
CUST-4228,Dunder Mifflin #56,BUYER4227@MAIL.COM,138-5055-6725,杭州,2020-04-18
CUST-4229,Massive Dynamic #57,buyer4228@corp.net,138-8813-7066,南京,03/14/2025
CUST-4230,Black Mesa #58,BUYER4229@BIZ.ORG,138-9602-3761,成都,03/13/2020
CUST-4231,Initech #59,buyer4230@corp.net,138-2473-3130,武汉,03-05-2020
CUST-4232,Oscorp #60,BUYER4231@CORP.NET,138-2049-6068,北京,26-01-2026
CUST-4233,  Vandelay #61  ,buyer4232@example.com,138-1470-8519,武汉,05/06/2022
CUST-4234,UMBRELLA CO #62,buyer4233@biz.org,138-8484-8538,西安,2026-02-26
CUST-4235,Weyland-Yutani #63,BUYER4234@BIZ.ORG,138-7831-7120,成都,2025-09-23
CUST-4236,UMBRELLA CO #64,buyer4235@mail.com,138-8697-4843,南京,01/12/2022
CUST-4237,  Acme Corp #65  ,buyer4236@example.com,138-3419-1652,西安,2022-01-22
CUST-4238,  Aperture #66  ,buyer4237@example.com,138-9747-4121,广州,2026-12-27
CUST-4239,  Dunder Mifflin #67  ,buyer4238@biz.org,138-4314-5717,成都,2021-12-20
CUST-4240,Wayne Enterprises #68,buyer4239@example.com,138-6351-7312,武汉,2025-12-05
CUST-4241,Hooli #69,buyer4240@corp.net,138-1811-4944,南京,28-06-2021
CUST-4242,ACME CORP #70,buyer4241@corp.net,138-4959-2457,北京,2024-03-05
CUST-4243,Globex #71,buyer4242@mail.com,138-3266-3118,广州,05/14/2024
CUST-4244,LexCorp #72,BUYER4243@CORP.NET,138-1747-1664,成都,2022-06-09
CUST-4245,Weyland-Yutani #73,BUYER4244@CORP.NET,138-6498-2976,广州,2022-09-25
CUST-4246,Massive Dynamic #74,buyer4245@mail.com,138-5201-4034,广州,2022-09-17
CUST-4247,Massive Dynamic #75,buyer4246@mail.com,138-6205-8761,杭州,03-09-2026
CUST-4248,Blue Sun #76,BUYER4247@CORP.NET,138-4544-4502,成都,2022-03-22
CUST-4249,HOOLI #77,BUYER4248@CORP.NET,138-2778-5711,成都,09/07/2024
CUST-4250,Initech #78,buyer4249@example.com,138-2544-4461,广州,2023-12-26
CUST-4251,  Acme Corp #79  ,  buyer4250@example.com  ,138-2424-3269,广州,06/15/2026
CUST-4252,Oscorp #80,  buyer4251@example.com  ,138-1911-7692,苏州,22-02-2021
CUST-4253,Dunder Mifflin #81,buyer4252@biz.org,138-9354-9314,成都,03/19/2026
CUST-4254,Weyland-Yutani #82,BUYER4253@EXAMPLE.COM,138-8249-1480,杭州,2021-03-12
CUST-4255,  Pied Piper #83  ,buyer4254@example.com,138-2686-6099,深圳,2025-11-26
CUST-4256,  Wonka #84  ,BUYER4255@MAIL.COM,138-2885-5941,广州,07/12/2026
CUST-4257,Globex #85,buyer4256@mail.com,138-7152-4861,北京,2021-01-09
CUST-4258,HOOLI #86,buyer4257@biz.org,138-5740-8125,深圳,14-08-2021
CUST-4259,Vandelay #87,BUYER4258@BIZ.ORG,138-2552-9955,武汉,2022-10-26
CUST-4260,Dunder Mifflin #88,BUYER4259@EXAMPLE.COM,138-7079-9296,杭州,2023-02-14
CUST-4261,Globex #89,BUYER4260@CORP.NET,138-3251-4076,杭州,2024-09-01
CUST-4262,  Aperture #90  ,buyer4261@mail.com,138-2686-4910,杭州,2026-03-09
CUST-4263,UMBRELLA CO #91,  buyer4262@corp.net  ,138-3788-9653,深圳,2024-06-15
CUST-4264,Weyland-Yutani #92,  buyer4263@mail.com  ,138-5212-5450,成都,2026-10-04
CUST-4265,CYBERDYNE #93,buyer4264@corp.net,138-8185-7258,北京,2020-03-20
CUST-4266,Tyrell Corp #94,BUYER4265@CORP.NET,138-6024-6523,武汉,03/15/2020
CUST-4267,Stark Industries #95,buyer4266@biz.org,138-3532-6169,上海,2024-03-18
CUST-4268,massive dynamic #96,BUYER4267@MAIL.COM,138-4082-8493,苏州,2020-06-23
CUST-4269,Dunder Mifflin #0,buyer4268@example.com,138-8164-4919,武汉,2022-02-26
CUST-4270,DUNDER MIFFLIN #1,  buyer4269@corp.net  ,138-4112-5806,西安,2021-11-14
CUST-4271,Initech #2,buyer4270@example.com,138-5410-3839,深圳,01/13/2020
CUST-4272,WONKA #3,buyer4271@mail.com,138-6577-6928,苏州,2026-11-08
CUST-4273,APERTURE #4,buyer4272@corp.net,138-4342-8580,苏州,12/18/2023
CUST-4274,  Globex #5  ,BUYER4273@MAIL.COM,138-2549-8333,广州,10/05/2026
CUST-4275,pied piper #6,  buyer4274@biz.org  ,138-8782-7914,武汉,2022-06-14
CUST-4276,Cyberdyne #7,BUYER4275@EXAMPLE.COM,138-1277-9941,深圳,05/19/2023
CUST-4277,globex #8,buyer4276@example.com,138-3636-5509,深圳,08/09/2024
CUST-4278,CYBERDYNE #9,buyer4277@example.com,138-5007-9984,苏州,2024-12-04
CUST-4279,Pied Piper #10,BUYER4278@CORP.NET,138-2986-5188,苏州,02-05-2026
CUST-4280,Stark Industries #11,BUYER4279@BIZ.ORG,138-6694-8528,南京,12/21/2026
CUST-4281,massive dynamic #12,buyer4280@example.com,138-8870-3134,深圳,05/07/2021
CUST-4282,Cyberdyne #13,buyer4281@mail.com,138-1593-2157,武汉,2021-03-04
CUST-4283,stark industries #14,BUYER4282@BIZ.ORG,138-9415-4908,深圳,10/25/2026
CUST-4284,hooli #15,BUYER4283@BIZ.ORG,138-1554-3677,广州,20-08-2024
CUST-4285,Wonka #16,buyer4284@example.com,138-2934-5938,成都,2026-06-01
CUST-4286,Hooli #17,BUYER4285@BIZ.ORG,138-4388-3338,广州,16-06-2021
CUST-4287,  LexCorp #18  ,buyer4286@corp.net,138-8349-4051,广州,02-11-2022
CUST-4288,Umbrella Co #19,buyer4287@mail.com,138-8247-9604,南京,2024-05-09
CUST-4289,hooli #20,  buyer4288@biz.org  ,138-9826-1319,武汉,09/06/2025
CUST-4290,  Umbrella Co #21  ,  buyer4289@biz.org  ,138-4564-8893,成都,07/13/2026
CUST-4291,dunder mifflin #22,buyer4290@corp.net,138-8715-3530,深圳,16-01-2026
CUST-4292,globex #23,BUYER4291@EXAMPLE.COM,138-5834-1857,南京,2020-04-27
CUST-4293,MASSIVE DYNAMIC #24,buyer4292@mail.com,138-7666-1439,杭州,2021-09-05
CUST-4294,Dunder Mifflin #25,BUYER4293@CORP.NET,138-9770-3454,上海,04/06/2025
CUST-4295,TYRELL CORP #26,buyer4294@biz.org,138-2435-6563,广州,11/20/2026
CUST-4296,Initech #27,BUYER4295@BIZ.ORG,138-5179-6509,广州,02/25/2026
CUST-4297,Massive Dynamic #28,  buyer4296@corp.net  ,138-7996-3794,苏州,18-12-2024
CUST-4298,Acme Corp #29,buyer4297@corp.net,138-6230-4899,深圳,26-05-2022
CUST-4299,ACME CORP #30,  buyer4298@mail.com  ,138-6306-5026,西安,2023-04-26
CUST-4300,OSCORP #31,buyer4299@corp.net,138-9608-1360,南京,01-12-2026
CUST-4301,  Wonka #32  ,BUYER4300@BIZ.ORG,138-4880-6694,成都,2025-10-13
CUST-4302,Stark Industries #33,buyer4301@example.com,138-8915-7297,杭州,2022-09-06
CUST-4303,Pied Piper #34,buyer4302@mail.com,138-9776-8528,南京,11/02/2025
CUST-4304,  Umbrella Co #35  ,buyer4303@example.com,138-8558-4968,成都,17-04-2020
CUST-4305,  Weyland-Yutani #36  ,BUYER4304@EXAMPLE.COM,138-9924-6952,西安,03/15/2025
CUST-4306,  Acme Corp #37  ,BUYER4305@CORP.NET,138-9047-1955,北京,2024-04-27
CUST-4307,Pied Piper #38,buyer4306@mail.com,138-6271-2096,上海,2025-06-23
CUST-4308,Initech #39,buyer4307@mail.com,138-8346-4198,成都,2024-01-25
CUST-4309,  Tyrell Corp #40  ,  buyer4308@corp.net  ,138-3757-4375,南京,04-08-2020
CUST-4310,  Wayne Enterprises #41  ,  buyer4309@mail.com  ,138-8133-6196,上海,2021-10-22
CUST-4311,wayne enterprises #42,BUYER4310@BIZ.ORG,138-5238-7917,北京,2025-08-18
CUST-4312,wonka #43,BUYER4311@CORP.NET,138-2921-6596,苏州,20-05-2025
CUST-4313,Initech #44,  buyer4312@corp.net  ,138-2479-6333,南京,08/17/2026
CUST-4314,Umbrella Co #45,buyer4313@mail.com,138-4855-4489,苏州,2020-12-03
CUST-4315,Hooli #46,BUYER4314@CORP.NET,138-8317-7573,南京,05/03/2023
CUST-4316,  Blue Sun #47  ,BUYER4315@CORP.NET,138-2229-9468,南京,2022-04-19
