inventory_id,product_id,store_id,stock,reorder_level,last_updated
INV-1538,REF-1162,ST-9,14,92,2025-12-21
INV-1539,SKU1654,ST-7,38,95,2026-11-05
INV-1540,SKU1786,ST-20,333,81,03/22/2025
INV-1541,SKU1348,ST-16,11140,69,28-03-2025
INV-1542,SKU1361,ST-7,435,90,2025-09-11
INV-1543,R-1121,ST-12,81,75,04/28/2026
INV-1544,SKU1260,ST-7,98,61,2026-08-27
INV-1545,R-1257,ST-20,80,97,01/05/2025
INV-1546,R-1640,ST-20,454,76,09/19/2026
INV-1547,SKU1742,ST-11,294,35,2026-11-26
INV-1548,SKU1201,ST-13,11277,40,2025-07-18
INV-1549,REF-1100,ST-23,202,11,02/04/2026
INV-1550,REF-1421,ST-20,335,93,09/09/2025
INV-1551,MD-1093,ST-23,484,70,11/22/2025
INV-1552,R-1064,ST-6,147,10,03/06/2026
INV-1553,R-1482,ST-15,378,85,01/20/2025
INV-1554,REF-1071,ST-8,267,20,2025-04-21
INV-1555,REF-1613,ST-18,11414,86,2026-11-14
INV-1556,SKU1291,ST-8,474,59,18-08-2025
INV-1557,R-1289,ST-8,334,98,2025-07-16
INV-1558,SKU1291,ST-14,183,44,2025-03-18
INV-1559,SKU1050,ST-17,81,86,26-08-2026
INV-1560,REF-1687,ST-4,30,11,2025-12-05
INV-1561,R-1199,ST-18,210,17,04/14/2025
INV-1562,REF-1295,ST-18,11551,44,01/02/2026
INV-1563,MD-1104,ST-2,423,48,2025-12-03
INV-1564,SKU1303,ST-20,107,82,06/28/2025
INV-1565,MD-1313,ST-5,12,43,2025-04-24
INV-1566,SKU1572,ST-5,297,11,02/11/2025
INV-1567,R-1409,ST-7,206,84,11/27/2026
INV-1568,SKU1441,ST-19,178,87,2025-12-20
INV-1569,MD-1442,ST-17,11688,17,2025-10-04
INV-1570,SKU1680,ST-22,421,64,10/18/2025
INV-1571,R-1121,ST-15,212,26,2026-04-08
INV-1572,SKU1579,ST-10,397,46,11/07/2025
INV-1573,MD-1342,ST-22,5,74,09-01-2026
INV-1574,REF-1737,ST-3,29,10,2025-08-24
INV-1575,REF-1798,ST-18,417,96,12/15/2026
INV-1576,REF-1684,ST-3,11825,96,2025-04-21
INV-1577,MD-1565,ST-25,290,68,16-06-2025
INV-1578,R-1238,ST-14,365,84,12/22/2026
INV-1579,SKU1156,ST-3,170,24,11/23/2026
INV-1580,REF-1139,ST-14,247,35,23-02-2025
INV-1581,SKU1773,ST-17,233,89,2026-10-10
INV-1582,REF-1588,ST-23,402,90,03/17/2026
INV-1583,SKU1652,ST-8,11962,30,02/17/2025
INV-1584,SKU1165,ST-14,134,99,02/05/2026
INV-1585,MD-1149,ST-10,382,50,05/15/2025
INV-1586,R-1259,ST-21,297,74,2025-12-28
INV-1587,SKU1776,ST-24,124,35,2026-11-01
INV-1588,MD-1335,ST-5,312,46,03-09-2026
INV-1589,SKU1327,ST-5,120,79,25-08-2026
INV-1590,SKU1453,ST-24,12099,40,2025-11-05
INV-1591,SKU1424,ST-21,344,17,14-06-2025
INV-1592,SKU1441,ST-18,272,11,2026-01-21
INV-1593,SKU1595,ST-13,476,33,09-10-2026
INV-1594,MD-1001,ST-5,85,99,06/20/2026
INV-1595,MD-1041,ST-24,497,38,14-08-2025
INV-1596,SKU1244,ST-2,175,32,03/12/2026
INV-1597,REF-1178,ST-2,12236,21,22-12-2025
INV-1598,R-1227,ST-8,422,57,09/23/2026
INV-1599,R-1274,ST-1,151,42,2026-03-21
INV-1600,SKU1015,ST-2,194,33,2026-05-12
INV-1601,REF-1155,ST-15,398,49,2025-12-22
INV-1602,REF-1024,ST-10,355,54,04/13/2026
INV-1603,MD-1547,ST-17,360,22,2026-11-27
INV-1604,MD-1511,ST-23,12373,35,2026-10-10
INV-1605,REF-1694,ST-23,273,24,01/15/2025
INV-1606,SKU1144,ST-16,9,53,2026-10-19
INV-1607,REF-1793,ST-2,445,70,21-10-2026
INV-1608,REF-1321,ST-12,291,86,2026-01-05
INV-1609,SKU1504,ST-16,375,18,2025-09-13
INV-1610,MD-1011,ST-12,107,71,06/09/2025
INV-1611,MD-1037,ST-2,12510,59,12/09/2025
INV-1612,R-1401,ST-1,316,34,2025-03-02
INV-1613,SKU1060,ST-16,342,86,2025-11-26
INV-1614,R-1675,ST-17,141,32,2026-08-26
INV-1615,MD-1792,ST-2,92,88,08/14/2026
INV-1616,SKU1656,ST-20,434,57,2025-05-06
INV-1617,SKU1759,ST-7,142,81,2026-01-23
INV-1618,R-1502,ST-15,12647,46,2026-02-19
INV-1619,SKU1504,ST-8,37,79,2026-05-10
INV-1620,R-1238,ST-3,415,99,10-07-2026
INV-1621,MD-1712,ST-4,336,34,2025-04-16
INV-1622,R-1456,ST-14,383,65,07-06-2026
INV-1623,SKU1297,ST-22,286,70,2025-01-27
INV-1624,SKU1775,ST-12,346,46,05/17/2026
INV-1625,REF-1697,ST-7,12784,12,2025-09-15
INV-1626,SKU1068,ST-8,33,65,08/26/2025
INV-1627,R-1653,ST-9,101,89,12/14/2026
INV-1628,REF-1246,ST-11,188,74,2026-02-03
INV-1629,MD-1038,ST-16,241,79,2026-11-25
INV-1630,MD-1548,ST-1,425,88,2025-11-05
INV-1631,MD-1581,ST-6,441,15,2025-11-12
INV-1632,MD-1531,ST-25,12921,50,08/24/2025
INV-1633,R-1315,ST-13,204,50,05-02-2026
INV-1634,SKU1560,ST-13,28,38,05/16/2025
INV-1635,SKU1296,ST-13,279,29,2026-10-02
INV-1636,MD-1747,ST-23,223,21,2026-10-20
INV-1637,MD-1014,ST-5,216,61,2026-12-28
INV-1638,REF-1166,ST-7,451,76,2025-06-05
INV-1639,SKU1036,ST-9,13058,69,2025-07-21
INV-1640,R-1277,ST-11,414,49,2025-11-07
INV-1641,MD-1001,ST-5,315,95,2025-02-13
INV-1642,R-1169,ST-8,431,25,2025-08-28
INV-1643,R-1215,ST-2,391,91,2025-06-21
INV-1644,SKU1499,ST-21,183,35,2025-06-08
INV-1645,R-1023,ST-18,160,13,27-08-2025
INV-1646,SKU1638,ST-12,13195,64,2026-03-05
INV-1647,MD-1575,ST-1,406,84,08/21/2026
INV-1648,R-1659,ST-9,253,94,2025-01-13
INV-1649,SKU1579,ST-20,74,76,25-05-2026
INV-1650,R-1311,ST-18,119,75,2025-01-12
INV-1651,R-1471,ST-14,71,34,07/21/2025
INV-1652,MD-1197,ST-11,204,37,2026-12-03
INV-1653,REF-1437,ST-9,13332,53,08/11/2026
INV-1654,MD-1495,ST-8,420,74,2026-08-02
INV-1655,MD-1224,ST-9,186,17,24-04-2025
INV-1656,MD-1370,ST-6,350,66,10/23/2025
INV-1657,MD-1548,ST-6,433,92,2026-07-27
INV-1658,REF-1729,ST-20,497,28,03-12-2025
INV-1659,REF-1106,ST-22,448,69,06/27/2025
INV-1660,REF-1150,ST-14,13469,94,2025-03-23
INV-1661,R-1653,ST-17,61,21,2025-04-01
INV-1662,MD-1699,ST-7,124,20,06/28/2026
INV-1663,REF-1715,ST-10,225,57,07/16/2026
INV-1664,REF-1186,ST-14,137,24,04/01/2025
INV-1665,REF-1585,ST-3,374,58,24-07-2025
INV-1666,REF-1593,ST-3,380,10,2026-05-16
INV-1667,MD-1011,ST-11,13606,44,05/13/2026
INV-1668,R-1738,ST-9,400,96,01/09/2025
INV-1669,MD-1699,ST-20,418,60,27-10-2025
INV-1670,SKU1465,ST-1,397,75,2026-07-19
INV-1671,REF-1551,ST-8,371,56,2025-03-28
INV-1672,REF-1613,ST-25,151,49,11/15/2026
INV-1673,REF-1755,ST-14,390,55,2025-01-25
INV-1674,REF-1716,ST-10,13743,81,2025-01-19
INV-1675,REF-1770,ST-19,406,47,01/25/2026
INV-1676,SKU1420,ST-23,318,45,02/22/2025
INV-1677,SKU1642,ST-15,428,80,10-04-2026
INV-1678,MD-1617,ST-2,497,80,16-12-2025
INV-1679,REF-1672,ST-22,435,75,08/20/2025
INV-1680,SKU1233,ST-4,498,44,2025-02-12
INV-1681,REF-1450,ST-24,13880,75,2025-09-17
INV-1682,R-1620,ST-25,462,67,2025-06-15
INV-1683,REF-1672,ST-17,66,92,2026-06-13
INV-1684,R-1412,ST-21,279,85,2026-04-14
INV-1685,SKU1772,ST-19,444,55,28-10-2026
INV-1686,SKU1680,ST-17,174,88,07/12/2026
INV-1687,REF-1463,ST-10,145,38,2026-06-03
INV-1688,MD-1699,ST-5,14017,85,2026-03-03
INV-1689,SKU1180,ST-19,250,61,14-03-2025
INV-1690,SKU1292,ST-13,390,14,05/20/2025
INV-1691,REF-1139,ST-7,316,66,26-07-2025
INV-1692,R-1500,ST-10,157,71,2025-12-24
INV-1693,R-1344,ST-14,164,16,11/03/2025
INV-1694,SKU1419,ST-2,145,53,2026-08-25
INV-1695,REF-1485,ST-12,14154,93,2026-03-19
INV-1696,R-1243,ST-19,227,66,23-08-2026
INV-1697,REF-1368,ST-9,361,35,03/03/2026
INV-1698,REF-1162,ST-4,260,46,07/26/2025
INV-1699,R-1758,ST-8,27,77,06/07/2026
INV-1700,R-1352,ST-23,420,80,10-08-2026
INV-1701,SKU1775,ST-4,463,41,06/16/2025
INV-1702,R-1216,ST-13,14291,90,2026-04-23
INV-1703,REF-1434,ST-16,172,13,09/04/2025
INV-1704,R-1691,ST-1,330,74,18-07-2025
INV-1705,SKU1728,ST-24,23,28,05-10-2025
INV-1706,REF-1746,ST-25,211,75,2026-09-22
INV-1707,SKU1167,ST-5,293,21,2026-11-21
INV-1708,R-1194,ST-10,291,81,2026-04-05
INV-1709,MD-1700,ST-19,14428,41,2025-03-27
INV-1710,REF-1021,ST-25,220,56,2026-08-06
INV-1711,MD-1581,ST-10,259,38,2025-10-22
INV-1712,R-1659,ST-18,254,58,2026-03-11
INV-1713,R-1157,ST-14,128,65,2026-08-28
INV-1714,MD-1309,ST-19,426,64,2026-08-15
INV-1715,REF-1668,ST-10,30,33,2025-02-12
INV-1716,SKU1492,ST-17,14565,70,05-04-2026
INV-1717,REF-1660,ST-6,390,100,06/21/2026
INV-1718,R-1448,ST-7,86,93,2026-08-11
INV-1719,MD-1457,ST-16,162,46,14-11-2025
INV-1720,R-1415,ST-14,316,94,27-02-2025
INV-1721,R-1255,ST-3,347,19,09/22/2026
INV-1722,R-1283,ST-18,226,73,2025-03-24
INV-1723,R-1765,ST-21,14702,78,2026-01-12
INV-1724,MD-1511,ST-10,410,81,2025-03-17
INV-1725,R-1478,ST-3,65,38,2026-05-11
INV-1726,SKU1244,ST-12,159,93,09-12-2026
INV-1727,SKU1443,ST-24,10,24,01/03/2025
INV-1728,R-1692,ST-10,168,63,11/17/2026
INV-1729,MD-1053,ST-1,439,76,2025-09-25
INV-1730,R-1553,ST-22,14839,37,02-05-2025
INV-1731,R-1794,ST-3,206,55,2025-05-05
INV-1732,REF-1470,ST-22,475,71,11-07-2025
INV-1733,MD-1097,ST-19,167,85,2025-07-03
INV-1734,MD-1177,ST-5,328,41,03/25/2025
INV-1735,REF-1797,ST-18,207,73,2025-10-15
INV-1736,REF-1515,ST-17,286,88,16-01-2026
INV-1737,MD-1573,ST-13,14976,45,2025-07-13
INV-1738,MD-1278,ST-19,478,64,2026-03-09
INV-1739,R-1337,ST-17,145,95,2026-03-19
INV-1740,REF-1605,ST-8,218,40,04/28/2026
INV-1741,REF-1002,ST-17,353,91,13-01-2026
INV-1742,SKU1628,ST-23,346,34,2025-09-22
INV-1743,R-1025,ST-16,290,46,2026-08-07
INV-1744,R-1743,ST-12,15113,57,11/21/2025
INV-1745,REF-1066,ST-2,118,25,2026-04-10
INV-1746,REF-1378,ST-1,163,15,04/23/2026
INV-1747,R-1019,ST-24,87,64,2026-02-08
INV-1748,REF-1185,ST-19,334,18,2026-10-08
INV-1749,R-1625,ST-3,189,98,11/03/2025
INV-1750,REF-1334,ST-24,332,22,07-02-2026
INV-1751,REF-1092,ST-8,15250,86,2025-11-24
INV-1752,R-1173,ST-10,144,89,2025-01-07
INV-1753,REF-1268,ST-3,335,74,03-11-2025
INV-1754,MD-1205,ST-4,257,60,16-01-2025
INV-1755,SKU1759,ST-5,285,80,2025-06-10
INV-1756,SKU1775,ST-8,211,49,08/18/2025
INV-1757,R-1619,ST-8,244,16,06/10/2026
INV-1758,REF-1154,ST-3,15387,34,2025-02-25
INV-1759,R-1627,ST-6,387,16,06/02/2025
INV-1760,REF-1541,ST-2,222,90,2026-09-03
INV-1761,REF-1570,ST-1,175,30,2026-07-11
INV-1762,REF-1639,ST-23,394,37,2025-10-25
INV-1763,R-1622,ST-23,114,86,03/27/2026
INV-1764,MD-1049,ST-17,320,54,2025-04-01
INV-1765,R-1184,ST-6,15524,59,02/15/2025
INV-1766,REF-1155,ST-8,389,65,2026-03-25
INV-1767,MD-1497,ST-19,98,37,23-03-2026
INV-1768,REF-1570,ST-20,5,61,04/07/2026
INV-1769,REF-1798,ST-23,300,51,24-02-2026
INV-1770,R-1065,ST-16,211,57,05-10-2026
INV-1771,REF-1307,ST-22,254,16,2025-09-09
INV-1772,MD-1439,ST-22,15661,58,05/11/2025
INV-1773,R-1255,ST-18,63,56,02-05-2025
INV-1774,R-1064,ST-23,359,88,2026-10-09
INV-1775,MD-1237,ST-18,250,54,2025-07-15
INV-1776,SKU1084,ST-18,298,40,2025-11-24
INV-1777,R-1735,ST-20,332,26,2026-01-22
INV-1778,REF-1483,ST-11,98,28,2025-03-06
INV-1779,R-1108,ST-23,15798,45,04-07-2026
INV-1780,SKU1481,ST-19,53,11,03/22/2026
INV-1781,MD-1438,ST-7,420,45,2025-07-14
INV-1782,MD-1343,ST-10,279,87,25-07-2026
INV-1783,SKU1568,ST-17,236,71,01/23/2025
INV-1784,REF-1426,ST-25,150,20,2026-11-10
INV-1785,R-1314,ST-21,392,55,10-01-2025
INV-1786,MD-1700,ST-25,15935,73,2026-11-08
INV-1787,MD-1669,ST-8,138,41,2025-09-12
INV-1788,REF-1559,ST-3,166,72,02/05/2025
INV-1789,REF-1319,ST-9,494,99,09-10-2025
INV-1790,REF-1392,ST-8,436,60,01/25/2025
INV-1791,REF-1434,ST-11,410,68,2026-04-02
INV-1792,REF-1021,ST-9,274,57,2026-12-02
INV-1793,REF-1024,ST-1,16072,46,10/11/2026
INV-1794,SKU1050,ST-22,475,63,25-07-2026
INV-1795,MD-1771,ST-15,466,50,2026-07-03
INV-1796,REF-1191,ST-21,425,57,08/16/2025
INV-1797,REF-1240,ST-12,218,34,2026-09-12
INV-1798,REF-1639,ST-22,63,40,16-05-2025
INV-1799,SKU1228,ST-21,334,70,2026-09-03
INV-1800,REF-1515,ST-18,16209,27,10/28/2026
INV-1801,REF-1768,ST-15,43,12,2025-03-04
INV-1802,SKU1649,ST-9,445,95,07/21/2026
INV-1803,MD-1363,ST-7,366,72,09/08/2026
INV-1804,REF-1021,ST-15,339,60,15-07-2026
INV-1805,SKU1481,ST-23,82,53,2026-09-14
INV-1806,R-1637,ST-21,93,12,23-12-2025
INV-1807,MD-1261,ST-13,16346,61,18-06-2026
INV-1808,MD-1149,ST-3,414,38,2025-03-06
INV-1809,SKU1504,ST-11,50,75,2026-10-04
INV-1810,REF-1727,ST-20,303,66,06/22/2025
INV-1811,SKU1441,ST-4,413,41,22-03-2026
INV-1812,R-1122,ST-4,208,71,2025-11-25
INV-1813,MD-1547,ST-10,463,66,04/16/2025
INV-1814,REF-1562,ST-1,16483,63,2025-05-07
INV-1815,R-1518,ST-24,281,97,12-02-2026
INV-1816,REF-1221,ST-4,356,62,26-01-2025
INV-1817,SKU1424,ST-8,340,26,12-12-2026
INV-1818,R-1083,ST-23,216,17,11-03-2025
INV-1819,MD-1457,ST-21,286,84,2025-08-28
INV-1820,SKU1303,ST-12,301,89,28-02-2026
INV-1821,MD-1189,ST-19,16620,40,03-03-2025
INV-1822,REF-1454,ST-20,154,90,08/24/2026
INV-1823,R-1500,ST-9,384,47,2026-05-08
INV-1824,R-1227,ST-11,105,43,2025-04-10
INV-1825,R-1264,ST-15,500,85,2026-07-14
INV-1826,REF-1713,ST-7,84,43,03-02-2026
INV-1827,REF-1236,ST-18,160,26,2025-12-28
INV-1828,MD-1266,ST-16,16757,62,2025-01-22
INV-1829,SKU1358,ST-24,136,73,2025-03-17
INV-1830,MD-1750,ST-2,116,58,20-12-2025
INV-1831,R-1120,ST-17,118,95,08/11/2025
INV-1832,REF-1384,ST-20,92,39,2026-06-05
INV-1833,REF-1639,ST-10,479,64,2025-04-05
INV-1834,REF-1188,ST-5,220,10,2026-10-25
INV-1835,REF-1317,ST-22,16894,61,2025-05-07
INV-1836,MD-1343,ST-15,122,16,2026-12-09
INV-1837,SKU1145,ST-8,362,52,22-02-2026
INV-1838,REF-1766,ST-18,351,73,16-09-2026
INV-1839,MD-1009,ST-1,29,45,09-12-2025
INV-1840,MD-1343,ST-13,340,19,18-05-2025
INV-1841,MD-1397,ST-4,454,80,2026-04-19
INV-1842,REF-1616,ST-20,8031,87,2026-12-20
INV-1843,MD-1774,ST-19,110,76,09-08-2026
INV-1844,R-1415,ST-14,172,31,2026-09-05
INV-1845,R-1129,ST-23,263,46,2025-07-05
INV-1846,REF-1325,ST-11,80,99,2025-03-19
INV-1847,R-1619,ST-2,441,41,02/11/2025
INV-1848,MD-1564,ST-9,12,48,2026-03-04
INV-1849,R-1449,ST-4,8168,98,2026-09-17
INV-1850,MD-1438,ST-11,447,42,18-04-2025
INV-1851,REF-1148,ST-4,371,16,06/17/2025
INV-1852,SKU1007,ST-22,19,47,05/26/2026
INV-1853,SKU1327,ST-24,156,95,2025-08-10
INV-1854,MD-1573,ST-24,241,75,10/24/2025
INV-1855,R-1414,ST-24,165,56,08/01/2026
INV-1856,MD-1750,ST-20,8305,72,2026-06-08
INV-1857,REF-1664,ST-14,442,97,2026-05-16
INV-1858,R-1316,ST-19,59,100,15-04-2026
INV-1859,REF-1714,ST-21,59,86,2026-03-22
INV-1860,R-1627,ST-21,365,68,10/05/2025
INV-1861,R-1754,ST-2,356,47,2025-11-13
INV-1862,MD-1785,ST-17,169,95,11-12-2025
INV-1863,REF-1002,ST-20,8442,30,2026-08-23
INV-1864,SKU1781,ST-5,248,16,2026-12-11
INV-1865,SKU1008,ST-3,164,45,2026-08-16
INV-1866,R-1753,ST-5,227,74,07/16/2025
INV-1867,SKU1330,ST-6,111,29,2026-02-03
INV-1868,REF-1268,ST-14,88,99,2026-11-14
INV-1869,REF-1464,ST-17,392,68,05/19/2025
INV-1870,SKU1440,ST-20,8579,97,2026-01-12
INV-1871,MD-1458,ST-4,199,31,11/17/2025
INV-1872,SKU1655,ST-24,213,39,06-11-2025
INV-1873,MD-1013,ST-24,324,43,06/28/2025
INV-1874,R-1356,ST-3,400,11,2026-06-04
INV-1875,REF-1744,ST-25,294,63,2025-08-15
INV-1876,MD-1313,ST-9,200,90,26-11-2026
INV-1877,R-1333,ST-9,8716,13,20-01-2025
INV-1878,REF-1299,ST-20,369,57,2026-02-17
INV-1879,MD-1020,ST-11,331,37,06-06-2026
INV-1880,REF-1086,ST-4,112,94,04/13/2026
INV-1881,SKU1642,ST-1,211,39,01/15/2026
INV-1882,SKU1213,ST-7,156,48,2025-08-04
INV-1883,MD-1525,ST-5,136,77,02/10/2025
INV-1884,R-1399,ST-16,8853,54,2025-11-14
INV-1885,SKU1504,ST-4,265,100,2025-04-11
INV-1886,REF-1086,ST-14,15,99,04/22/2025
INV-1887,MD-1544,ST-7,295,72,2025-07-14
INV-1888,MD-1149,ST-15,256,55,01/03/2025
INV-1889,MD-1436,ST-6,402,86,2026-06-15
INV-1890,REF-1360,ST-24,381,50,2026-04-07
INV-1891,MD-1343,ST-10,8990,71,2026-01-21
INV-1892,MD-1013,ST-2,36,18,2025-05-19
INV-1893,SKU1165,ST-9,279,90,2026-01-10
INV-1894,SKU1263,ST-17,192,82,2026-05-18
INV-1895,SKU1226,ST-4,199,74,2026-04-03
INV-1896,SKU1760,ST-25,81,49,14-02-2026
INV-1897,MD-1013,ST-21,24,98,2025-10-08
INV-1898,MD-1548,ST-24,9127,54,05/24/2026
INV-1899,R-1023,ST-20,129,90,2025-11-18
INV-1900,REF-1793,ST-17,315,99,10/28/2025
INV-1901,SKU1539,ST-14,67,14,2026-03-13
INV-1902,R-1636,ST-2,358,99,2025-06-25
INV-1903,REF-1384,ST-13,34,92,07-07-2025
INV-1904,SKU1443,ST-18,420,50,2025-03-12
INV-1905,R-1765,ST-24,9264,76,2025-03-26
INV-1906,MD-1590,ST-16,161,45,04/28/2025
INV-1907,MD-1308,ST-5,495,76,03-06-2026
INV-1908,R-1636,ST-14,27,19,16-07-2026
INV-1909,R-1065,ST-4,309,47,2026-08-08
INV-1910,REF-1796,ST-8,40,12,2026-11-08
INV-1911,MD-1476,ST-22,373,93,22-12-2025
INV-1912,REF-1766,ST-18,9401,39,12/21/2025
INV-1913,R-1120,ST-3,479,82,2026-10-18
INV-1914,MD-1049,ST-5,303,65,2025-11-27
INV-1915,R-1227,ST-13,68,95,01-08-2025
INV-1916,R-1098,ST-21,465,25,2026-07-10
INV-1917,MD-1540,ST-10,406,35,2026-05-15
INV-1918,SKU1305,ST-18,266,44,2026-02-25
INV-1919,MD-1308,ST-2,9538,11,12-05-2025
INV-1920,SKU1532,ST-14,327,10,04/06/2026
INV-1921,R-1215,ST-10,69,72,2026-10-15
INV-1922,REF-1546,ST-21,48,47,06/21/2026
INV-1923,REF-1437,ST-11,350,43,2025-01-14
INV-1924,R-1277,ST-1,190,14,12-05-2026
INV-1925,REF-1592,ST-2,350,100,14-10-2026
INV-1926,R-1584,ST-12,9675,42,2026-07-03
INV-1927,REF-1571,ST-24,305,40,02/11/2025
INV-1928,MD-1013,ST-8,145,19,06/12/2026
INV-1929,MD-1159,ST-12,120,79,23-05-2026
INV-1930,R-1521,ST-2,20,31,2025-01-18
INV-1931,MD-1020,ST-13,46,44,11/15/2026
INV-1932,REF-1245,ST-7,105,66,02/07/2026
INV-1933,R-1530,ST-13,9812,70,09/15/2025
INV-1934,SKU1510,ST-13,360,13,15-07-2025
INV-1935,SKU1462,ST-14,34,73,2025-12-27
INV-1936,SKU1756,ST-12,123,33,2026-08-27
INV-1937,REF-1119,ST-1,18,31,12/04/2026
INV-1938,REF-1071,ST-20,206,13,2025-11-04
INV-1939,MD-1160,ST-12,36,90,2026-07-05
INV-1940,MD-1028,ST-16,9949,20,2026-05-23
INV-1941,R-1199,ST-2,363,92,10/23/2025
INV-1942,R-1238,ST-20,54,72,04/22/2025
INV-1943,MD-1224,ST-14,168,72,2025-05-05
INV-1944,SKU1431,ST-17,129,64,08/16/2026
INV-1945,REF-1186,ST-17,170,99,2025-01-03
INV-1946,R-1657,ST-15,465,42,20-12-2025
INV-1947,R-1127,ST-24,10086,16,2025-08-28
INV-1948,MD-1308,ST-10,218,79,20-05-2026
INV-1949,R-1690,ST-12,428,29,10/17/2025
INV-1950,MD-1136,ST-1,227,94,2026-02-07
INV-1951,REF-1307,ST-12,183,88,2025-03-08
INV-1952,R-1120,ST-24,0,98,01/25/2025
INV-1953,SKU1491,ST-8,493,13,11/14/2025
INV-1954,REF-1070,ST-13,10223,22,08/02/2026
INV-1955,MD-1074,ST-25,5,28,2025-02-04
INV-1956,MD-1460,ST-13,332,51,2025-12-25
INV-1957,R-1619,ST-14,70,11,2026-10-21
INV-1958,REF-1746,ST-22,195,22,10/14/2025
INV-1959,SKU1305,ST-25,250,30,2026-08-10
INV-1960,MD-1779,ST-16,393,62,2025-10-16
INV-1961,R-1016,ST-5,10360,74,2026-10-14
INV-1962,REF-1317,ST-8,389,75,04/28/2025
INV-1963,REF-1394,ST-8,413,67,07/18/2026
INV-1964,R-1414,ST-21,358,35,03-03-2025
INV-1965,R-1255,ST-16,187,56,12-04-2025
INV-1966,REF-1380,ST-1,443,47,2025-08-08
INV-1967,MD-1363,ST-14,21,53,19-09-2026
INV-1968,SKU1422,ST-8,10497,58,2025-08-05
INV-1969,R-1238,ST-20,168,66,12/19/2025
INV-1970,SKU1628,ST-18,338,44,03/13/2026
INV-1971,R-1494,ST-9,17,96,2026-11-23
INV-1972,R-1738,ST-12,392,68,2026-11-16
INV-1973,R-1522,ST-6,468,85,11-02-2026
INV-1974,REF-1714,ST-3,311,85,08/23/2026
INV-1975,R-1322,ST-11,10634,77,2026-06-02
INV-1976,REF-1378,ST-9,109,54,02/16/2025
INV-1977,MD-1501,ST-5,64,67,2025-02-16
INV-1978,MD-1650,ST-19,336,12,2026-04-01
INV-1979,R-1622,ST-3,390,16,2025-01-16
INV-1980,MD-1363,ST-1,91,64,08/01/2026
INV-1981,MD-1041,ST-3,259,72,11/17/2025
INV-1982,MD-1373,ST-8,10771,12,03/15/2026
INV-1983,SKU1552,ST-21,309,30,08/15/2026
INV-1984,REF-1253,ST-2,144,25,2026-04-15
INV-1985,SKU1503,ST-22,314,12,21-05-2026
INV-1986,MD-1576,ST-2,122,18,28-07-2025
INV-1987,R-1790,ST-8,162,29,2025-06-20
INV-1988,REF-1746,ST-16,8,83,06-02-2025
INV-1989,SKU1212,ST-25,10908,71,04/26/2025
INV-1990,SKU1433,ST-12,59,76,12-04-2025
INV-1991,REF-1054,ST-7,21,43,14-05-2025
INV-1992,REF-1719,ST-21,408,96,17-08-2025
INV-1993,SKU1060,ST-17,323,10,2026-04-23
INV-1994,MD-1027,ST-21,415,64,2025-05-09
INV-1995,SKU1247,ST-19,205,51,28-11-2026
INV-1996,SKU1263,ST-18,11045,11,2026-02-09
INV-1997,REF-1635,ST-6,307,17,2026-05-23
INV-1998,R-1566,ST-6,397,20,20-05-2026
INV-1999,R-1098,ST-13,175,69,2025-03-06
INV-2000,REF-1221,ST-3,361,41,2026-01-14
INV-2001,R-1010,ST-9,248,55,15-05-2025
INV-2002,MD-1650,ST-4,146,50,03-09-2026
INV-2003,R-1625,ST-12,11182,76,12/27/2026
INV-2004,SKU1151,ST-23,32,82,07/15/2026
INV-2005,MD-1192,ST-2,208,72,02/17/2026
INV-2006,REF-1644,ST-20,202,46,2025-09-16
INV-2007,R-1132,ST-11,14,17,07/10/2025
INV-2008,REF-1307,ST-11,168,20,05/04/2026
INV-2009,R-1720,ST-10,116,97,03/06/2026
INV-2010,SKU1654,ST-10,11319,11,09/22/2026
INV-2011,R-1502,ST-22,42,12,2026-11-05
INV-2012,REF-1434,ST-24,432,53,2026-12-26
INV-2013,MD-1784,ST-9,345,42,2025-04-28
INV-2014,REF-1623,ST-5,138,61,2026-06-12
INV-2015,REF-1116,ST-13,83,49,2026-02-13
INV-2016,REF-1054,ST-9,353,99,07/08/2025
INV-2017,R-1475,ST-12,11456,28,06/24/2026
INV-2018,REF-1178,ST-12,496,16,2026-03-10
INV-2019,R-1620,ST-22,195,28,2025-11-26
INV-2020,R-1254,ST-7,198,38,22-11-2025
INV-2021,MD-1038,ST-1,500,14,12/02/2026
INV-2022,SKU1303,ST-8,302,25,2025-04-19
INV-2023,REF-1055,ST-15,296,61,13-08-2026
INV-2024,MD-1224,ST-21,11593,65,2026-03-21
INV-2025,R-1769,ST-17,471,33,24-07-2026
INV-2026,SKU1331,ST-23,387,80,2025-02-04
INV-2027,REF-1660,ST-20,373,12,07/07/2025
INV-2028,R-1183,ST-3,79,84,06-07-2026
INV-2029,MD-1569,ST-23,233,42,2026-04-28
INV-2030,MD-1053,ST-2,332,60,04/06/2026
INV-2031,MD-1014,ST-2,11730,30,2026-10-12
INV-2032,MD-1543,ST-7,247,43,20-10-2025
INV-2033,R-1555,ST-2,457,24,09/03/2025
INV-2034,R-1738,ST-5,141,13,2026-08-07
INV-2035,MD-1189,ST-24,78,86,05/26/2025
INV-2036,R-1690,ST-7,499,85,02/17/2026
INV-2037,R-1674,ST-24,249,100,2025-01-26
INV-2038,REF-1086,ST-9,11867,93,05-05-2026
