review_id,product_id,customer_id,rating,comment,review_date
RV-1420,SKU1376,CUST-4170,4,一般,01/12/2025
RV-1421,REF-1576,CUST-3057,★4,差评,03/15/2026
RV-1422,REF-1226,CUST-4273,3,差评,19-01-2024
RV-1423,REF-1266,CUST-1017,5,一般,04-12-2024
RV-1424,SKU1764,CUST-932,2,物流慢,2026-07-11
RV-1425,SKU1321,CUST-4765,5,物流慢,12/17/2024
RV-1426,MD-1150,CUST-2158,★4,很好,04/01/2024
RV-1427,SKU1571,CUST-3814,1,,15-01-2026
RV-1428,REF-1037,CUST-1220,1,,2024-10-03
RV-1429,MD-1375,CUST-1913,1,差评,2025-07-02
RV-1430,MD-1230,CUST-3864,5,,2025-07-19
RV-1431,R-1315,CUST-3438,4,性价比高,2024-12-04
RV-1432,SKU1321,CUST-4180,5,差评,12/12/2026
RV-1433,SKU1371,CUST-2723,2,一般,2024-08-09
RV-1434,R-1047,CUST-3010,4,,2024-04-06
RV-1435,R-1543,CUST-2143,1,物流慢,2025-03-21
RV-1436,MD-1636,CUST-4372,★4,,01/20/2025
RV-1437,SKU1321,CUST-347,1,,2025-12-26
RV-1438,MD-1030,CUST-1819,2,,04/17/2025
RV-1439,R-1110,CUST-4686,★4,,19-12-2025
RV-1440,SKU1384,CUST-2895,4,,07-09-2025
RV-1441,MD-1757,CUST-1844,★5,,2024-04-01
RV-1442,REF-1319,CUST-2017,★5,,05/07/2024
RV-1443,SKU1370,CUST-4910,1,,2026-06-16
RV-1444,MD-1464,CUST-1778,3,,27-09-2024
RV-1445,R-1495,CUST-638,★4,,09-07-2025
RV-1446,MD-1304,CUST-2243,1,差评,2024-03-01
RV-1447,MD-1017,CUST-2570,2,差评,2025-04-21
RV-1448,MD-1579,CUST-3909,★4,很好,03/05/2024
RV-1449,SKU1470,CUST-249,2,性价比高,02/17/2025
RV-1450,REF-1478,CUST-3557,3,,2026-06-20
RV-1451,REF-1665,CUST-363,★4,差评,13-12-2026
RV-1452,MD-1702,CUST-3328,1,,2025-12-27
RV-1453,REF-1322,CUST-3862,4,,22-10-2026
RV-1454,REF-1560,CUST-138,1,差评,07/03/2025
RV-1455,MD-1509,CUST-1620,3,,2024-02-07
RV-1456,REF-1067,CUST-1821,2,很好,08/09/2025
RV-1457,R-1317,CUST-1248,2,差评,2026-10-09
RV-1458,R-1188,CUST-268,★4,,06/14/2024
RV-1459,REF-1300,CUST-4708,4,物流慢,2024-05-17
RV-1460,REF-1429,CUST-2281,4,物流慢,2024-05-25
RV-1461,SKU1085,CUST-3241,3,物流慢,2025-08-03
RV-1462,SKU1346,CUST-1590,★4,很好,08/21/2026
RV-1463,SKU1671,CUST-2765,★5,,13-06-2025
RV-1464,R-1460,CUST-1812,1,差评,2024-03-21
RV-1465,MD-1125,CUST-1884,★5,,11-03-2025
RV-1466,R-1289,CUST-404,1,,04/20/2025
RV-1467,REF-1352,CUST-1881,4,差评,2024-02-21
RV-1468,R-1690,CUST-4988,3,,2025-05-02
RV-1469,SKU1525,CUST-1074,5,,01/05/2025
RV-1470,REF-1401,CUST-4955,★5,,14-09-2024
RV-1471,SKU1668,CUST-228,3,一般,06-05-2026
RV-1472,SKU1453,CUST-2794,1,,2026-12-11
RV-1473,R-1077,CUST-2879,4,差评,09/24/2025
RV-1474,REF-1780,CUST-1413,★4,性价比高,23-11-2026
RV-1475,MD-1125,CUST-2720,★5,,2025-12-27
RV-1476,R-1444,CUST-783,★5,差评,2026-06-21
RV-1477,SKU1343,CUST-4319,4,差评,2024-06-15
RV-1478,MD-1409,CUST-4190,5,,2026-12-13
RV-1479,SKU1059,CUST-2029,5,,11/07/2024
RV-1480,SKU1675,CUST-763,★5,很好,08/06/2024
RV-1481,MD-1174,CUST-4639,3,,2024-10-20
RV-1482,SKU1662,CUST-1510,4,性价比高,02/06/2025
RV-1483,SKU1178,CUST-3695,4,,2026-04-23
RV-1484,MD-1133,CUST-2936,3,一般,09/10/2026
RV-1485,SKU1128,CUST-585,2,,2024-12-15
RV-1486,SKU1455,CUST-4815,5,,03/09/2026
RV-1487,REF-1394,CUST-2765,1,一般,2025-01-24
RV-1488,MD-1358,CUST-4093,3,,2026-01-15
RV-1489,MD-1493,CUST-4897,1,,08-06-2026
RV-1490,MD-1505,CUST-1187,5,性价比高,2025-09-09
RV-1491,R-1090,CUST-3856,★5,物流慢,2025-03-05
RV-1492,MD-1792,CUST-3133,★4,,11/07/2025
RV-1493,REF-1788,CUST-3232,3,,2026-01-05
RV-1494,REF-1591,CUST-4869,2,物流慢,2026-03-10
RV-1495,SKU1593,CUST-395,★5,,03/17/2024
RV-1496,R-1110,CUST-577,2,,2024-07-06
RV-1497,SKU1280,CUST-1832,3,,15-04-2024
RV-1498,SKU1134,CUST-4839,★5,性价比高,05-12-2025
RV-1499,MD-1583,CUST-1022,2,,03-03-2024
RV-1500,MD-1466,CUST-493,★5,,12-05-2024
RV-1501,REF-1414,CUST-1182,1,,2025-09-08
RV-1502,R-1296,CUST-701,5,物流慢,2025-11-22
RV-1503,R-1278,CUST-2242,5,差评,2026-06-02
RV-1504,SKU1069,CUST-3583,1,,09-01-2025
RV-1505,MD-1168,CUST-328,1,,01/19/2024
RV-1506,R-1187,CUST-4302,4,差评,2025-05-14
RV-1507,R-1001,CUST-2612,4,物流慢,02/01/2024
RV-1508,R-1389,CUST-645,3,,2025-07-12
RV-1509,MD-1049,CUST-870,3,物流慢,2024-07-17
RV-1510,MD-1548,CUST-4811,3,很好,07-09-2024
RV-1511,REF-1135,CUST-2911,1,一般,2026-05-20
RV-1512,SKU1085,CUST-4107,4,,2025-11-06
RV-1513,R-1415,CUST-3160,3,物流慢,2025-03-03
RV-1514,SKU1376,CUST-244,1,很好,03-01-2025
RV-1515,R-1645,CUST-1035,4,性价比高,2025-04-24
RV-1516,R-1320,CUST-1809,2,,16-05-2026
RV-1517,R-1606,CUST-433,3,,2026-04-13
RV-1518,SKU1277,CUST-2359,★4,,2025-08-09
RV-1519,R-1109,CUST-2640,5,,10/27/2025
RV-1520,R-1034,CUST-1157,1,,2024-07-14
RV-1521,SKU1740,CUST-1447,5,,2026-01-06
RV-1522,MD-1597,CUST-496,1,,15-11-2025
RV-1523,SKU1329,CUST-3730,4,很好,04/10/2025
RV-1524,SKU1580,CUST-1418,3,物流慢,13-04-2025
RV-1525,REF-1279,CUST-4368,★4,性价比高,2024-03-13
RV-1526,R-1014,CUST-2211,1,物流慢,2025-09-02
RV-1527,REF-1560,CUST-3629,5,一般,13-09-2025
RV-1528,R-1252,CUST-2203,4,,26-11-2025
RV-1529,SKU1029,CUST-3161,★5,,05-06-2024
RV-1530,SKU1474,CUST-3684,★4,,2026-04-27
RV-1531,SKU1201,CUST-3368,3,差评,2024-07-07
RV-1532,MD-1204,CUST-4524,2,,06/21/2024
RV-1533,R-1441,CUST-1387,3,差评,2024-10-22
RV-1534,SKU1718,CUST-53,★5,一般,2024-09-20
RV-1535,SKU1723,CUST-2632,4,,02-10-2026
RV-1536,SKU1472,CUST-678,★5,性价比高,2024-11-01
RV-1537,SKU1508,CUST-482,1,性价比高,2025-05-15
RV-1538,R-1443,CUST-599,2,,2024-10-01
RV-1539,REF-1734,CUST-1929,4,,2026-06-06
RV-1540,SKU1718,CUST-2022,5,很好,12-01-2024
RV-1541,SKU1547,CUST-538,★4,,13-03-2026
RV-1542,MD-1479,CUST-2319,4,,2026-04-13
RV-1543,R-1430,CUST-3913,★4,,2025-12-07
RV-1544,SKU1381,CUST-277,2,,2024-05-02
RV-1545,REF-1781,CUST-1634,2,性价比高,2026-03-18
RV-1546,MD-1471,CUST-3136,★5,一般,01/03/2024
RV-1547,REF-1559,CUST-1672,4,性价比高,2024-01-04
RV-1548,SKU1742,CUST-765,★4,,2025-05-19
RV-1549,REF-1359,CUST-1595,5,差评,2026-08-23
RV-1550,MD-1643,CUST-1177,★4,很好,24-10-2024
RV-1551,REF-1382,CUST-180,4,性价比高,2024-06-18
RV-1552,R-1418,CUST-4935,4,物流慢,16-04-2025
RV-1553,SKU1742,CUST-234,5,物流慢,2026-03-28
RV-1554,MD-1539,CUST-4210,1,,2026-04-09
RV-1555,R-1731,CUST-2871,★5,差评,03/10/2024
RV-1556,REF-1519,CUST-2134,2,性价比高,08/04/2026
RV-1557,MD-1133,CUST-1831,1,,2025-11-16
RV-1558,R-1721,CUST-4140,1,很好,06/07/2024
RV-1559,SKU1673,CUST-4734,1,,2026-02-28
RV-1560,R-1290,CUST-3116,3,很好,2025-09-24
RV-1561,SKU1445,CUST-683,5,一般,04/08/2025
RV-1562,R-1223,CUST-3193,2,,2025-10-05
RV-1563,REF-1608,CUST-4758,1,性价比高,03/12/2025
RV-1564,SKU1069,CUST-2496,4,,20-01-2025
RV-1565,SKU1177,CUST-5000,1,差评,2024-10-22
RV-1566,SKU1704,CUST-1807,5,性价比高,10/02/2024
RV-1567,REF-1269,CUST-4705,2,一般,2024-03-12
RV-1568,SKU1314,CUST-4140,★5,,25-04-2025
RV-1569,SKU1265,CUST-2584,5,很好,09/25/2025
RV-1570,R-1521,CUST-1350,2,,2026-11-28
RV-1571,REF-1439,CUST-2165,★5,,2026-05-28
RV-1572,R-1295,CUST-4444,★4,性价比高,09/28/2026
RV-1573,MD-1411,CUST-463,4,性价比高,21-11-2024
RV-1574,SKU1693,CUST-2568,1,一般,2025-03-06
RV-1575,REF-1074,CUST-2365,★4,,2024-12-10
RV-1576,SKU1713,CUST-711,4,性价比高,05/11/2025
RV-1577,SKU1456,CUST-112,★4,一般,05/01/2026
RV-1578,MD-1080,CUST-3831,1,,2024-11-02
RV-1579,REF-1045,CUST-4821,1,,16-08-2024
RV-1580,R-1078,CUST-59,2,性价比高,2025-04-27
RV-1581,SKU1649,CUST-1196,3,,2025-10-04
RV-1582,REF-1171,CUST-4121,1,,2025-12-02
RV-1583,REF-1213,CUST-4060,2,,07/22/2026
RV-1584,R-1725,CUST-1680,1,差评,2026-03-07
RV-1585,REF-1546,CUST-4727,4,,24-10-2026
RV-1586,R-1441,CUST-259,3,物流慢,2026-01-28
RV-1587,R-1602,CUST-4652,1,性价比高,2025-10-25
RV-1588,R-1288,CUST-1295,5,,07/22/2024
RV-1589,MD-1616,CUST-2600,★4,性价比高,2026-04-23
RV-1590,REF-1734,CUST-4477,3,,07/27/2026
RV-1591,SKU1513,CUST-4445,4,,07/01/2026
RV-1592,R-1488,CUST-749,4,,07/12/2026
RV-1593,REF-1026,CUST-2423,4,性价比高,2026-02-04
RV-1594,R-1488,CUST-1121,4,,05/15/2026
RV-1595,SKU1426,CUST-4252,★4,差评,2024-02-15
RV-1596,SKU1055,CUST-2438,4,性价比高,2026-11-03
RV-1597,R-1494,CUST-4672,3,物流慢,28-03-2025
RV-1598,R-1259,CUST-4351,★4,,2024-02-12
RV-1599,MD-1479,CUST-585,2,很好,07/22/2026
RV-1600,REF-1261,CUST-4613,★5,很好,06-09-2026
RV-1601,R-1499,CUST-1095,2,差评,09/19/2026
RV-1602,REF-1546,CUST-4035,★4,物流慢,07-01-2025
RV-1603,R-1082,CUST-3784,2,物流慢,06/17/2026
RV-1604,SKU1153,CUST-3541,★4,,04-08-2024
RV-1605,REF-1734,CUST-3730,★4,,2025-04-24
RV-1606,REF-1287,CUST-3655,1,性价比高,2026-06-13
RV-1607,REF-1364,CUST-2434,4,,02/22/2025
RV-1608,R-1328,CUST-2161,★4,,12-09-2024
RV-1609,MD-1686,CUST-2141,5,,2026-12-21
RV-1610,MD-1250,CUST-3554,★4,,2024-02-25
RV-1611,MD-1729,CUST-226,3,性价比高,08/18/2025
RV-1612,MD-1122,CUST-279,3,很好,06-08-2026
RV-1613,MD-1487,CUST-2169,★4,性价比高,10-11-2026
RV-1614,MD-1509,CUST-1818,2,,2025-02-26
RV-1615,R-1443,CUST-4357,1,很好,02-09-2024
RV-1616,R-1289,CUST-581,5,物流慢,2024-05-04
RV-1617,R-1748,CUST-1192,1,,10/21/2024
RV-1618,MD-1208,CUST-4827,1,,2024-01-19
RV-1619,MD-1167,CUST-1507,3,,2026-07-05
RV-1620,REF-1378,CUST-1684,3,很好,01/02/2024
RV-1621,SKU1343,CUST-497,★4,,05/25/2024
RV-1622,SKU1722,CUST-4462,3,很好,2026-05-16
RV-1623,R-1584,CUST-176,★5,物流慢,2025-02-16
RV-1624,REF-1608,CUST-582,★4,,01/26/2026
RV-1625,MD-1754,CUST-979,4,很好,05/09/2026
RV-1626,REF-1777,CUST-4650,4,物流慢,2024-07-14
RV-1627,REF-1264,CUST-4737,3,物流慢,12/18/2024
RV-1628,SKU1280,CUST-4703,★4,一般,12/04/2026
RV-1629,SKU1395,CUST-2853,1,,02/09/2025
RV-1630,REF-1412,CUST-4029,2,,2025-02-03
RV-1631,REF-1694,CUST-1180,★4,差评,2024-05-08
RV-1632,REF-1214,CUST-1966,★4,,2024-01-19
RV-1633,REF-1611,CUST-4836,★4,差评,01/15/2024
RV-1634,MD-1200,CUST-1959,2,性价比高,2026-11-09
RV-1635,MD-1399,CUST-948,3,性价比高,2025-09-26
RV-1636,SKU1308,CUST-3067,★5,,2026-09-20
RV-1637,SKU1486,CUST-561,5,,2025-10-17
RV-1638,R-1749,CUST-1947,★5,,25-07-2026
RV-1639,R-1666,CUST-492,3,很好,24-11-2025
RV-1640,R-1119,CUST-309,3,,14-12-2025
RV-1641,MD-1097,CUST-3187,★4,一般,03-10-2026
RV-1642,R-1752,CUST-2085,★5,物流慢,2026-10-16
RV-1643,R-1577,CUST-4822,3,性价比高,08/13/2025
RV-1644,R-1315,CUST-499,★5,很好,2025-07-17
RV-1645,R-1157,CUST-253,4,很好,23-02-2026
RV-1646,REF-1655,CUST-4107,★4,很好,08/23/2025
RV-1647,SKU1183,CUST-3751,1,一般,22-03-2025
RV-1648,R-1188,CUST-1000,★4,一般,21-04-2026
RV-1649,REF-1788,CUST-291,★4,很好,09/02/2024
RV-1650,R-1468,CUST-2658,3,,2025-01-06
RV-1651,SKU1668,CUST-1600,1,物流慢,21-06-2026
RV-1652,R-1112,CUST-4208,3,一般,08/14/2026
RV-1653,SKU1424,CUST-1338,3,一般,2026-02-11
RV-1654,REF-1045,CUST-49,3,性价比高,2025-04-17
RV-1655,SKU1072,CUST-3858,4,,12/10/2024
RV-1656,MD-1197,CUST-299,1,,2024-06-23
RV-1657,R-1631,CUST-1021,4,,2025-11-22
RV-1658,REF-1313,CUST-1147,★5,一般,2025-06-06
RV-1659,MD-1181,CUST-4049,★4,差评,03/22/2025
RV-1660,SKU1020,CUST-4937,★4,性价比高,2024-01-11
RV-1661,MD-1639,CUST-685,3,很好,10-12-2024
RV-1662,REF-1799,CUST-747,1,,11/09/2024
RV-1663,SKU1218,CUST-3158,4,很好,2025-12-23
RV-1664,SKU1767,CUST-2087,★5,物流慢,12/25/2026
RV-1665,MD-1421,CUST-2336,★5,,05/08/2025
RV-1666,MD-1205,CUST-1754,★4,一般,11-09-2026
RV-1667,REF-1747,CUST-4345,2,差评,01/04/2025
RV-1668,MD-1098,CUST-4678,★5,,2026-10-18
RV-1669,R-1328,CUST-1182,4,,2024-08-17
RV-1670,MD-1409,CUST-3991,4,差评,24-10-2025
RV-1671,MD-1581,CUST-3087,★4,,2025-12-06
RV-1672,SKU1525,CUST-4285,2,物流慢,01/16/2024
RV-1673,R-1512,CUST-4144,4,一般,2025-01-21
RV-1674,R-1315,CUST-1838,1,一般,2025-12-25
RV-1675,REF-1075,CUST-1130,4,差评,2024-05-10
RV-1676,REF-1530,CUST-704,1,差评,03/21/2024
RV-1677,SKU1368,CUST-1163,3,一般,2024-05-21
RV-1678,MD-1583,CUST-4619,4,,17-02-2024
RV-1679,SKU1723,CUST-3923,1,,09/08/2026
RV-1680,REF-1511,CUST-3867,5,,2026-08-25
RV-1681,SKU1426,CUST-647,2,,2026-12-14
RV-1682,REF-1605,CUST-3540,4,,2026-03-22
RV-1683,MD-1125,CUST-4589,2,物流慢,2024-04-02
RV-1684,REF-1042,CUST-3256,3,,09-07-2025
RV-1685,R-1448,CUST-329,5,物流慢,2025-10-13
RV-1686,REF-1608,CUST-201,2,,08/07/2024
RV-1687,R-1159,CUST-287,1,,08/22/2024
RV-1688,SKU1673,CUST-768,★5,,05/22/2025
RV-1689,REF-1650,CUST-119,3,,2024-02-25
RV-1690,R-1666,CUST-2206,★4,性价比高,2026-03-03
RV-1691,MD-1411,CUST-697,5,,2026-05-02
RV-1692,R-1355,CUST-800,2,,2024-03-12
RV-1693,SKU1059,CUST-251,1,,2024-11-17
RV-1694,REF-1359,CUST-3516,3,,2024-01-26
RV-1695,R-1259,CUST-4523,4,,2026-07-11
RV-1696,SKU1599,CUST-4206,★5,,08/15/2025
RV-1697,REF-1008,CUST-4646,2,,2025-08-22
RV-1698,R-1389,CUST-1114,2,很好,2026-11-04
RV-1699,REF-1073,CUST-2813,★4,,06-12-2026
RV-1700,R-1146,CUST-352,5,物流慢,2025-01-28
RV-1701,MD-1616,CUST-4273,★5,,2025-11-12
RV-1702,MD-1270,CUST-1747,★4,,24-02-2024
RV-1703,SKU1735,CUST-2348,★5,,2024-08-19
RV-1704,REF-1213,CUST-4629,1,差评,2024-11-12
RV-1705,R-1320,CUST-4432,★5,,2025-08-19
RV-1706,R-1438,CUST-4805,★4,很好,12/17/2026
RV-1707,R-1110,CUST-1226,★5,差评,08/03/2024
RV-1708,R-1760,CUST-2455,4,性价比高,06/04/2026
RV-1709,REF-1263,CUST-463,5,,2024-11-01
RV-1710,MD-1041,CUST-288,5,,2024-08-03
RV-1711,MD-1212,CUST-3857,1,,2026-07-04
RV-1712,REF-1684,CUST-3194,1,,09/06/2026
RV-1713,SKU1424,CUST-3305,★5,,2024-12-17
RV-1714,SKU1687,CUST-3222,1,,2024-10-23
RV-1715,SKU1472,CUST-1294,★5,,2026-05-03
RV-1716,SKU1395,CUST-3272,5,,15-04-2025
RV-1717,MD-1369,CUST-4045,4,很好,2026-07-22
RV-1718,REF-1116,CUST-2143,3,差评,19-02-2026
RV-1719,REF-1483,CUST-3065,1,一般,08/14/2025
RV-1720,R-1562,CUST-3321,★4,物流慢,2026-04-12
RV-1721,REF-1074,CUST-4923,★4,,2024-07-01
RV-1722,MD-1502,CUST-2416,★4,差评,2025-12-16
RV-1723,SKU1416,CUST-16,1,差评,2025-12-04
RV-1724,MD-1230,CUST-3402,5,,2026-12-25
RV-1725,R-1078,CUST-3107,3,差评,03/23/2025
RV-1726,SKU1490,CUST-4547,5,,07/18/2025
RV-1727,MD-1023,CUST-2708,★4,性价比高,2024-12-03
RV-1728,REF-1111,CUST-4950,★4,,03/05/2024
RV-1729,REF-1400,CUST-2620,★5,很好,2024-07-17
RV-1730,MD-1351,CUST-932,1,,02-05-2026
RV-1731,REF-1795,CUST-1137,4,,2026-10-24
RV-1732,MD-1230,CUST-1183,2,,07-03-2026
RV-1733,MD-1282,CUST-75,5,,05-02-2026
RV-1734,SKU1321,CUST-160,★5,,09/28/2026
RV-1735,REF-1311,CUST-3643,3,,2026-01-27
RV-1736,SKU1070,CUST-2785,3,,09/15/2026
RV-1737,SKU1621,CUST-56,★4,,2024-07-18
RV-1738,MD-1517,CUST-3168,3,,2026-05-26
RV-1739,SKU1010,CUST-655,★5,,10/17/2025
RV-1740,R-1595,CUST-2789,4,物流慢,12/19/2025
RV-1741,R-1334,CUST-1925,1,差评,09/19/2026
RV-1742,SKU1357,CUST-4874,2,一般,06-09-2026
RV-1743,REF-1491,CUST-4686,1,,08-02-2025
RV-1744,SKU1778,CUST-4163,4,差评,12/12/2024
RV-1745,REF-1009,CUST-4985,2,差评,05-04-2024
RV-1746,MD-1122,CUST-688,1,,05/10/2024
RV-1747,SKU1192,CUST-317,3,物流慢,2024-08-26
RV-1748,MD-1505,CUST-554,★4,,15-03-2024
RV-1749,MD-1492,CUST-3977,2,,06/16/2025
RV-1750,R-1348,CUST-3891,★5,,2026-07-12
RV-1751,R-1035,CUST-1081,2,,02/27/2026
RV-1752,R-1523,CUST-2791,4,,19-09-2024
RV-1753,SKU1046,CUST-3884,★4,,2025-06-16
RV-1754,SKU1547,CUST-2933,2,,2026-06-19
RV-1755,MD-1305,CUST-4086,1,物流慢,05/13/2025
RV-1756,R-1468,CUST-4627,5,物流慢,05/22/2025
RV-1757,SKU1490,CUST-4223,4,差评,10/24/2026
RV-1758,REF-1629,CUST-3191,★4,差评,28-12-2024
RV-1759,MD-1347,CUST-815,1,,2025-10-19
RV-1760,SKU1277,CUST-1432,★4,,26-01-2026
RV-1761,R-1019,CUST-1888,4,,05/14/2025
RV-1762,R-1175,CUST-1152,3,物流慢,11/11/2026
RV-1763,REF-1285,CUST-2238,★5,,26-04-2025
RV-1764,REF-1322,CUST-880,1,一般,06/14/2024
RV-1765,REF-1111,CUST-1177,1,很好,03/03/2026
RV-1766,SKU1100,CUST-72,4,一般,2026-05-16
RV-1767,MD-1449,CUST-1150,1,,02-10-2026
RV-1768,R-1288,CUST-825,★5,物流慢,2024-04-26
RV-1769,R-1600,CUST-2559,2,,05/12/2024
RV-1770,SKU1676,CUST-4999,★5,,10/07/2025
RV-1771,R-1573,CUST-3680,1,很好,23-09-2026
RV-1772,REF-1279,CUST-691,1,,03/14/2026
RV-1773,REF-1536,CUST-1836,★4,性价比高,2026-09-27
RV-1774,SKU1603,CUST-2796,2,很好,11/13/2024
RV-1775,REF-1626,CUST-4122,1,,2025-02-10
RV-1776,SKU1691,CUST-460,2,性价比高,2024-09-20
RV-1777,SKU1601,CUST-1273,3,,2026-02-22
RV-1778,REF-1550,CUST-3036,★5,一般,2025-08-09
RV-1779,REF-1190,CUST-4579,3,物流慢,2025-08-28
RV-1780,SKU1740,CUST-2366,★5,物流慢,2026-11-28
RV-1781,R-1533,CUST-3480,5,差评,06/20/2024
RV-1782,SKU1254,CUST-775,1,一般,2026-10-23
RV-1783,R-1475,CUST-4933,1,,2024-06-03
RV-1784,R-1736,CUST-4899,4,性价比高,2024-07-23
RV-1785,MD-1122,CUST-4952,★5,,03/06/2024
RV-1786,REF-1283,CUST-1723,3,,2025-12-19
RV-1787,REF-1450,CUST-4005,★5,,2026-02-18
RV-1788,R-1422,CUST-3494,4,,09/28/2026
RV-1789,REF-1790,CUST-3227,5,差评,18-02-2025
RV-1790,REF-1457,CUST-3551,2,,2024-01-02
RV-1791,REF-1709,CUST-3043,2,,07/03/2026
RV-1792,REF-1287,CUST-4636,★4,,2025-04-12
RV-1793,REF-1797,CUST-2207,2,性价比高,11/20/2025
RV-1794,R-1438,CUST-1058,3,差评,2024-06-01
RV-1795,SKU1085,CUST-736,2,,2024-02-26
RV-1796,SKU1610,CUST-2523,5,,01/02/2026
RV-1797,REF-1037,CUST-3571,2,,2025-12-17
RV-1798,REF-1401,CUST-4791,3,很好,09/17/2026
RV-1799,MD-1449,CUST-2931,5,性价比高,21-10-2026
RV-1800,REF-1745,CUST-2309,4,物流慢,2026-06-23
RV-1801,MD-1270,CUST-44,2,性价比高,2024-09-20
RV-1802,REF-1263,CUST-3919,★4,很好,02/09/2025
RV-1803,R-1418,CUST-3221,4,,2026-07-14
RV-1804,SKU1020,CUST-1635,3,,26-08-2025
RV-1805,REF-1268,CUST-3369,5,,11/02/2026
RV-1806,REF-1364,CUST-408,4,,02/20/2024
RV-1807,R-1415,CUST-727,★5,,06/07/2024
RV-1808,MD-1549,CUST-417,★4,,23-06-2024
RV-1809,R-1389,CUST-3708,★4,,2024-12-08
RV-1810,SKU1384,CUST-655,★4,,2026-08-13
RV-1811,REF-1068,CUST-1009,1,差评,2024-03-05
RV-1812,REF-1057,CUST-334,5,一般,2026-06-10
RV-1813,MD-1447,CUST-3363,★4,物流慢,2024-07-10
RV-1814,R-1533,CUST-3628,2,很好,2025-08-09
RV-1815,SKU1768,CUST-761,1,物流慢,2026-11-19
RV-1816,SKU1059,CUST-2514,5,,2026-11-23
RV-1817,REF-1307,CUST-4006,5,很好,2025-07-14
RV-1818,R-1274,CUST-426,★4,差评,2025-10-17
RV-1819,REF-1137,CUST-2942,★4,物流慢,14-06-2024
RV-1820,R-1440,CUST-4438,4,,2025-09-08
RV-1821,R-1050,CUST-3713,★5,,02/05/2024
RV-1822,MD-1539,CUST-4504,5,,19-08-2024
RV-1823,R-1481,CUST-1377,1,差评,2026-10-10
RV-1824,MD-1726,CUST-3093,★5,,02/14/2025
RV-1825,MD-1616,CUST-280,3,物流慢,2025-04-25
RV-1826,REF-1269,CUST-4381,★4,,2025-03-10
RV-1827,MD-1258,CUST-1502,4,,2025-05-21
RV-1828,R-1259,CUST-1810,3,性价比高,2025-07-01
RV-1829,MD-1638,CUST-1859,★4,,2024-11-07
RV-1830,MD-1496,CUST-1958,★5,差评,2025-01-25
RV-1831,REF-1688,CUST-629,3,,28-07-2026
RV-1832,R-1444,CUST-4680,★5,,2025-02-23
RV-1833,SKU1088,CUST-2702,3,,2025-05-14
RV-1834,MD-1149,CUST-4589,2,,08/12/2025
RV-1835,REF-1714,CUST-3472,4,,03-03-2026
RV-1836,SKU1621,CUST-1425,1,很好,19-01-2026
RV-1837,SKU1768,CUST-4777,1,性价比高,2025-12-06
RV-1838,REF-1672,CUST-739,★4,性价比高,2024-03-10
RV-1839,REF-1021,CUST-2612,★4,,19-12-2026
RV-1840,SKU1177,CUST-3098,3,差评,04/02/2024
RV-1841,R-1645,CUST-542,3,很好,17-03-2025
RV-1842,REF-1126,CUST-2293,★4,,2025-08-17
RV-1843,R-1124,CUST-4951,5,,2026-03-13
RV-1844,R-1047,CUST-3825,4,,2024-09-27
RV-1845,SKU1381,CUST-4277,4,,10/08/2025
RV-1846,REF-1053,CUST-843,1,,2026-06-26
RV-1847,R-1016,CUST-1961,5,差评,2026-11-17
RV-1848,R-1015,CUST-4017,5,,06/24/2025
RV-1849,SKU1426,CUST-4268,1,性价比高,01-02-2024
RV-1850,MD-1782,CUST-749,2,差评,07/14/2025
RV-1851,R-1228,CUST-2981,2,,2026-03-02
RV-1852,SKU1395,CUST-3753,★5,物流慢,2026-04-25
RV-1853,MD-1212,CUST-1961,2,,2026-06-08
RV-1854,R-1422,CUST-3941,2,,06/02/2024
RV-1855,MD-1467,CUST-2074,5,性价比高,03/15/2025
RV-1856,MD-1489,CUST-4943,4,,2024-12-10
RV-1857,MD-1625,CUST-1734,★5,,23-07-2026
RV-1858,MD-1761,CUST-4350,1,差评,10-03-2025
RV-1859,R-1568,CUST-496,★4,性价比高,04-12-2025
RV-1860,MD-1753,CUST-642,★5,,2024-09-17
RV-1861,MD-1504,CUST-1353,1,,2025-01-26
RV-1862,MD-1049,CUST-674,★5,,17-11-2025
RV-1863,REF-1799,CUST-3185,1,,27-03-2024
RV-1864,SKU1134,CUST-3449,5,很好,09/19/2026
RV-1865,R-1563,CUST-4814,2,很好,2025-11-25
RV-1866,R-1259,CUST-368,3,性价比高,2025-05-20
RV-1867,R-1475,CUST-2068,2,,10-08-2025
RV-1868,MD-1339,CUST-4410,★4,很好,2024-07-25
RV-1869,MD-1358,CUST-1176,★4,,2024-10-01
RV-1870,SKU1470,CUST-752,★5,,2026-02-23
RV-1871,MD-1049,CUST-4159,2,物流慢,2025-05-15
RV-1872,REF-1785,CUST-1550,4,性价比高,2024-12-13
RV-1873,REF-1429,CUST-3972,2,,02/21/2025
RV-1874,SKU1192,CUST-3657,4,,2026-01-27
RV-1875,R-1108,CUST-3013,4,,07/22/2026
RV-1876,MD-1732,CUST-926,★5,,2024-11-24
RV-1877,SKU1413,CUST-4161,3,物流慢,2026-10-20
RV-1878,R-1440,CUST-1745,5,,2025-05-25
RV-1879,SKU1118,CUST-840,5,,2024-03-20
RV-1880,REF-1669,CUST-2042,5,一般,02/03/2026
RV-1881,SKU1601,CUST-1732,★5,,04/03/2024
