item_id,order_id,product_id,quantity,unit_price,subtotal
OI-42483,ORD-9733,MD-1062,7,"$2,590.00",9232
OI-42484,ORD-2607,REF-1483,9,4934,7910
OI-42485,ORD-1046,REF-1099,6,"$1,924.00","$34,115.00"
OI-42486,ORD-3393,MD-1091,1,3753,16466
OI-42487,ORD-5738,REF-1195,8,920,20057
OI-42488,ORD-3399,REF-1338,6,"$3,539.00",47 388
OI-42489,ORD-10547,R-1388,4,585,13374
OI-42490,ORD-12858,R-1184,6,1447,"$35,819.00"
OI-42491,ORD-1992,MD-1411,3,"$1,715.00",4098
OI-42492,ORD-882,REF-1319,8,"$3,855.00",4375
OI-42493,ORD-8171,MD-1496,7,1642,11335
OI-42494,ORD-3925,MD-1091,6,3437,$819.00
OI-42495,ORD-13219,SKU1248,6,"$3,820.00","1 830,00"
OI-42496,ORD-9112,REF-1559,8,3847,"$12,265.00"
OI-42497,ORD-11036,REF-1714,2,"$3,454.00","30 030,00"
OI-42498,ORD-1569,MD-1004,3,"2 167,00",48 887
OI-42499,ORD-6471,REF-1045,3,4616,"$40,834.00"
OI-42500,ORD-1842,MD-1428,9,3 944,5225
OI-42501,ORD-6413,SKU1571,3,2701,"24 757,00"
OI-42502,ORD-9274,MD-1689,5,"$4,702.00",21335
OI-42503,ORD-12387,R-1494,7,4195,47764
OI-42504,ORD-4437,SKU1572,3,1199,"$43,570.00"
OI-42505,ORD-6051,R-1047,4,"3 390,00",12428
OI-42506,ORD-11972,REF-1626,3,$88.00,4841
OI-42507,ORD-9862,MD-1659,6,"$4,465.00",42219
OI-42508,ORD-9448,R-1437,6,4024,6576
OI-42509,ORD-2451,R-1293,8,"2 649,00",28480
OI-42510,ORD-1023,SKU1691,6,"$2,207.00","$34,631.00"
OI-42511,ORD-6159,SKU1106,1,2461,30207
OI-42512,ORD-2566,SKU1051,1,903,2 916
OI-42513,ORD-5848,R-1568,7,2750,"44 787,00"
OI-42514,ORD-1637,MD-1194,1,581,"$27,210.00"
OI-42515,ORD-3070,SKU1177,1,1969,"$43,240.00"
OI-42516,ORD-12493,REF-1457,5,1550,"$19,261.00"
OI-42517,ORD-14803,MD-1380,3,26,"$3,304.00"
OI-42518,ORD-6761,MD-1428,5,1486,"13 534,00"
OI-42519,ORD-9675,REF-1173,8,1367,10618
OI-42520,ORD-2731,REF-1669,9,4013,13811
OI-42521,ORD-8111,REF-1226,4,"$3,391.00",8345
OI-42522,ORD-4254,REF-1727,10,4390,40 703
OI-42523,ORD-10669,REF-1161,5,2 651,"$2,559.00"
OI-42524,ORD-2895,R-1438,7,3902,"$48,714.00"
OI-42525,ORD-4957,SKU1060,10,3064,40 422
OI-42526,ORD-2115,MD-1524,7,4599,10355
OI-42527,ORD-13002,SKU1346,8,2495,1626
OI-42528,ORD-11600,MD-1427,1,4623,13698
OI-42529,ORD-3463,MD-1399,3,2694,"$8,515.00"
OI-42530,ORD-4290,MD-1065,6,"2 315,00","47 865,00"
OI-42531,ORD-8640,SKU1066,7,3199,"34 765,00"
OI-42532,ORD-1572,R-1592,8,4111,48093
OI-42533,ORD-5955,REF-1695,10,481,"$36,695.00"
OI-42534,ORD-1863,REF-1793,4,"$2,726.00",22356
OI-42535,ORD-2441,MD-1390,9,1007,"$41,636.00"
OI-42536,ORD-2925,REF-1360,10,1825,19048
OI-42537,ORD-7058,MD-1154,3,4319,"$36,133.00"
OI-42538,ORD-12477,SKU1371,1,"3 636,00",16716
OI-42539,ORD-13216,SKU1396,8,3 265,"$13,939.00"
OI-42540,ORD-4993,MD-1504,6,5190,15949
OI-42541,ORD-3380,MD-1097,3,5041,29983
OI-42542,ORD-3487,REF-1054,8,5099,24 615
OI-42543,ORD-12419,REF-1071,8,3036,43030
OI-42544,ORD-8726,REF-1793,10,155,"$26,864.00"
OI-42545,ORD-2899,MD-1538,2,2038,23381
OI-42546,ORD-1066,MD-1154,5,3 706,"$21,673.00"
OI-42547,ORD-11858,REF-1591,10,"$3,442.00",37723
OI-42548,ORD-3203,MD-1782,1,4923,"$35,695.00"
OI-42549,ORD-4935,REF-1514,3,4383,"$37,143.00"
OI-42550,ORD-13498,MD-1597,3,2984,"$11,799.00"
OI-42551,ORD-6218,R-1262,9,4764,49056
OI-42552,ORD-12950,REF-1519,9,2036,20855
OI-42553,ORD-2394,MD-1716,4,4589,11443
OI-42554,ORD-3734,SKU1020,6,"$1,091.00",48146
OI-42555,ORD-10782,R-1109,1,4401,33987
OI-42556,ORD-12650,SKU1153,10,"$1,915.00",7487
OI-42557,ORD-245,SKU1617,7,"$1,502.00","$28,689.00"
OI-42558,ORD-11005,R-1109,5,"$3,377.00","$41,486.00"
OI-42559,ORD-439,MD-1493,9,5101,"$37,849.00"
OI-42560,ORD-2462,R-1562,8,1355,1 120
OI-42561,ORD-6056,R-1039,-4,2888,26 263
OI-42562,ORD-372,SKU1381,6,4853,5756
OI-42563,ORD-4671,MD-1410,6,1858,27183
OI-42564,ORD-13024,R-1660,7,3915,"$31,679.00"
OI-42565,ORD-1034,R-1124,3,3172,"$24,000.00"
OI-42566,ORD-9344,R-1595,5,786,"27 631,00"
OI-42567,ORD-11469,MD-1191,7,$44.00,10 653
OI-42568,ORD-8080,R-1630,9,3928,"$20,660.00"
OI-42569,ORD-4486,SKU1038,1,"$3,037.00",41875
OI-42570,ORD-11860,R-1236,2,1716,14478
OI-42571,ORD-4886,SKU1575,2,2872,"$28,332.00"
OI-42572,ORD-5443,R-1278,8,609,"$14,851.00"
OI-42573,ORD-13939,SKU1486,9,"3 469,00","$27,795.00"
OI-42574,ORD-5943,MD-1007,1,3073,33545
OI-42575,ORD-9185,MD-1387,9,"$3,145.00",18483
OI-42576,ORD-9489,SKU1247,6,"4 211,00","6 970,00"
OI-42577,ORD-12641,MD-1007,7,"$5,112.00","$46,157.00"
OI-42578,ORD-8160,REF-1537,6,71,23043
OI-42579,ORD-6590,REF-1457,8,"$1,994.00",33 547
OI-42580,ORD-14113,R-1690,3,"$2,037.00","$31,859.00"
OI-42581,ORD-2156,REF-1604,8,"$3,026.00",10364
OI-42582,ORD-11579,MD-1496,10,1217,9222
OI-42583,ORD-2754,SKU1332,3,"2 897,00",44197
OI-42584,ORD-3817,SKU1115,8,3514,39880
OI-42585,ORD-291,SKU1452,1,2440,16 910
OI-42586,ORD-9637,R-1296,4,4072,"$33,400.00"
OI-42587,ORD-14163,R-1438,3,544,46988
OI-42588,ORD-7236,MD-1358,3,2 439,"16 003,00"
OI-42589,ORD-9234,SKU1640,1,4580,"$30,232.00"
OI-42590,ORD-11261,MD-1524,3,4 495,1198
OI-42591,ORD-1331,R-1521,9,"$3,185.00","18 372,00"
OI-42592,ORD-5261,SKU1658,8,$464.00,39669
OI-42593,ORD-14048,R-1666,4,3 562,"$12,215.00"
OI-42594,ORD-9047,REF-1344,4,2920,"$22,181.00"
OI-42595,ORD-5025,REF-1793,4,2181,1 957
OI-42596,ORD-5951,REF-1609,1,636,"$41,404.00"
OI-42597,ORD-3994,MD-1167,3,3 989,30836
OI-42598,ORD-13185,R-1233,3,"$3,594.00",34 411
OI-42599,ORD-9780,R-1117,2,1661,28 101
OI-42600,ORD-7808,MD-1004,3,"$4,255.00",21 661
OI-42601,ORD-9662,R-1711,4,"$4,621.00","$41,797.00"
OI-42602,ORD-3304,MD-1681,8,1663,"$41,530.00"
OI-42603,ORD-1675,R-1632,8,3 566,"46 028,00"
OI-42604,ORD-9639,MD-1522,2,3345,"15 570,00"
OI-42605,ORD-5557,REF-1576,10,"$4,045.00","$19,968.00"
OI-42606,ORD-2255,MD-1782,2,5164,7 261
OI-42607,ORD-13101,MD-1433,8,"3 845,00","44 208,00"
OI-42608,ORD-14681,REF-1786,5,"1 909,00",43023
OI-42609,ORD-3875,REF-1728,2,5108,32447
OI-42610,ORD-12749,MD-1504,2,261,"$38,388.00"
OI-42611,ORD-13105,SKU1298,4,3051,28993
OI-42612,ORD-12191,REF-1266,2,"$4,902.00",30356
OI-42613,ORD-6634,SKU1376,4,3327,28298
OI-42614,ORD-12574,MD-1538,6,"3 242,00",16533
OI-42615,ORD-8887,MD-1753,3,2 634,23 658
OI-42616,ORD-2395,SKU1072,5,1564,36522
OI-42617,ORD-14425,REF-1393,9,424,11775
OI-42618,ORD-1768,REF-1738,1,"$4,784.00","$28,102.00"
OI-42619,ORD-6997,MD-1581,10,4365,9711
OI-42620,ORD-1423,MD-1168,10,3083,29 973
OI-42621,ORD-3312,REF-1696,1,4844,"44 431,00"
OI-42622,ORD-9822,REF-1273,1,756,18 571
OI-42623,ORD-4033,R-1498,7,743,26 248
OI-42624,ORD-11985,MD-1625,4,"$3,949.00","14 019,00"
OI-42625,ORD-8440,MD-1782,8,1 151,"48 879,00"
OI-42626,ORD-14319,REF-1515,3,820,19876
OI-42627,ORD-5786,R-1027,2,"444,00",14010
OI-42628,ORD-6635,SKU1454,6,"$3,172.00",29569
OI-42629,ORD-2794,REF-1622,7,4805,"$8,819.00"
OI-42630,ORD-6886,REF-1162,3,"$4,585.00",34603
OI-42631,ORD-5909,SKU1247,9,3607,39113
OI-42632,ORD-9344,SKU1397,10,4 894,12124
OI-42633,ORD-5785,R-1637,3,239,24300
OI-42634,ORD-10355,REF-1688,2,"4 159,00",23 811
OI-42635,ORD-163,REF-1221,4,"$1,585.00",45 798
OI-42636,ORD-3240,SKU1198,9,"$3,366.00",28268
OI-42637,ORD-11125,R-1297,7,"$4,386.00",49481
OI-42638,ORD-7588,MD-1410,1,4638,"$4,095.00"
OI-42639,ORD-7834,R-1274,1,2292,35680
OI-42640,ORD-1470,SKU1459,5,1682,24928
OI-42641,ORD-12988,MD-1509,8,$873.00,"$14,973.00"
OI-42642,ORD-7928,SKU1766,6,1790,19153
OI-42643,ORD-7734,SKU1653,1,"1 229,00",11 330
OI-42644,ORD-3050,SKU1569,5,4903,19250
OI-42645,ORD-6898,R-1193,6,"$1,896.00",14945
OI-42646,ORD-2566,MD-1204,10,1609,44149
OI-42647,ORD-13136,R-1182,8,4588,"$9,937.00"
OI-42648,ORD-8995,R-1752,8,"1 727,00",35124
OI-42649,ORD-14222,REF-1263,3,3613,18023
OI-42650,ORD-254,REF-1514,10,"$4,090.00",34098
OI-42651,ORD-4501,R-1440,6,"$3,252.00",9230
OI-42652,ORD-14147,SKU1572,5,552,37042
OI-42653,ORD-1150,MD-1682,2,$168.00,35091
OI-42654,ORD-52,R-1532,3,4817,4 939
OI-42655,ORD-13715,R-1377,5,4244,6 722
OI-42656,ORD-4158,REF-1609,7,3983,"$2,146.00"
OI-42657,ORD-11592,R-1184,6,96,28424
OI-42658,ORD-10386,REF-1546,3,878,11570
OI-42659,ORD-8388,SKU1115,3,4761,28014
OI-42660,ORD-6874,SKU1084,5,3592,"$21,844.00"
OI-42661,ORD-14509,REF-1560,1,"$2,048.00",24146
OI-42662,ORD-13040,REF-1028,8,2215,"17 148,00"
OI-42663,ORD-12719,REF-1126,7,"$2,584.00",42851
OI-42664,ORD-13303,REF-1068,1,"4 814,00","$6,810.00"
OI-42665,ORD-2826,SKU1160,6,171,"$5,579.00"
OI-42666,ORD-14421,R-1018,4,2360,"16 980,00"
OI-42667,ORD-14396,MD-1362,8,"$4,122.00",49142
OI-42668,ORD-1222,SKU1024,6,"$3,472.00",3819
OI-42669,ORD-2193,REF-1483,2,1311,15212
OI-42670,ORD-14445,R-1680,2,843,40 972
OI-42671,ORD-8714,MD-1147,5,3067,20180
OI-42672,ORD-207,REF-1665,4,"$4,029.00",7362
OI-42673,ORD-6956,SKU1413,7,"$1,739.00","41 263,00"
OI-42674,ORD-10273,MD-1379,4,"$4,597.00",16271
OI-42675,ORD-10232,MD-1064,5,3055,"31 369,00"
OI-42676,ORD-10457,REF-1163,5,22,40755
OI-42677,ORD-13184,REF-1560,2,2362,24409
OI-42678,ORD-10737,SKU1231,3,1249,1658
OI-42679,ORD-11683,SKU1298,6,2068,37 087
OI-42680,ORD-7818,R-1598,9,1693,"$3,938.00"
OI-42681,ORD-6182,SKU1477,3,"$2,421.00","$21,426.00"
OI-42682,ORD-6710,MD-1168,10,"$4,143.00",2144
OI-42683,ORD-5447,MD-1597,3,3539,40615
OI-42684,ORD-12578,R-1674,10,3113,7149
OI-42685,ORD-75,SKU1088,3,"$1,175.00",17397
OI-42686,ORD-6997,REF-1074,5,"$3,314.00",16 620
OI-42687,ORD-12003,SKU1368,9,4406,13733
OI-42688,ORD-4385,MD-1194,9,1635,35696
OI-42689,ORD-10328,SKU1506,6,"91,00","$48,269.00"
OI-42690,ORD-2476,REF-1684,4,"$3,880.00",23589
OI-42691,ORD-7888,MD-1679,6,"$1,956.00",47968
OI-42692,ORD-7475,MD-1509,-1,1914,"$11,058.00"
OI-42693,ORD-3703,SKU1452,8,5199,25179
OI-42694,ORD-12109,SKU1247,5,"$1,365.00",10586
OI-42695,ORD-8752,SKU1571,10,4886,17842
OI-42696,ORD-9042,MD-1062,5,2794,48243
OI-42697,ORD-11731,R-1157,3,4717,39205
OI-42698,ORD-13,R-1494,9,$955.00,13849
OI-42699,ORD-12120,SKU1371,6,"$1,874.00","$27,972.00"
OI-42700,ORD-3616,REF-1665,7,470,"$45,487.00"
OI-42701,ORD-11164,SKU1733,7,998,21362
OI-42702,ORD-4396,MD-1205,1,1321,14169
OI-42703,ORD-10910,R-1598,3,600,29389
OI-42704,ORD-9343,R-1215,8,414,29603
OI-42705,ORD-11244,REF-1256,4,2138,30 788
OI-42706,ORD-2536,R-1175,5,4748,"38 364,00"
OI-42707,ORD-5903,MD-1504,5,4346,44693
OI-42708,ORD-5976,R-1108,1,5 077,"$26,068.00"
OI-42709,ORD-7928,MD-1004,2,"$2,587.00","$11,715.00"
OI-42710,ORD-11191,SKU1308,5,2216,4326
OI-42711,ORD-4873,R-1295,8,"4 750,00",5373
OI-42712,ORD-264,REF-1738,4,4694,"$10,114.00"
OI-42713,ORD-9535,REF-1536,5,"$4,146.00",14361
OI-42714,ORD-11918,R-1667,9,"$1,658.00",7793
OI-42715,ORD-1553,REF-1365,8,3313,13629
OI-42716,ORD-2277,MD-1447,4,1823,"6 510,00"
OI-42717,ORD-12129,SKU1424,5,3338,$400.00
OI-42718,ORD-6206,R-1077,8,1446,"$33,090.00"
OI-42719,ORD-3724,R-1340,4,"3 587,00",12506
OI-42720,ORD-2544,MD-1022,3,3287,"21 232,00"
OI-42721,ORD-759,REF-1136,4,"$3,355.00",36512
OI-42722,ORD-5216,MD-1467,7,3232,41 905
OI-42723,ORD-14721,MD-1379,1,"$1,269.00",42124
OI-42724,ORD-10755,SKU1153,3,2724,"$9,591.00"
OI-42725,ORD-9093,R-1499,9,"478,00","$8,022.00"
OI-42726,ORD-4356,MD-1789,3,"$1,193.00",32958
OI-42727,ORD-13421,MD-1485,4,4335,"$45,819.00"
OI-42728,ORD-2714,REF-1775,7,1070,2451
OI-42729,ORD-910,REF-1163,-4,4110,49599
OI-42730,ORD-1818,MD-1692,1,1 643,"$19,301.00"
OI-42731,ORD-11454,REF-1747,3,593,46192
OI-42732,ORD-10435,MD-1089,6,"$2,817.00","$14,580.00"
OI-42733,ORD-8284,REF-1608,3,666,323
OI-42734,ORD-10941,SKU1582,6,1115,656
OI-42735,ORD-8481,R-1215,7,3343,"$42,285.00"
OI-42736,ORD-10146,SKU1599,9,2522,8694
OI-42737,ORD-2421,REF-1393,8,"$4,404.00",48274
OI-42738,ORD-8180,REF-1111,5,3672,"$29,714.00"
OI-42739,ORD-12050,MD-1309,3,$366.00,28547
OI-42740,ORD-4460,MD-1390,1,847,27635
OI-42741,ORD-8421,SKU1768,1,3196,13049
OI-42742,ORD-7549,SKU1620,3,"$1,534.00",44510
OI-42743,ORD-5581,SKU1072,2,3582,"26 586,00"
OI-42744,ORD-9012,MD-1174,8,"$2,222.00","$24,351.00"
OI-42745,ORD-13188,MD-1458,8,"$3,985.00","$26,640.00"
OI-42746,ORD-3821,SKU1051,7,"5 002,00","39 078,00"
OI-42747,ORD-12045,REF-1211,6,"$2,737.00",3485
OI-42748,ORD-7893,REF-1067,7,"$4,060.00",42008
OI-42749,ORD-10536,REF-1566,9,1528,9 996
OI-42750,ORD-8651,SKU1402,4,$438.00,44853
OI-42751,ORD-184,MD-1534,3,1906,18 183
OI-42752,ORD-14042,REF-1263,8,3955,35 647
OI-42753,ORD-3103,R-1408,2,3482,"$33,714.00"
OI-42754,ORD-11088,REF-1788,5,1144,38968
OI-42755,ORD-10959,SKU1114,3,178,3802
OI-42756,ORD-14801,R-1759,8,1973,28422
OI-42757,ORD-9198,R-1278,1,4 344,"13 092,00"
OI-42758,ORD-9697,SKU1649,6,"21,00",23014
OI-42759,ORD-2847,REF-1137,1,4896,"9 141,00"
OI-42760,ORD-11866,MD-1772,1,"768,00","$20,276.00"
OI-42761,ORD-4493,R-1512,8,682,"$19,766.00"
OI-42762,ORD-4994,R-1223,7,"$2,154.00",15067
OI-42763,ORD-5716,R-1500,6,3885,"37 757,00"
OI-42764,ORD-9323,R-1236,3,"$2,280.00",34045
OI-42765,ORD-1574,MD-1616,10,1719,23898
OI-42766,ORD-14021,REF-1063,2,"$4,071.00",12244
OI-42767,ORD-12271,SKU1051,1,4 756,48586
OI-42768,ORD-13791,R-1641,3,"$4,508.00",26 078
OI-42769,ORD-2403,R-1389,4,"$3,515.00",43 655
OI-42770,ORD-8018,SKU1594,1,1093,"$23,633.00"
OI-42771,ORD-14425,MD-1127,9,4803,13361
OI-42772,ORD-2043,SKU1733,1,"$2,218.00",12324
OI-42773,ORD-13161,MD-1041,9,1737,7762
OI-42774,ORD-2114,MD-1205,5,$426.00,"$18,091.00"
OI-42775,ORD-4709,REF-1769,9,"$4,196.00","8 681,00"
OI-42776,ORD-6944,REF-1688,7,2376,"$36,075.00"
OI-42777,ORD-4299,R-1468,5,3319,"$44,318.00"
OI-42778,ORD-1906,REF-1608,-2,2848,"$8,930.00"
OI-42779,ORD-5700,R-1680,2,4255,42143
OI-42780,ORD-12484,MD-1196,8,2 734,"$25,115.00"
OI-42781,ORD-10098,R-1503,6,4 432,12293
OI-42782,ORD-6737,SKU1192,9,2758,"$48,471.00"
OI-42783,ORD-10576,SKU1607,2,1672,"$33,293.00"
OI-42784,ORD-495,R-1386,5,733,6246
OI-42785,ORD-8933,REF-1788,9,3987,"18 791,00"
OI-42786,ORD-14722,SKU1640,9,"$2,971.00",31292
OI-42787,ORD-4943,R-1430,3,"3 920,00",$792.00
OI-42788,ORD-13321,REF-1709,6,156,"$34,197.00"
OI-42789,ORD-12403,MD-1204,8,2904,43322
OI-42790,ORD-4972,MD-1149,1,143,"$18,703.00"
OI-42791,ORD-1499,R-1189,5,"2 501,00","$26,145.00"
OI-42792,ORD-6969,SKU1762,8,4572,35058
OI-42793,ORD-4577,SKU1794,9,"$3,479.00",19 146
OI-42794,ORD-11429,MD-1436,10,3780,"$24,055.00"
OI-42795,ORD-887,REF-1161,-1,"$3,373.00","$21,413.00"
OI-42796,ORD-2661,MD-1033,1,2202,"$13,108.00"
OI-42797,ORD-5768,MD-1746,5,3917,21750
OI-42798,ORD-5463,MD-1098,1,1 199,39154
OI-42799,ORD-8059,R-1014,10,2747,"$30,258.00"
OI-42800,ORD-3374,REF-1697,8,"$2,867.00",1 758
OI-42801,ORD-1432,R-1680,9,942,"$22,828.00"
OI-42802,ORD-2637,R-1584,10,"$1,216.00","38 745,00"
OI-42803,ORD-9965,MD-1643,8,479,"$14,981.00"
OI-42804,ORD-4920,MD-1207,5,"$1,204.00","$39,031.00"
OI-42805,ORD-11551,SKU1321,4,"$2,627.00","48 622,00"
OI-42806,ORD-3470,R-1614,4,"4 436,00","$4,182.00"
OI-42807,ORD-381,R-1666,6,"$4,394.00",2095
OI-42808,ORD-9835,REF-1213,8,1 714,"$32,967.00"
OI-42809,ORD-13236,REF-1276,6,"4 562,00",19213
OI-42810,ORD-7312,R-1708,1,832,20 618
OI-42811,ORD-6417,R-1646,8,"$1,196.00",49589
OI-42812,ORD-9390,MD-1043,4,272,16 432
OI-42813,ORD-58,REF-1111,7,3884,4981
OI-42814,ORD-114,SKU1750,9,"$1,938.00",28420
OI-42815,ORD-205,MD-1757,2,3617,1534
OI-42816,ORD-6671,REF-1654,6,364,32215
OI-42817,ORD-7723,R-1564,-4,3951,26760
OI-42818,ORD-546,R-1543,9,"$3,198.00",22796
OI-42819,ORD-3010,SKU1620,5,"$3,775.00","34 930,00"
OI-42820,ORD-3995,REF-1300,1,1251,6293
OI-42821,ORD-4313,SKU1153,10,"673,00",21 415
OI-42822,ORD-5508,SKU1357,-5,"3 705,00",49213
OI-42823,ORD-3879,R-1705,7,3471,48249
OI-42824,ORD-1201,R-1705,6,2585,1595
OI-42825,ORD-296,MD-1017,3,2154,24 696
OI-42826,ORD-7682,R-1568,2,"$1,354.00",20 625
OI-42827,ORD-4773,MD-1230,8,936,20975
OI-42828,ORD-10619,REF-1644,4,1 976,27826
OI-42829,ORD-1930,MD-1351,3,354,14 452
OI-42830,ORD-5756,REF-1026,-1,$943.00,41024
OI-42831,ORD-10237,MD-1433,9,4093,"$39,255.00"
OI-42832,ORD-11113,MD-1757,6,3429,"41 648,00"
OI-42833,ORD-12943,R-1641,2,"$2,426.00",8 871
OI-42834,ORD-3007,REF-1655,8,$520.00,7722
OI-42835,ORD-12483,SKU1459,6,2634,41947
OI-42836,ORD-14108,R-1635,7,5 053,"$39,647.00"
OI-42837,ORD-11244,REF-1483,2,3246,31560
OI-42838,ORD-6412,MD-1753,6,880,"$46,812.00"
OI-42839,ORD-4288,REF-1795,6,"3 495,00","39 223,00"
OI-42840,ORD-7600,REF-1695,5,"2 696,00","$14,313.00"
OI-42841,ORD-6659,SKU1402,1,958,28624
OI-42842,ORD-7004,SKU1326,5,4696,12550
OI-42843,ORD-2885,SKU1454,3,2885,3161
OI-42844,ORD-3736,SKU1571,8,1474,16471
OI-42845,ORD-10226,REF-1672,8,692,2658
OI-42846,ORD-378,MD-1686,8,485,16523
OI-42847,ORD-3136,R-1545,3,"$4,666.00",42370
OI-42848,ORD-13094,R-1448,10,"4 714,00","$9,351.00"
OI-42849,ORD-14276,SKU1248,5,3 207,"$48,597.00"
OI-42850,ORD-7350,MD-1151,4,804,"32 255,00"
OI-42851,ORD-9756,R-1383,9,"$4,461.00",40730
OI-42852,ORD-9611,MD-1087,10,4 589,49643
OI-42853,ORD-9859,REF-1432,8,3 381,15866
OI-42854,ORD-10583,MD-1761,2,3608,"$46,602.00"
OI-42855,ORD-8420,SKU1314,7,3 965,18818
OI-42856,ORD-10271,MD-1080,6,"1 047,00","29 950,00"
OI-42857,ORD-115,REF-1364,9,"$3,650.00","$29,060.00"
OI-42858,ORD-8367,MD-1392,4,3906,2 548
OI-42859,ORD-14990,R-1499,5,1 338,"$26,033.00"
OI-42860,ORD-10746,SKU1774,5,1243,"$21,064.00"
OI-42861,ORD-1727,MD-1717,4,2 970,20 522
OI-42862,ORD-6910,R-1562,1,4 711,28759
OI-42863,ORD-11486,SKU1575,2,$366.00,23268
OI-42864,ORD-707,REF-1136,10,"4 931,00","$45,909.00"
OI-42865,ORD-7689,REF-1268,4,4259,"$36,749.00"
OI-42866,ORD-12695,R-1523,9,2477,"$18,214.00"
OI-42867,ORD-3959,R-1652,7,"$4,393.00",8426
OI-42868,ORD-9049,SKU1755,2,"$3,996.00","$20,969.00"
OI-42869,ORD-8472,SKU1177,5,"$5,029.00",14703
OI-42870,ORD-5761,MD-1375,7,"216,00","$4,440.00"
OI-42871,ORD-10632,R-1463,-3,"$2,049.00",5 019
OI-42872,ORD-249,R-1598,9,"$1,722.00",37453
OI-42873,ORD-13327,MD-1479,8,1 088,20581
OI-42874,ORD-12268,MD-1517,5,235,"$15,622.00"
OI-42875,ORD-10409,R-1635,9,213,20656
OI-42876,ORD-9279,SKU1324,1,112,15140
OI-42877,ORD-4820,R-1109,10,1134,"$30,192.00"
OI-42878,ORD-2104,MD-1447,5,"663,00","$21,867.00"
OI-42879,ORD-10681,REF-1352,9,3566,444
OI-42880,ORD-6819,R-1016,5,4682,23169
OI-42881,ORD-1859,REF-1650,10,633,48281
OI-42882,ORD-11823,MD-1113,6,"2 470,00",35 728
OI-42883,ORD-7155,SKU1656,10,947,"7 249,00"
OI-42884,ORD-9353,REF-1045,7,1760,46679
OI-42885,ORD-6003,MD-1449,4,2354,"8 671,00"
OI-42886,ORD-1265,MD-1628,8,"$1,362.00",2136
OI-42887,ORD-2610,R-1752,6,1137,"$3,076.00"
OI-42888,ORD-7823,R-1587,2,"$1,964.00",47542
OI-42889,ORD-1172,REF-1360,3,2208,"$29,039.00"
OI-42890,ORD-11677,REF-1414,4,4154,20763
OI-42891,ORD-1381,R-1648,2,624,"$15,997.00"
OI-42892,ORD-7268,SKU1310,4,"$3,148.00",26752
OI-42893,ORD-7933,MD-1347,4,"$2,141.00",34553
OI-42894,ORD-8917,SKU1051,10,391,11013
OI-42895,ORD-3471,REF-1173,10,"$3,913.00",49944
OI-42896,ORD-14509,R-1598,8,4932,23658
OI-42897,ORD-11802,REF-1400,1,"$1,387.00",10511
OI-42898,ORD-13974,R-1016,1,"3 813,00",9019
OI-42899,ORD-9847,MD-1366,-5,"$4,925.00",48028
OI-42900,ORD-12949,MD-1557,8,618,10643
OI-42901,ORD-12327,R-1425,3,4996,42 192
OI-42902,ORD-10102,R-1494,7,246,41602
OI-42903,ORD-14067,R-1703,7,"3 579,00","$42,170.00"
OI-42904,ORD-6760,R-1349,2,4618,"$10,531.00"
OI-42905,ORD-1005,R-1050,5,5199,"$23,733.00"
OI-42906,ORD-11089,REF-1737,10,4 750,5315
OI-42907,ORD-3227,SKU1612,4,637,"$1,750.00"
OI-42908,ORD-2448,SKU1575,3,"$1,240.00",48695
OI-42909,ORD-8360,REF-1394,6,1780,"$13,435.00"
OI-42910,ORD-9853,MD-1659,4,"786,00","$46,852.00"
OI-42911,ORD-13241,SKU1662,9,4 363,2733
OI-42912,ORD-7627,SKU1599,7,278,"$14,296.00"
OI-42913,ORD-11598,R-1791,7,3664,40074
OI-42914,ORD-14673,R-1725,7,3758,"$10,948.00"
OI-42915,ORD-1572,SKU1774,7,"2 168,00","39 201,00"
OI-42916,ORD-3450,SKU1241,3,$173.00,"$45,673.00"
OI-42917,ORD-8415,R-1440,3,4478,31533
OI-42918,ORD-955,MD-1724,2,"$1,967.00",41 114
OI-42919,ORD-11691,R-1016,2,"811,00",32731
OI-42920,ORD-7582,MD-1380,5,4935,"21 146,00"
OI-42921,ORD-3001,REF-1121,1,331,45884
OI-42922,ORD-2101,REF-1058,3,2337,30480
OI-42923,ORD-3442,SKU1280,4,"$2,377.00",34235
OI-42924,ORD-4469,REF-1170,3,"748,00",5026
OI-42925,ORD-13855,SKU1055,10,2565,"$46,561.00"
OI-42926,ORD-4902,REF-1365,6,"$1,401.00",18203
OI-42927,ORD-6919,R-1262,7,4473,"$6,775.00"
OI-42928,ORD-9973,R-1630,4,3867,13506
OI-42929,ORD-3358,REF-1074,8,1807,18074
OI-42930,ORD-10,R-1334,3,4167,8363
OI-42931,ORD-14809,R-1000,3,4250,"17 940,00"
OI-42932,ORD-12940,MD-1230,5,2 942,"1 201,00"
OI-42933,ORD-3181,SKU1341,4,"$4,747.00","$18,464.00"
OI-42934,ORD-1973,REF-1515,2,1154,29 127
OI-42935,ORD-13726,MD-1659,9,4982,30019
OI-42936,ORD-6967,SKU1335,3,1778,"$22,557.00"
OI-42937,ORD-14386,REF-1400,2,3506,14913
OI-42938,ORD-13999,R-1770,4,"$4,220.00","18 063,00"
OI-42939,ORD-13970,MD-1230,4,1 109,"$12,514.00"
OI-42940,ORD-10648,R-1460,7,2394,15910
OI-42941,ORD-3858,REF-1186,9,$640.00,21810
